lengthscale l2regularizer rmse_mean rmse_std
0.45 0.85 1.118530 0.548336
0.45 0.90 1.134092 0.572488
0.45 0.95 1.127537 0.550337
0.45 1.00 1.141566 0.661990
0.50 0.05 1.022692 0.384226
0.50 0.10 1.072766 0.483311
0.50 0.15 1.115863 0.611815
0.50 0.20 1.066806 0.481237
0.50 0.25 1.076486 0.494260
0.50 0.30 1.145656 0.607437
0.50 0.35 1.093755 0.561219
0.50 0.40 1.150604 0.550753
0.50 0.45 1.107216 0.471438
0.50 0.50 1.084797 0.484085
0.50 0.55 1.114387 0.511592
0.50 0.60 1.061596 0.462094
0.50 0.65 1.147306 0.603402
0.50 0.70 0.990046 0.500192
0.50 0.75 1.099529 0.684768
0.50 0.80 1.200537 0.684198
0.50 0.85 1.112452 0.416784
0.50 0.90 1.015211 0.446874
0.50 0.95 1.149927 0.516925
0.50 1.00 1.001297 0.476970
0.55 0.05 1.032929 0.476340
0.55 0.10 1.023891 0.551356
0.55 0.15 1.086329 0.516920
0.55 0.20 1.030052 0.585399
0.55 0.25 1.023940 0.510533
0.55 0.30 0.997247 0.447949
0.55 0.35 1.091587 0.508606
0.55 0.40 0.938046 0.466581
0.55 0.45 1.100135 0.557691
0.55 0.50 1.067963 0.439720
0.55 0.55 1.179161 0.527157
0.55 0.60 1.082114 0.481550
0.55 0.65 1.226911 0.698468
0.55 0.70 1.255367 0.518579
0.55 0.75 1.011086 0.623486
0.55 0.80 1.045934 0.497703
0.55 0.85 1.167544 0.800621
0.55 0.90 1.071817 0.438670
0.55 0.95 1.232153 0.621375
0.55 1.00 1.070872 0.401312
0.60 0.05 1.208365 0.711642
0.60 0.10 1.052550 0.502450
0.60 0.15 1.133340 0.507402
0.60 0.20 1.172743 0.601930
0.60 0.25 1.172743 0.601930
0.60 0.30 1.009512 0.535477
0.60 0.35 0.981824 0.362742
0.60 0.40 1.126514 0.415196
0.60 0.45 1.177445 0.641720
0.60 0.50 1.145914 0.541826
0.60 0.55 1.038194 0.433829
0.60 0.60 1.096706 0.571528
0.60 0.65 1.040483 0.642649
0.60 0.70 1.189221 0.688132
0.60 0.75 1.166977 0.640873
0.60 0.80 1.135732 0.755879
0.60 0.85 0.986010 0.522043
0.60 0.90 1.171554 0.629421
