lengthscale l2regularizer rmse_mean rmse_std

0.725 0.025 1.0716944 0.51423347
0.725 0.05 1.1693698 0.63459784
0.725 0.075 1.1786808 0.51743895
0.725 0.1 1.2366602 0.60591286
0.725 0.125 1.1734002 0.55549395
0.725 0.15 1.1879343 0.6119641
0.725 0.175 1.1483848 0.6056783
0.725 0.2 1.1927068 0.5554743
0.725 0.225 1.076243 0.47963727
0.725 0.25 1.0829408 0.42627293
0.725 0.275 1.0959566 0.5757589
0.725 0.3 1.2445349 0.65257746
0.725 0.325 1.1495168 0.47825396
0.725 0.35 1.1728153 0.5098054
0.725 0.375 1.167745 0.5683713
0.725 0.4 1.0844061 0.58982736
0.725 0.425 1.2099092 0.7303841
0.725 0.45 1.1501122 0.5019145
0.725 0.475 1.102274 0.4754004
0.725 0.5 1.0996195 0.4228316
0.725 0.525 1.1865487 0.6197978
0.725 0.55 1.2510417 0.7565448
0.725 0.575 1.0958927 0.41087332
0.725 0.6 1.1762422 0.51523554
0.725 0.625 1.2482637 0.5840792
0.725 0.65 1.126747 0.5586565
0.725 0.675 1.2646623 0.8297181
0.725 0.7 1.098455 0.5461832
0.725 0.725 1.1074612 0.46993613
0.725 0.75 1.0946648 0.5046793
0.725 0.775 1.1235934 0.5000618
0.725 0.8 1.1529297 0.585839
0.725 0.825 1.1246068 0.53968513
0.725 0.85 1.2370878 0.6514978
0.725 0.875 1.2397699 0.6358371
0.725 0.9 1.1643522 0.6634585
0.725 0.925 1.0394838 0.47058305
0.725 0.95 1.1273286 0.52507687
0.725 0.975 1.0881966 0.5316768
0.725 1.0 1.109249 0.59693974
0.75 0.025 1.1990228 0.6715023
0.75 0.05 1.274338 0.597512
0.75 0.075 1.1791428 0.5952996
0.75 0.1 1.1614105 0.5574434
0.75 0.125 1.1428708 0.6362137
0.75 0.15 1.1042708 0.5610589
0.75 0.175 1.172091 0.6342489
0.75 0.2 1.0143126 0.51176995
0.75 0.225 1.2040752 0.5883224
0.75 0.25 1.1122549 0.5818024
0.75 0.275 1.1911156 0.5737506
0.75 0.3 1.2205826 0.6634652
0.75 0.325 0.98133695 0.4573391
0.75 0.35 1.1823568 0.58290905
0.75 0.375 1.0546792 0.60895735
0.75 0.4 1.1532495 0.49306437
0.75 0.425 1.0807551 0.51774853
0.75 0.45 1.1070225 0.54318315
0.75 0.475 1.2625492 0.6591292
0.75 0.5 1.1474161 0.48957205
0.75 0.525 1.0529411 0.3820541
0.75 0.55 1.1799452 0.5502971
0.75 0.575 1.1701902 0.56137305
0.75 0.6 1.1626968 0.55112225
0.75 0.625 1.0609076 0.47782737
0.75 0.65 1.2164948 0.5495558
0.75 0.675 1.1037283 0.5372159
0.75 0.7 1.0760704 0.5306321
0.75 0.725 1.1070902 0.5110274
0.75 0.75 1.060988 0.4381498
0.75 0.775 1.1755455 0.52317613
0.75 0.8 1.0860765 0.5674165
0.75 0.825 1.0757916 0.4284731
0.75 0.85 1.0535496 0.6542753
0.75 0.875 1.097249 0.6481465
0.75 0.9 1.1126473 0.5573891
0.75 0.925 1.1902496 0.47134018
0.75 0.95 1.124182 0.5616157
0.75 0.975 1.2360182 0.5918694
0.75 1.0 1.1229007 0.5610348
0.775 0.025 1.1108217 0.5782111
0.775 0.05 1.2580836 0.5909057
0.775 0.075 1.157448 0.54267097
0.775 0.1 1.182831 0.518748
0.775 0.125 1.1121656 0.5305492
0.775 0.15 1.0938666 0.5340944
0.775 0.175 1.281336 0.7065415
0.775 0.2 1.1261262 0.5762329
0.775 0.225 1.1599911 0.5030619
0.775 0.25 1.1505581 0.5808771
0.775 0.275 1.045365 0.47744915
0.775 0.3 1.1178386 0.54241437
0.775 0.325 1.1736468 0.5098469
0.775 0.35 1.1791664 0.50097466
0.775 0.375 1.1147044 0.5530498
0.775 0.4 1.2153317 0.5397184
0.775 0.425 1.1202246 0.5145041
0.775 0.45 1.1402019 0.60594434
0.775 0.475 1.1032716 0.5386731
0.775 0.5 1.1913939 0.66798913
0.775 0.525 1.1826823 0.5392845
0.775 0.55 1.1391809 0.5050517
0.775 0.575 1.2497084 0.76426345
0.775 0.6 1.0882326 0.47116455
0.775 0.625 1.2099863 0.53676254
0.775 0.65 1.1401966 0.41491958
0.775 0.675 1.1512237 0.49081582
0.775 0.7 1.1350813 0.544604
0.775 0.725 1.1863884 0.50663203
0.775 0.75 1.0774361 0.53018695
0.775 0.775 1.2004944 0.52816725
0.775 0.8 1.1454868 0.48993927
0.775 0.825 1.1314641 0.50345254
0.775 0.85 1.1825219 0.70317835
0.775 0.875 1.0180624 0.6031938
0.775 0.9 1.0828023 0.41110218
0.775 0.925 1.1544541 0.541481
0.775 0.95 1.2687057 0.534111
0.775 0.975 1.173512 0.4371231
0.775 1.0 1.1224933 0.5631028
0.8 0.025 1.085124 0.60176694
0.8 0.05 1.2515336 0.66164756
0.8 0.075 1.0346682 0.48228884
0.8 0.1 1.1596191 0.46843505
0.8 0.125 1.0059173 0.43908274
0.8 0.15 1.1346241 0.50792885
0.8 0.175 1.1359632 0.5133632
0.8 0.2 1.0437609 0.48397484
0.8 0.225 1.153493 0.5702292
0.8 0.25 1.1019179 0.5000449
0.8 0.275 1.0774639 0.5955319
0.8 0.3 1.1092938 0.4690513
0.8 0.325 1.2298704 0.60037833
0.8 0.35 1.0550873 0.5111024
0.8 0.375 1.1762947 0.47142658
0.8 0.4 1.0503418 0.4824068
0.8 0.425 1.0609207 0.53415304
0.8 0.45 1.158546 0.5742514
0.8 0.475 1.1387777 0.557097
0.8 0.5 1.136223 0.5550218
0.8 0.525 1.1402457 0.6353737
0.8 0.55 1.1115359 0.5184206
0.8 0.575 1.0063474 0.42570978
0.8 0.6 1.1843045 0.46488816
0.8 0.625 1.1313441 0.53449965
0.8 0.65 1.1246707 0.57229465
0.8 0.675 1.1267974 0.54030836
0.8 0.7 1.0960337 0.5362139
0.8 0.725 1.1297543 0.5259337
0.8 0.75 1.1322393 0.55530787
0.8 0.775 1.1118262 0.6210466
0.8 0.8 1.2154619 0.68597066
0.8 0.825 1.1362878 0.5703207
0.8 0.85 1.1000882 0.56287724
0.8 0.875 1.0788306 0.5049838
0.8 0.9 1.2251045 0.7073885
0.8 0.925 1.2059467 0.49725425
0.8 0.95 1.121121 0.55034566
0.8 0.975 1.176173 0.6637569
0.8 1.0 1.1024495 0.42967984
