lengthscale l2regularizer rmse_mean rmse_std
0.125 1.0 1.1802143 0.58613753
0.15 0.025 1.2325822 0.6139222
0.15 0.05 1.1309172 0.47471523
0.15 0.075 1.1131841 0.5268507
0.15 0.1 1.2170395 0.6281936
0.15 0.125 1.1445346 0.54017055
0.15 0.15 1.2495507 0.70254016
0.15 0.175 1.214304 0.611983
0.15 0.2 1.1475903 0.49427357
0.15 0.225 1.2340475 0.66846347
0.15 0.25 1.074681 0.45100516
0.15 0.275 1.1480427 0.5606525
0.15 0.3 1.161862 0.48815936
0.15 0.325 1.2070854 0.5797917
0.15 0.35 1.1340164 0.5842677
0.15 0.375 1.0381376 0.41723216
0.15 0.4 1.0671018 0.52201355
0.15 0.425 1.141352 0.6047797
0.15 0.45 1.1548632 0.4459663
0.15 0.475 0.99527013 0.4932659
0.15 0.5 1.2347492 0.52632046
0.15 0.525 1.1295105 0.3773797
0.15 0.55 1.101217 0.5547062
0.15 0.575 1.1718713 0.61114645
0.15 0.6 1.1675134 0.56621224
0.15 0.625 1.154969 0.5038497
0.15 0.65 1.0815195 0.50086266
0.15 0.675 1.1537502 0.47472358
0.15 0.7 1.1657293 0.6347233
0.15 0.725 1.1079143 0.45700678
0.15 0.75 1.0962574 0.5948611
0.15 0.775 1.1494184 0.42396867
0.15 0.8 1.1261938 0.43817785
0.15 0.825 1.187046 0.60495025
0.15 0.85 1.0997732 0.4837409
0.15 0.875 1.127249 0.55290216
0.15 0.9 1.0849893 0.5110389
0.15 0.925 1.147706 0.5089894
0.15 0.95 1.2135556 0.5217788
0.15 0.975 1.2483413 0.6477516
0.15 1.0 1.1163247 0.48221356
0.175 0.025 1.149184 0.53542143
0.175 0.05 1.1812855 0.525823
0.175 0.075 1.0988766 0.48850855
0.175 0.1 1.1258528 0.4914742
0.175 0.125 1.098589 0.44011644
0.175 0.15 1.1537325 0.49816638
0.175 0.175 1.2272542 0.6308712
0.175 0.2 1.101285 0.50364166
0.175 0.225 1.147459 0.50585896
0.175 0.25 1.0786464 0.454209
0.175 0.275 1.1668673 0.55605775
0.175 0.3 1.1723015 0.54259807
0.175 0.325 1.1638061 0.43476883
0.175 0.35 1.0868165 0.4591756
0.175 0.375 1.2322417 0.7104326
0.175 0.4 1.120331 0.49505743
0.175 0.425 1.1585978 0.57526195
0.175 0.45 1.2152283 0.6046539
0.175 0.475 1.1336349 0.46907875
0.175 0.5 1.2149153 0.63085276
0.175 0.525 1.0990561 0.4433161
0.175 0.55 1.08333 0.4266351
0.175 0.575 1.1815212 0.55943245
0.175 0.6 1.1721705 0.56212693
0.175 0.625 1.199469 0.6571501
0.175 0.65 1.1687093 0.5012452
0.175 0.675 1.120207 0.52723193
0.175 0.7 1.0929226 0.54767
0.175 0.725 1.1850729 0.5675295
0.175 0.75 1.1286764 0.5840782
0.175 0.775 1.1721773 0.5742461
0.175 0.8 1.1281965 0.62159884
0.175 0.825 1.1588833 0.5839326
0.175 0.85 1.2294006 0.57679784
0.175 0.875 1.1503556 0.5738457
0.175 0.9 1.2177826 0.5008622
0.175 0.925 1.1628673 0.6048459
0.175 0.95 1.0659797 0.455576
0.175 0.975 1.2081743 0.68206203
0.175 1.0 1.1446741 0.54564196
0.2 0.025 1.1991701 0.5529645
0.2 0.05 1.2016342 0.6520577
