lengthscale l2regularizer rmse_mean rmse_std
0.15 0.025 1.1258458 0.48283556
0.15 0.05 1.125601 0.46502775
0.15 0.075 1.1634653 0.53256094
0.15 0.1 1.0916933 0.5176402
0.15 0.125 1.1414187 0.51649266
0.15 0.15 1.219799 0.5638139
0.15 0.175 1.0916388 0.4430886
0.15 0.2 1.1666881 0.49157244
0.15 0.225 1.1991067 0.48972
0.15 0.25 1.1056511 0.5117051
0.15 0.275 1.055669 0.4849376
0.15 0.3 1.1550599 0.4796739
0.15 0.325 1.1731253 0.57960624
0.15 0.35 1.2181947 0.65447146
0.15 0.375 1.1246536 0.56706035
0.15 0.4 1.1163533 0.5023909
0.15 0.425 1.1087137 0.42518556
0.15 0.45 1.2180324 0.6642187
0.15 0.475 1.1843125 0.5096624
0.15 0.5 1.0955915 0.49042803
0.15 0.525 1.0622178 0.47358498
0.15 0.55 1.181081 0.60401493
0.15 0.575 1.224425 0.56205195
0.15 0.6 1.1539056 0.61820227
0.15 0.625 1.1326267 0.52786416
0.15 0.65 1.2096441 0.6012532
0.15 0.675 1.1905836 0.48911768
0.15 0.7 1.0956147 0.5505699
0.15 0.725 1.1724012 0.5182559
0.15 0.75 1.2552042 0.64014924
0.15 0.775 1.1689974 0.5649544
0.15 0.8 1.1722018 0.54618645
0.15 0.825 1.1352944 0.5191076
0.15 0.85 1.0936816 0.5422969
0.15 0.875 1.0776631 0.4421118
0.15 0.9 1.1110271 0.59045535
0.15 0.925 1.0838404 0.4696112
0.15 0.95 1.1501418 0.44475865
0.15 0.975 1.0744734 0.4967823
0.15 1.0 1.1651893 0.4826442
0.175 0.025 1.1949854 0.5469166
0.175 0.05 1.1616564 0.52466434
0.175 0.075 1.1614561 0.48536548
0.175 0.1 1.1132367 0.44852927
0.175 0.125 1.1819284 0.46429068
0.175 0.15 1.0475743 0.4269997
0.175 0.175 1.1646613 0.5616685
0.175 0.2 1.1504418 0.52052975
0.175 0.225 1.1582665 0.5449136
0.175 0.25 1.1111108 0.5016464
0.175 0.275 1.1384631 0.5414924
0.175 0.3 1.1989067 0.5611621
0.175 0.325 1.1868149 0.62029237
0.175 0.35 1.1525958 0.5703621
0.175 0.375 1.1286163 0.4734072
0.175 0.4 1.1217372 0.50287354
0.175 0.425 1.2236825 0.5502638
0.175 0.45 1.1371499 0.48140147
0.175 0.475 1.128515 0.4860919
0.175 0.5 1.1223776 0.50774455
0.175 0.525 1.156193 0.47900763
0.175 0.55 1.1866 0.5623367
0.175 0.575 1.1841192 0.56198364
0.175 0.6 1.1168697 0.34378827
0.175 0.625 1.231796 0.7268746
0.175 0.65 1.1388233 0.5593179
0.175 0.675 1.1806529 0.54316366
0.175 0.7 1.1512223 0.46591195
0.175 0.725 1.121894 0.5444084
0.175 0.75 1.2171066 0.6058091
0.175 0.775 1.1101469 0.5163755
0.175 0.8 1.13489 0.5400289
0.175 0.825 1.1652029 0.6299
0.175 0.85 1.089309 0.491411
0.175 0.875 1.1003014 0.5663956
0.175 0.9 1.1387728 0.5670189
0.175 0.925 1.1466388 0.5383627
0.175 0.95 1.1544359 0.515599
0.175 0.975 1.1230214 0.5397841
0.175 1.0 1.1312997 0.5159524
0.2 0.025 1.1229784 0.48494253
0.2 0.05 1.1442512 0.5207701
0.2 0.075 1.0999844 0.56973135
0.2 0.1 1.1014043 0.44538185
0.2 0.125 1.1900516 0.62458307
0.2 0.15 1.1721303 0.595555
0.2 0.175 1.1890248 0.5976087
0.2 0.2 1.1820232 0.58162457
0.2 0.225 1.1383362 0.56929755
0.2 0.25 1.2410845 0.6672507
0.2 0.275 1.2190347 0.63854337
0.2 0.3 1.1808578 0.57435024
0.2 0.325 1.1711776 0.5887857
0.2 0.35 1.1851099 0.62030894
0.2 0.375 1.1897036 0.44188142
0.2 0.4 1.1243635 0.46621746
0.2 0.425 1.148679 0.57091665
0.2 0.45 1.1405455 0.50235337
0.2 0.475 1.1370125 0.543656
0.2 0.5 1.0725588 0.5269015
0.2 0.525 1.1169913 0.504577
0.2 0.55 1.1405219 0.5814337
0.2 0.575 1.1092703 0.46634957
0.2 0.6 1.0567997 0.523553
0.2 0.625 1.1018944 0.43547943
0.2 0.65 1.1543709 0.5529143
0.2 0.675 1.141029 0.48576215
0.2 0.7 1.2160177 0.56568706
0.2 0.725 1.1358078 0.6144222
0.2 0.75 1.1458917 0.49556345
0.2 0.775 1.1511188 0.49020165
0.2 0.8 1.1932594 0.4917577
0.2 0.825 1.1207507 0.5553359
0.2 0.85 1.1335518 0.57080525
0.2 0.875 1.1366537 0.45589483
0.2 0.9 1.0840973 0.5193383
0.2 0.925 1.1088314 0.41822532
0.2 0.95 1.21525 0.7035413
0.2 0.975 1.1646589 0.5336383
0.2 1.0 1.1085455 0.51155937
0.225 0.025 1.1567742 0.46605164
0.225 0.05 1.2108725 0.61799407
0.225 0.075 1.1462375 0.47014087
0.225 0.1 1.1536971 0.55159587
0.225 0.125 1.0892254 0.51699764
0.225 0.15 1.1667302 0.6117129
0.225 0.175 1.1176342 0.47962663
0.225 0.2 1.1413387 0.50984657
0.225 0.225 1.1406164 0.5801362
