lengthscale l2regularizer rmse_mean rmse_std
0.575 0.525 1.2285678 0.6203004
0.575 0.55 1.1494544 0.4967537
0.575 0.575 1.1958735 0.56381
0.575 0.6 1.0033739 0.5316376
0.575 0.625 1.076723 0.4811017
0.575 0.65 1.1289238 0.4546817
0.575 0.675 1.1391879 0.51010734
0.575 0.7 1.0965598 0.51394445
0.575 0.725 1.1770171 0.55533165
0.575 0.75 1.0805944 0.48205146
0.575 0.775 1.106828 0.4730107
0.575 0.8 1.1334139 0.5760102
0.575 0.825 1.147392 0.50533396
0.575 0.85 1.1447155 0.5689586
0.575 0.875 1.1600296 0.5506131
0.575 0.9 1.2244297 0.57221705
0.575 0.925 1.1108619 0.54411393
0.575 0.95 1.0703241 0.5769988
0.575 0.975 1.2087774 0.5444591
0.575 1.0 1.177299 0.50445694
0.6 0.025 1.0852458 0.5772573
0.6 0.05 1.1598827 0.490425
0.6 0.075 1.1986426 0.62045515
0.6 0.1 1.1558131 0.64343894
0.6 0.125 1.1482899 0.465071
0.6 0.15 1.1079254 0.47247812
0.6 0.175 1.2697376 0.58722085
0.6 0.2 1.1363795 0.6163871
0.6 0.225 1.1695157 0.5066077
0.6 0.25 1.2418807 0.7219623
0.6 0.275 1.071955 0.5525301
0.6 0.3 1.0660814 0.42904678
0.6 0.325 1.160509 0.48170194
0.6 0.35 1.2139702 0.5693323
0.6 0.375 1.1727152 0.5913456
0.6 0.4 1.1252681 0.54453856
0.6 0.425 1.1000005 0.48184583
0.6 0.45 1.0785186 0.56689835
0.6 0.475 1.1788813 0.49574086
0.6 0.5 1.1658758 0.61127126
0.6 0.525 1.090485 0.50041056
0.6 0.55 1.1386352 0.45262095
0.6 0.575 1.1666348 0.59761786
0.6 0.6 1.1360544 0.50526196
0.6 0.625 1.1406972 0.65662205
0.6 0.65 1.160293 0.5931849
0.6 0.675 1.1917893 0.6599941
0.6 0.7 1.143512 0.6374241
0.6 0.725 1.0966059 0.53081477
0.6 0.75 1.1132563 0.60326093
0.6 0.775 1.0386882 0.5443222
0.6 0.8 1.0847582 0.48150086
0.6 0.825 1.1908416 0.5943045
0.6 0.85 1.1698059 0.6325212
0.6 0.875 1.1230266 0.5172573
0.6 0.9 1.215296 0.60351807
0.6 0.925 1.14619 0.47339863
0.6 0.95 1.1644665 0.6010862
0.6 0.975 1.1590267 0.49214047
0.6 1.0 1.094054 0.5655562
