lengthscale l2regularizer rmse_mean rmse_std
0.250 0.450 1.140601 0.535906
0.250 0.475 1.157695 0.512397
0.250 0.500 1.137127 0.458244
0.250 0.525 1.165403 0.510459
0.250 0.550 1.138978 0.479936
0.250 0.575 1.120445 0.476011
0.250 0.600 1.178579 0.511066
0.250 0.625 1.109833 0.510789
0.250 0.650 1.134941 0.514419
0.250 0.675 1.169771 0.516194
0.250 0.700 1.145842 0.484421
0.250 0.725 1.151812 0.481441
0.250 0.750 1.121748 0.473293
0.250 0.775 1.140419 0.496532
0.250 0.800 1.092412 0.495868
0.250 0.825 1.132389 0.531145
0.250 0.850 1.130960 0.526752
0.250 0.875 1.121702 0.480781
0.250 0.900 1.134101 0.510408
0.250 0.925 1.121750 0.477287
0.250 0.950 1.103934 0.465962
0.250 0.975 1.094965 0.507891
0.250 1.000 1.130162 0.515087
0.275 0.025 1.103139 0.464736
0.275 0.050 1.068728 0.446880
0.275 0.075 1.177620 0.587864
0.275 0.100 1.125459 0.460562
0.275 0.125 1.075331 0.403623
0.275 0.150 1.181847 0.523378
0.275 0.175 1.123456 0.565831
0.275 0.200 1.134820 0.545240
0.275 0.225 1.149893 0.541672
0.275 0.250 1.193949 0.501870
0.275 0.275 1.197962 0.575860
0.275 0.300 1.147936 0.600591
0.275 0.325 1.158954 0.505813
0.275 0.350 1.120881 0.514381
0.275 0.375 1.184676 0.468600
0.275 0.400 1.172276 0.509706
0.275 0.425 1.130145 0.481045
0.275 0.450 1.170087 0.500733
0.275 0.475 1.107754 0.472678
0.275 0.500 1.127970 0.491317
0.275 0.525 1.146731 0.500097
0.275 0.550 1.114300 0.454975
0.275 0.575 1.152662 0.565381
0.275 0.600 1.155607 0.511587
0.275 0.625 1.117587 0.530508
0.275 0.650 1.122410 0.478381
0.275 0.675 1.141038 0.499017
0.275 0.700 1.178967 0.565664
0.275 0.725 1.149182 0.525126
0.275 0.750 1.143385 0.497843
0.275 0.775 1.124059 0.462047
0.275 0.800 1.118522 0.491804
0.275 0.825 1.120250 0.514140
0.275 0.850 1.125407 0.491198
0.275 0.875 1.111966 0.521390
0.275 0.900 1.152901 0.519836
0.275 0.925 1.158129 0.522087
0.275 0.950 1.159187 0.519070
0.275 0.975 1.125840 0.514191
0.275 1.000 1.156117 0.512780
0.300 0.025 1.138198 0.506414
0.300 0.050 1.199851 0.541063
0.300 0.075 1.127362 0.527595
0.300 0.100 1.213527 0.498742
0.300 0.125 1.148989 0.522057
0.300 0.150 1.076591 0.495480
0.300 0.175 1.201612 0.583719
0.300 0.200 1.135684 0.535822
0.300 0.225 1.153491 0.486629
0.300 0.250 1.180972 0.478638
0.300 0.275 1.118643 0.550535
0.300 0.300 1.160022 0.467169
0.300 0.325 1.107934 0.461864
0.300 0.350 1.133790 0.558919
0.300 0.375 1.133916 0.483057
0.300 0.400 1.191801 0.528362
0.300 0.425 1.116784 0.509223
0.300 0.450 1.139715 0.477792
0.300 0.475 1.128695 0.513063
0.300 0.500 1.086977 0.461975
0.300 0.525 1.129730 0.459999
0.300 0.550 1.143612 0.514454
0.300 0.575 1.168426 0.518769
0.300 0.600 1.136351 0.467664
0.300 0.625 1.127012 0.515980
0.300 0.650 1.127291 0.473300
0.300 0.675 1.119177 0.491648
0.300 0.700 1.124754 0.495069
0.300 0.725 1.121719 0.497916
0.300 0.750 1.092315 0.481789
0.300 0.775 1.140621 0.499304
0.300 0.800 1.139158 0.518926
0.300 0.825 1.127696 0.460448
0.300 0.850 1.126627 0.497289
0.300 0.875 1.136023 0.525474
0.300 0.900 1.160484 0.508042
0.300 0.925 1.123931 0.485622
0.300 0.950 1.152235 0.485984
0.300 0.975 1.176459 0.547794
0.300 1.000 1.143306 0.485019
0.325 0.025 1.164407 0.476304
0.325 0.050 1.132183 0.479356
0.325 0.075 1.073929 0.455571
0.325 0.100 1.111725 0.513705
0.325 0.125 1.137700 0.438167
0.325 0.150 1.106723 0.463261
0.325 0.175 1.137679 0.574918
0.325 0.200 1.173829 0.436878
0.325 0.225 1.222749 0.649983
0.325 0.250 1.203853 0.528050
0.325 0.275 1.165601 0.499366
0.325 0.300 1.226394 0.570043
0.325 0.325 1.127241 0.480135
0.325 0.350 1.159554 0.533934
0.325 0.375 1.146807 0.516598
0.325 0.400 1.141146 0.450966
0.325 0.425 1.112981 0.501193
0.325 0.450 1.156507 0.498585
0.325 0.475 1.150847 0.498117
0.325 0.500 1.088785 0.479370
0.325 0.525 1.094129 0.507660
0.325 0.550 1.145036 0.509856
0.325 0.575 1.099728 0.467013
0.325 0.600 1.152409 0.511947
0.325 0.625 1.129000 0.517378
0.325 0.650 1.161234 0.508828
0.325 0.675 1.146946 0.508684
0.325 0.700 1.140736 0.498337
0.325 0.725 1.084038 0.496091
0.325 0.750 1.115087 0.468184
0.325 0.775 1.110407 0.500705
0.325 0.800 1.102000 0.491476
0.325 0.825 1.149179 0.502032
0.325 0.850 1.112944 0.464333
0.325 0.875 1.140098 0.520735
0.325 0.900 1.149890 0.519123
0.325 0.925 1.122524 0.500744
