lengthscale l2regularizer rmse_mean rmse_std
0.25 1.0 1.130162 0.5150871
0.25 0.95 1.103934 0.46596223
0.25 0.925 1.1217502 0.47728747
0.225 1.0 1.1751808 0.5496004
0.25 0.625 1.1098332 0.51078904
0.25 0.875 1.121702 0.48078147
0.25 0.8 1.0924116 0.49586838
0.25 0.775 1.140419 0.49653158
0.25 0.85 1.1309596 0.5267523
0.25 0.5 1.1371269 0.45824447
0.25 0.825 1.1323895 0.5311447
0.275 0.125 1.0753314 0.4036226
0.225 0.875 1.1281867 0.47963697
0.275 0.15 1.1818469 0.5233778
0.25 0.1 1.2916887 0.64032066
0.275 0.2 1.1348203 0.5452401
0.25 0.125 1.0651735 0.46335873
0.25 0.725 1.1518123 0.48144054
0.25 0.2 1.1159503 0.54844785
0.25 0.175 1.1328936 0.46000198
0.275 0.075 1.1776199 0.587864
0.25 0.15 1.1842272 0.5938104
0.225 0.975 1.0900328 0.5269543
0.275 0.025 1.1031389 0.4647355
0.275 0.1 1.1254587 0.46056178
0.275 0.5 1.1279695 0.4913168
0.275 0.25 1.193949 0.50186956
0.25 0.325 1.1547456 0.48527008
0.275 0.275 1.197962 0.57586044
0.275 0.3 1.1479362 0.60059106
0.275 0.45 1.1700866 0.5007332
0.25 0.275 1.2082611 0.528469
0.225 0.925 1.1505305 0.51409775
0.25 0.525 1.1654027 0.5104586
0.25 0.35 1.1567818 0.53488094
0.225 0.9 1.1878428 0.5068975
0.075 0.375 1.2256454 0.54888886
0.275 0.525 1.146731 0.5000966
0.3 0.125 1.1489894 0.52205664
0.275 0.425 1.1301445 0.48104545
0.225 0.725 1.1542754 0.4973745
0.275 0.675 1.1410377 0.49901718
0.275 0.725 1.1491817 0.52512604
0.3 0.1 1.2135273 0.49874237
0.3 0.55 1.1436121 0.51445425
0.275 0.7 1.1789671 0.56566405
0.05 0.925 1.1652031 0.5653319
0.25 0.55 1.1389778 0.47993597
0.275 0.95 1.1591871 0.51907045
0.05 0.95 1.1403786 0.48830917
0.275 0.925 1.158129 0.5220871
0.275 0.225 1.1498926 0.54167193
0.275 0.8 1.1185219 0.49180397
0.275 0.825 1.1202497 0.5141402
0.3 0.15 1.0765913 0.49548042
0.25 0.675 1.1697705 0.51619416
0.3 0.175 1.2016118 0.58371943
0.275 0.375 1.1846763 0.46859998
0.3 0.975 1.1764586 0.5477943
0.275 0.475 1.1077538 0.4726779
0.25 0.7 1.1458421 0.48442087
0.3 0.2 1.1356835 0.5358223
0.3 0.05 1.1998513 0.5410628
0.275 0.325 1.1589539 0.5058128
0.325 0.35 1.1595539 0.5339343
0.275 0.05 1.0687275 0.4468798
0.3 0.35 1.1337903 0.55891913
0.3 0.25 1.1809721 0.47863817
0.25 0.225 1.1410683 0.45711204
0.075 0.5 1.1676062 0.52386284
0.3 0.4 1.1918007 0.5283624
0.3 0.375 1.1339163 0.4830566
0.275 0.35 1.1208813 0.51438147
0.3 0.95 1.1522347 0.4859837
0.275 0.65 1.1224098 0.4783808
0.3 0.85 1.1266273 0.4972885
0.3 0.675 1.1191767 0.4916478
0.3 1.0 1.1433058 0.48501924
0.05 0.9 1.13184 0.51057273
0.3 0.65 1.1272912 0.47329977
0.325 0.05 1.1321825 0.47935614
0.3 0.8 1.1391578 0.5189262
0.075 0.4 1.1104009 0.48839262
0.3 0.875 1.1360229 0.5254745
0.325 0.075 1.0739295 0.4555708
0.275 1.0 1.1561167 0.5127799
0.3 0.225 1.1534909 0.486629
0.325 0.025 1.1644071 0.47630373
0.275 0.975 1.1258404 0.5141914
0.325 0.5 1.0887852 0.47936952
0.3 0.625 1.1270117 0.5159802
0.075 0.525 1.1607006 0.46674004
0.3 0.025 1.1381977 0.50641364
0.275 0.775 1.1240591 0.46204704
0.3 0.925 1.1239306 0.48562157
0.325 0.125 1.1377002 0.43816674
0.325 0.95 1.1164457 0.50807565
0.05 1.0 1.1329794 0.5405664
0.05 0.975 1.143251 0.5067444
0.275 0.6 1.1556071 0.5115872
0.3 0.9 1.1604836 0.50804234
0.325 0.9 1.1498904 0.51912326
0.3 0.275 1.1186426 0.5505348
0.3 0.3 1.1600223 0.46716934
0.325 0.175 1.1376786 0.5749178
0.05 0.375 1.1817279 0.48736197
0.05 0.15 1.1269073 0.4662175
0.275 0.575 1.1526618 0.5653808
0.3 0.075 1.1273623 0.5275953
0.05 0.325 1.0603344 0.4756278
0.325 0.475 1.1508472 0.4981166
0.325 0.225 1.2227492 0.6499825
0.325 0.425 1.112981 0.5011935
0.325 0.65 1.161234 0.5088281
0.325 0.45 1.1565071 0.4985847
0.325 0.15 1.1067235 0.4632608
0.3 0.6 1.1363509 0.46766433
0.325 0.4 1.1411463 0.45096555
0.3 0.575 1.1684262 0.51876915
0.325 0.525 1.0941291 0.5076604
0.325 0.1 1.1117253 0.5137045
0.325 0.675 1.1469456 0.5086842
0.325 0.6 1.152409 0.5119466
0.325 0.55 1.1450359 0.5098558
0.05 0.4 1.1357188 0.49059024
0.3 0.325 1.1079338 0.46186393
0.325 0.775 1.1104072 0.50070506
0.3 0.825 1.1276964 0.46044824
0.35 0.725 1.1306164 0.48392433
0.325 0.7 1.140736 0.49833706
0.325 0.575 1.0997282 0.46701342
0.325 0.825 1.1491789 0.50203246
0.05 0.125 1.1909552 0.48086962
0.325 0.875 1.1400977 0.52073485
0.325 0.925 1.122524 0.50074434
0.325 0.2 1.1738288 0.43687806
0.325 1.0 1.0883735 0.47730663
0.35 0.025 1.1437652 0.5439095
0.35 0.075 1.1106462 0.41262558
0.35 0.05 1.1355518 0.57525134
0.05 0.3 1.1751549 0.55838454
0.35 0.15 1.0865047 0.5358954
0.35 0.1 1.2025859 0.62098
0.35 0.125 1.1245869 0.50897986
0.325 0.625 1.129 0.51737833
0.05 0.35 1.1417179 0.5500058
0.35 0.375 1.1467808 0.5040301
0.35 0.5 1.1329398 0.5245746
0.35 0.35 1.1015817 0.46967727
0.35 0.4 1.1283659 0.5135362
0.325 0.975 1.1347117 0.5225826
0.35 0.425 1.1409825 0.48531207
0.35 0.325 1.1590499 0.5277364
0.35 0.525 1.1429604 0.48063883
0.325 0.25 1.2038532 0.5280501
0.35 0.45 1.143088 0.534346
0.35 0.55 1.1128467 0.48806083
0.05 0.175 1.1527189 0.5312892
0.35 0.3 1.1922444 0.5941057
0.325 0.375 1.1468072 0.51659757
0.325 0.725 1.0840379 0.49609068
0.35 0.575 1.13245 0.48070547
0.35 0.275 1.1801841 0.5529723
0.35 0.85 1.1087947 0.507974
0.325 0.75 1.1150873 0.46818402
0.375 0.025 1.1183856 0.5506825
0.35 0.475 1.1265396 0.48605072
0.35 0.65 1.1349369 0.4912663
0.35 0.975 1.1260393 0.48544377
0.35 0.9 1.1300333 0.4628926
0.375 0.45 1.1249914 0.53443027
0.35 0.7 1.1557324 0.5315695
0.35 0.825 1.1339351 0.53556657
0.35 0.8 1.1497983 0.5120857
0.325 0.8 1.1019996 0.49147567
0.35 0.75 1.1169018 0.4803675
0.325 0.85 1.1129436 0.4643334
0.375 0.125 1.1968117 0.53642917
0.375 0.75 1.1209228 0.5274189
0.325 0.325 1.1272414 0.48013452
0.35 0.625 1.1372383 0.508202
0.375 0.1 1.1043055 0.5165876
0.35 0.225 1.0685838 0.41968152
0.35 0.25 1.1447681 0.5089969
0.375 0.65 1.1663322 0.54130656
0.35 0.2 1.0959681 0.47130665
0.375 0.6 1.0901841 0.48766482
0.375 0.35 1.1769211 0.58996856
0.375 0.675 1.1183646 0.495237
0.35 0.6 1.0842023 0.46017915
0.375 0.225 1.1602919 0.51738733
0.375 0.4 1.2187561 0.587306
0.375 0.625 1.1505935 0.5228597
0.375 0.25 1.2154863 0.5254586
0.35 1.0 1.1574239 0.5176763
0.4 0.625 1.1593108 0.46377876
0.35 0.175 1.1417751 0.48617372
0.35 0.925 1.1585343 0.5010811
0.375 0.2 1.1330903 0.4492745
0.375 0.15 1.2224566 0.49486244
0.375 0.275 1.1919941 0.6073646
0.35 0.775 1.1500337 0.5056652
0.375 0.95 1.1690886 0.52626985
0.375 0.3 1.1586522 0.51570314
0.375 0.725 1.1114556 0.49240318
0.375 0.425 1.1849291 0.5767432
0.375 0.5 1.1264343 0.48389095
0.4 0.8 1.1258419 0.46665218
0.35 0.875 1.1456223 0.5236253
0.4 0.575 1.1307932 0.5324795
0.325 0.3 1.2263943 0.5700426
0.375 0.375 1.1644194 0.5526404
0.35 0.95 1.1356246 0.5137
0.375 0.8 1.1251915 0.45923164
0.375 0.475 1.1777632 0.5201142
0.4 0.45 1.1557901 0.5273391
0.4 0.2 1.0896919 0.44508392
0.4 0.3 1.0770478 0.46270913
0.4 0.225 1.1523097 0.45244366
0.4 0.325 1.2028229 0.5858103
0.4 0.125 1.126972 0.48403656
0.4 0.1 1.2071575 0.57864684
0.4 0.675 1.094754 0.47619417
0.4 0.15 1.1455958 0.5154093
0.4 0.5 1.1855628 0.53853863
0.425 0.825 1.1114901 0.48697278
0.4 0.65 1.0969203 0.48424125
0.4 0.95 1.1421815 0.49694604
0.4 0.25 1.1690344 0.55158025
0.375 0.7 1.1750991 0.5332155
0.375 0.05 1.1039059 0.6107724
0.375 0.85 1.0969216 0.5210399
0.4 0.075 1.0980145 0.49019703
0.4 0.475 1.1109695 0.46009657
0.375 0.325 1.1809348 0.6033499
0.4 0.275 1.1462648 0.49285823
0.4 0.35 1.1955369 0.5663295
0.325 0.275 1.1656015 0.4993655
0.4 0.375 1.1586576 0.54909927
0.425 0.275 1.1489475 0.4573731
0.4 0.7 1.1267471 0.493405
0.4 0.775 1.1834096 0.5832265
0.375 0.925 1.0936102 0.49020553
0.4 0.725 1.1130235 0.46763647
0.45 0.45 1.1204164 0.47819805
0.425 0.3 1.1118817 0.5067833
0.425 0.45 1.1245574 0.48612487
0.4 0.9 1.1243848 0.48855606
0.375 0.575 1.167836 0.5015402
0.4 0.55 1.0996863 0.46355003
0.4 0.6 1.1498526 0.52779967
0.425 0.8 1.1529248 0.51708025
0.425 0.7 1.1784624 0.5178163
0.425 0.725 1.1035053 0.48128027
0.425 0.75 1.1191909 0.4953694
0.425 0.65 1.1162848 0.46742362
0.425 0.35 1.1398132 0.5274396
0.425 0.775 1.1277107 0.50372577
0.425 0.675 1.1612767 0.49164858
0.425 0.925 1.1562407 0.48043713
0.425 0.9 1.1613674 0.5208077
0.425 0.075 1.1233267 0.52223825
0.4 0.05 1.1876732 0.5382936
0.425 0.85 1.0923889 0.47202972
0.45 0.75 1.1037843 0.5155381
0.375 1.0 1.1376454 0.49669504
0.45 0.075 1.1373928 0.43830606
0.45 0.15 1.1672009 0.45740014
0.475 0.1 1.0641135 0.42677647
0.375 0.975 1.1349009 0.4797807
0.425 0.875 1.1344415 0.48477215
0.45 0.1 1.098271 0.455108555
0.45 0.125 1.1541293 0.56782126
0.45 0.05 1.1808405 0.68517756
0.45 0.175 1.0904495 0.5678645
0.45 0.025 1.1337258 0.5552123
0.4 0.425 1.0791872 0.45807433
0.4 0.4 1.1251543 0.48746392
0.425 1.0 1.1299951 0.5017863
0.425 0.225 1.142758 0.5345339
0.45 0.375 1.1551478 0.5479486
0.45 0.725 1.1342325 0.48254347
0.425 0.6 1.0991709 0.4611823
0.375 0.9 1.152513 0.55205613
0.45 0.275 1.119328 0.5220377
0.45 0.425 1.132665 0.4734424
0.45 0.4 1.1544551 0.4597031
0.4 0.925 1.0947942 0.4976856
0.375 0.525 1.1365674 0.532854
0.45 0.525 1.1254724 0.47013032
0.425 0.2 1.1327965 0.52329564
0.45 0.325 1.0792192 0.46980727
0.475 0.025 1.1664487 0.5380411
0.425 0.4 1.1055532 0.4568896
0.45 0.55 1.1585807 0.5265476
0.45 0.825 1.0923208 0.5134274
0.475 0.7 1.1656712 0.56191397
0.45 0.675 1.1134764 0.51842815
0.475 0.775 1.1060507 0.4616743
0.475 0.75 1.1564434 0.52037734
0.475 0.2 1.1064687 0.44410756
0.425 0.425 1.179765 0.54125077
0.45 0.775 1.1494943 0.48538104
0.45 0.875 1.1368383 0.4935421
0.45 0.85 1.1102706 0.4795845
0.45 0.225 1.1640632 0.49113426
0.45 0.9 1.0977322 0.4862042
0.4 1.0 1.1324152 0.50160944
0.425 0.975 1.1756563 0.5086041
0.45 1.0 1.1065239 0.4986834
0.375 0.875 1.1390321 0.4916144
0.45 0.25 1.1136448 0.50969815
0.45 0.65 1.1672167 0.5035197
0.475 0.4 1.1327946 0.48108873
0.475 0.575 1.1257417 0.45846692
0.475 0.425 1.1354373 0.49355984
0.475 0.55 1.1346198 0.5153013
0.45 0.95 1.1148536 0.4947686
0.475 0.45 1.1329571 0.5063172
0.475 0.525 1.1368067 0.49604046
0.45 0.35 1.1604311 0.5516389
0.475 0.325 1.1847239 0.5471006
0.45 0.5 1.1172402 0.44122165
0.475 0.625 1.1729885 0.56615853
0.475 0.95 1.0994306 0.5031077
0.475 0.35 1.1215793 0.5483166
0.425 0.25 1.0973747 0.5636823
0.475 0.475 1.1565506 0.47120637
0.45 0.625 1.1598514 0.5079733
0.475 0.65 1.1395146 0.5082919
0.475 0.6 1.1099346 0.44558406
0.475 0.075 1.138992 0.5278243
0.475 0.8 1.1508868 0.5441488
0.475 0.85 1.1576431 0.4713013
0.475 0.875 1.1143496 0.51127875
0.45 0.925 1.1157987 0.51992315
0.475 0.125 1.0770493 0.443037
0.475 0.925 1.146682 0.48703206
0.5 0.15 1.1210829 0.5207031
0.475 0.675 1.150595 0.5460694
0.475 0.3 1.1396164 0.49735513
0.475 0.375 1.1209695 0.5138058
0.475 0.725 1.1271117 0.5201969
0.5 0.2 1.1557298 0.48754555
0.5 0.225 1.2319393 0.5671611
0.475 0.825 1.1556748 0.54003334
0.475 0.175 1.1488155 0.56237566
0.5 0.25 1.1505821 0.5719432
0.5 0.275 1.1397364 0.48171285
0.475 1.0 1.1280562 0.49622172
0.5 0.025 1.1902092 0.7031176
0.475 0.975 1.1409844 0.51427716
0.5 0.05 1.1510506 0.56314236
0.5 0.35 1.0929348 0.48572835
0.5 0.125 1.1506922 0.56514007
0.5 0.075 1.1466385 0.533035
0.5 0.325 1.1539876 0.44408205
0.5 0.3 1.1399126 0.5045695
0.5 0.525 1.1335909 0.5225966
0.5 0.725 1.1480238 0.52678156
0.5 0.55 1.1111726 0.53521734
0.5 0.5 1.0879558 0.4893515
0.5 0.175 1.1056702 0.40490758
0.5 0.975 1.1709665 0.51614857
0.5 0.375 1.1556723 0.6117731
0.5 0.8 1.1079787 0.48322853
0.5 0.575 1.1337968 0.52051425
0.5 0.425 1.0837517 0.44276217
0.5 0.85 1.1308895 0.51090866
0.5 0.9 1.1431277 0.5243336
0.5 0.925 1.1351418 0.47132277
0.5 0.825 1.1456945 0.49326658
0.5 0.95 1.1332592 0.49975392
0.5 0.65 1.163413 0.5400617
0.5 0.475 1.0904269 0.42736793
0.5 0.45 1.1856817 0.57901394
0.5 1.0 1.1454031 0.5165749
0.5 0.775 1.1391834 0.51620793
0.5 0.7 1.1527116 0.5073157
0.5 0.6 1.1915001 0.56746036
0.525 0.05 1.0930995 0.45473775
0.525 0.075 1.0631311 0.46866602
0.5 0.625 1.1380031 0.49456182
0.5 0.75 1.1487887 0.52641344
0.525 0.1 1.1904508 0.53571844
0.525 0.375 1.1901929 0.5060968
0.525 0.25 1.1443702 0.4572023
0.525 0.125 1.1610491 0.52234715
0.525 0.325 1.1055355 0.4908912
0.525 0.3 1.1431549 0.49552128
0.525 0.35 1.1109238 0.4927266
0.525 0.025 1.1504107 0.54266304
0.525 0.2 1.0746069 0.5148782
0.525 0.175 1.1267064 0.5086883
0.525 0.4 1.2378483 0.5523271
0.525 0.225 1.1450083 0.5272749
0.525 0.15 1.1144129 0.5676344
0.525 0.475 1.1520493 0.48401928
0.525 0.6 1.1557407 0.5420852
0.525 0.45 1.1545118 0.52633667
0.525 0.55 1.1152525 0.49505496
0.525 0.275 1.1445777 0.44319347
0.525 0.75 1.1290611 0.4696814
0.525 0.9 1.1000563 0.47935408
0.525 0.625 1.1406505 0.49197933
0.525 0.425 1.1762244 0.50415254
0.525 0.775 1.1175086 0.5070694
0.525 0.575 1.1149315 0.5053304
0.525 0.85 1.103708 0.50632066
0.525 0.65 1.0903891 0.4253275
0.525 0.5 1.1893907 0.5425502
0.525 0.7 1.1381481 0.50246006
0.525 0.8 1.1432704 0.5128831
0.55 0.025 1.2144777 0.6349899
0.525 1.0 1.0924449 0.48094663
0.525 0.975 1.1227276 0.4693605
0.525 0.95 1.1514882 0.51622695
0.525 0.675 1.1404488 0.49295554
0.525 0.725 1.1230134 0.54227763
0.55 0.05 1.1315973 0.5523953
0.525 0.825 1.1463308 0.50267607
0.55 0.15 1.1767308 0.6881105
0.55 0.075 1.2170519 0.583022
0.55 0.225 1.0749478 0.46797326
0.55 0.1 1.1147442 0.46488765
0.525 0.875 1.1498501 0.51991457
0.55 0.325 1.1183985 0.48360747
0.55 0.275 1.0937754 0.48377675
0.55 0.3 1.0828387 0.42493826
0.55 0.175 1.0767477 0.5868194
0.55 0.475 1.172966 0.5803642
0.55 0.125 1.1630394 0.57348007
0.55 0.25 1.1433637 0.50762117
0.55 0.35 1.1936644 0.55958873
0.55 0.2 1.1954077 0.57782227
0.55 0.5 1.0960703 0.44277656
0.55 0.65 1.112393 0.48800904
0.55 0.6 1.1358936 0.4724013
0.55 0.575 1.0887101 0.4806367
0.55 0.625 1.0666639 0.4473003
0.55 0.675 1.1420958 0.50269866
0.55 0.425 1.1337869 0.5115025
0.55 0.4 1.1204005 0.53029037
0.55 0.45 1.1256989 0.46998432
0.55 0.775 1.1366719 0.51373386
0.55 0.925 1.115546 0.5249132
0.55 0.375 1.1687496 0.5364903
0.55 0.7 1.1213156 0.5182089
0.55 0.55 1.1077799 0.47842938
0.55 0.75 1.1176045 0.4971232
0.575 0.025 1.2191349 0.5526097
0.55 0.525 1.1749525 0.5231859
0.55 0.725 1.1406384 0.5551072
