lengthscale l2regularizer rmse_mean rmse_std
0.5 0.4 1.1686343 0.50408536
0.45 0.9 1.106864 0.48305446
0.45 0.85 1.1206063 0.49797395
0.5 0.3 1.1504503 0.5171172
0.5 0.25 1.1261146 0.45803592
0.5 0.2 1.1262901 0.4976022
0.5 0.1 1.1174669 0.4844627
0.5 0.6 1.1091441 0.46314985
0.5 0.5 1.1040545 0.4639602
0.4 0.8 1.1315067 0.4908579
0.4 0.85 1.1236036 0.4956393
0.5 0.95 1.1196781 0.49737504
0.45 0.15 1.145704 0.55727774
0.55 0.1 1.1208352 0.48041472
0.55 0.25 1.1317775 0.506327
0.4 0.7 1.1064142 0.4942078
0.5 0.7 1.1106355 0.47910306
0.45 0.35 1.1403322 0.5366772
0.45 0.45 1.135289 0.5001215
0.5 1.0 1.1337197 0.4934656
0.45 0.05 1.1178573 0.5495795
0.5 0.35 1.1390002 0.501947
0.4 0.95 1.13312 0.5102069
0.55 0.15 1.1122761 0.50119215
0.45 0.8 1.119159 0.47988257
0.4 0.9 1.1269975 0.49026018
0.55 0.4 1.1416385 0.47433832
0.55 0.3 1.1388458 0.5036574
0.55 0.5 1.1296306 0.5233552
0.55 0.55 1.1193353 0.5051001
0.45 0.5 1.1245832 0.49595276
0.55 0.6 1.1280327 0.4854273
0.45 0.55 1.1348542 0.5131859
0.45 0.65 1.1484938 0.49206668
0.45 0.6 1.1286436 0.49813384
0.55 0.05 1.1063688 0.51226515
0.55 0.75 1.1413931 0.53470653
0.55 0.85 1.1525202 0.51841486
0.55 0.95 1.1356466 0.4904555
0.6 0.1 1.1083925 0.5208758
0.65 0.5 1.1451417 0.49718365
0.55 0.7 1.1124471 0.4941905
0.45 0.75 1.1242249 0.49670976
0.6 0.3 1.1389198 0.47948313
0.55 0.9 1.1298623 0.5060848
0.45 0.7 1.1450992 0.50636715
0.6 0.15 1.0643961 0.44680944
0.55 1.0 1.1161642 0.47410706
0.55 0.35 1.114526 0.52736455
0.6 0.2 1.1261456 0.5366851
0.6 0.25 1.1202161 0.50156844
0.55 0.2 1.1322473 0.526613
0.6 0.05 1.1436989 0.5635361
0.55 0.8 1.1267321 0.5179835
0.6 0.4 1.1206446 0.50770867
0.6 0.45 1.1136069 0.48601496
0.6 0.6 1.128939 0.48637435
0.6 0.55 1.1248628 0.4675141
0.6 0.5 1.1478409 0.5075923
0.6 0.35 1.1101005 0.51132625
0.6 0.7 1.1267363 0.51549333
0.6 0.75 1.1474682 0.542249
0.6 0.8 1.1115129 0.4826693
0.6 0.85 1.1196101 0.48743123
0.5 0.55 1.1424748 0.508021
0.55 0.45 1.1252667 0.52322865
0.4 0.65 1.1093893 0.4562948
0.6 1.0 1.1392833 0.494295
0.65 0.05 1.0473702 0.500914
0.6 0.95 1.1282116 0.487271
0.65 0.1 1.1808327 0.48848486
0.6 0.9 1.1279305 0.49849522
0.65 0.15 1.1737369 0.51564205
0.65 0.2 1.1294682 0.5054839
0.65 0.25 1.1401688 0.5138038
0.65 0.3 1.1090293 0.4567375
0.65 0.35 1.1155049 0.5184891
0.5 0.8 1.1517977 0.5353614
0.65 0.6 1.1707655 0.5141876
0.65 0.75 1.108719 0.47056553
0.65 0.95 1.1188743 0.5136369
0.7 0.15 1.0960882 0.46614957
0.65 0.65 1.1287062 0.49453157
0.5 0.75 1.1103427 0.5112298
0.65 0.8 1.1179607 0.48794356
0.65 0.85 1.1447682 0.51766545
0.65 0.9 1.1448102 0.48418027
0.65 0.7 1.1383154 0.5092612
0.65 1.0 1.1224924 0.4821222
0.7 0.45 1.0998962 0.48722392
0.5 0.85 1.138642 0.48962
0.7 0.35 1.1200377 0.5133633
0.7 0.05 1.13499 0.45399687
0.7 0.7 1.1243547 0.4960816
0.7 0.1 1.1346066 0.5633591
0.7 0.65 1.1379592 0.55052876
0.7 0.8 1.1584485 0.518956
0.7 0.4 1.1301953 0.51887137
0.7 0.5 1.1331303 0.5217358
0.7 0.2 1.1378071 0.5016229
0.55 0.65 1.1596963 0.50474554
0.7 0.3 1.0958802 0.4638
0.7 0.6 1.1316813 0.5004221
0.7 0.25 1.1411295 0.48752874
0.5 0.9 1.1354084 0.5055319
0.7 0.55 1.153239 0.51911134
0.75 0.55 1.173253 0.5199075
0.75 0.35 1.1167634 0.5183086
0.75 0.1 1.1030236 0.46220317
0.75 0.25 1.153746 0.5174749
0.75 0.05 1.2095312 0.5768339
0.75 0.15 1.1513109 0.48300356
0.75 0.4 1.1363219 0.51761156
0.7 0.95 1.1302066 0.51843584
0.75 0.5 1.1265826 0.48412633
0.75 0.95 1.1010721 0.4859115
0.75 0.8 1.1034366 0.48868924
0.6 0.65 1.1340039 0.5011631
0.75 1.0 1.1363878 0.5153937
0.8 0.6 1.13134 0.51985955
0.8 0.1 1.1055572 0.4442814
0.8 0.2 1.13434 0.51494783
0.75 0.6 1.1377203 0.4966974
0.75 0.7 1.1382473 0.50855744
0.8 0.15 1.1089906 0.46551105
0.85 0.6 1.1133534 0.47009912
0.75 0.65 1.1595199 0.5173335
0.8 0.45 1.1388212 0.5125502
0.8 0.25 1.1498581 0.53210133
0.65 0.4 1.1641731 0.49770132
0.8 0.5 1.1397305 0.5015179
0.85 0.05 1.1185266 0.50456446
0.65 0.45 1.1417325 0.4987206
0.8 0.35 1.1521727 0.5016361
0.8 0.55 1.1382225 0.50618196
0.8 0.3 1.1418016 0.49822947
0.8 0.4 1.148207 0.49825782
0.8 0.7 1.12839 0.4789404
0.8 0.05 1.1733274 0.56029284
0.85 0.25 1.1404507 0.4894647
0.75 0.45 1.1508647 0.50413364
0.85 0.35 1.1183616 0.49057907
0.7 0.9 1.155078 0.54092956
0.75 0.9 1.1166519 0.5110938
0.7 0.85 1.1343199 0.47689477
0.7 0.75 1.1246628 0.49789128
0.8 0.75 1.1229693 0.49574658
0.8 0.8 1.1329997 0.49170852
0.7 1.0 1.1241881 0.4975261
0.8 1.0 1.1297047 0.5138697
0.85 0.3 1.1201528 0.5088152
0.75 0.3 1.1228163 0.493217
0.85 0.4 1.121661 0.49018013
0.85 0.55 1.1372852 0.5028927
0.8 0.85 1.1244439 0.4821906
0.75 0.2 1.1339895 0.51088494
0.9 0.15 1.1272019 0.5246314
0.9 0.2 1.1471467 0.5066429
0.9 0.1 1.1402321 0.52149695
0.85 0.8 1.1488488 0.48453164
0.85 0.85 1.1379397 0.50906736
0.75 0.85 1.1404692 0.50931895
0.85 0.95 1.1336911 0.49655172
0.9 0.25 1.1444824 0.50389844
0.95 0.3 1.1554359 0.519709
0.9 0.75 1.1179168 0.46056736
0.9 0.55 1.1178219 0.4849232
0.9 0.7 1.1397936 0.5006545
0.9 0.3 1.1186823 0.49552268
0.9 0.8 1.1290543 0.48970816
0.9 0.85 1.1365263 0.50158364
0.95 0.2 1.1333243 0.5182268
0.95 0.05 1.1783595 0.5738533
0.95 0.45 1.1515441 0.49687
0.95 0.4 1.1035948 0.49373928
0.95 0.25 1.1210849 0.47797808
0.95 0.1 1.130887 0.4571239
0.9 0.45 1.1109107 0.5126094
0.9 0.9 1.1239922 0.48117808
