lengthscale l2regularizer rmse_mean rmse_std
0.125 0.350 1.185827 0.495119
0.125 0.375 1.215725 0.614930
0.125 0.400 1.192704 0.543254
0.125 0.425 1.199014 0.456574
0.125 0.450 1.199349 0.568248
0.125 0.475 1.147766 0.505091
0.125 0.500 1.188087 0.498105
0.125 0.525 1.295472 0.579281
0.125 0.550 1.186509 0.595567
0.125 0.575 1.229966 0.571563
0.125 0.600 1.106060 0.487834
0.125 0.625 1.196223 0.504822
0.125 0.650 1.147520 0.537968
0.125 0.675 1.144606 0.540139
0.125 0.700 1.193282 0.462951
0.125 0.725 1.280673 0.684000
0.125 0.750 1.149043 0.448840
0.125 0.775 1.118611 0.463064
0.125 0.800 1.125702 0.454210
0.125 0.825 1.237785 0.541188
0.125 0.850 1.193822 0.526578
0.125 0.875 1.175700 0.434671
0.125 0.900 1.136174 0.424430
0.125 0.925 1.162075 0.586869
0.125 0.950 1.186480 0.597446
0.125 0.975 1.153311 0.471841
0.125 1.000 1.095295 0.469426
0.150 0.025 1.329931 0.662955
0.150 0.050 1.141694 0.463621
0.150 0.075 1.160526 0.424861
0.150 0.100 1.097025 0.455791
0.150 0.125 1.031663 0.425852
0.150 0.150 1.145613 0.547136
0.150 0.175 1.147258 0.524530
0.150 0.200 1.170048 0.501502
0.150 0.225 1.144942 0.449205
0.150 0.250 1.156537 0.598294
0.150 0.275 1.038284 0.453680
0.150 0.300 1.038252 0.466494
0.150 0.325 1.102023 0.492850
0.150 0.350 1.131413 0.567793
0.150 0.375 1.156848 0.600427
0.150 0.400 1.259459 0.498628
0.150 0.425 1.095641 0.482118
0.150 0.450 1.169459 0.510797
0.150 0.475 1.087530 0.477679
0.150 0.500 1.268281 0.675812
0.150 0.525 1.145904 0.581777
0.150 0.550 1.111812 0.417467
0.150 0.575 1.124558 0.523096
0.150 0.600 1.181175 0.533247
0.150 0.625 1.121787 0.497376
0.150 0.650 1.132329 0.490335
0.150 0.675 1.127184 0.565583
0.150 0.700 1.137450 0.469912
0.150 0.725 1.159846 0.518072
0.150 0.750 1.094843 0.456778
0.150 0.775 1.086744 0.553507
0.150 0.800 1.132408 0.436756
0.150 0.825 1.213664 0.573879
0.150 0.850 1.137559 0.492664
0.150 0.875 1.175363 0.518144
0.150 0.900 1.148983 0.549899
0.150 0.925 1.166257 0.582545
0.150 0.950 1.042423 0.502048
0.150 0.975 1.125645 0.534988
0.150 1.000 1.099297 0.464813
0.175 0.025 1.085479 0.465728
0.175 0.050 1.201525 0.614135
0.175 0.075 1.246183 0.597527
0.175 0.100 1.044351 0.459344
0.175 0.125 1.119892 0.455680
0.175 0.150 1.050776 0.478669
0.175 0.175 1.112558 0.586534
0.175 0.200 1.156742 0.510596
0.175 0.225 1.091474 0.502967
0.175 0.250 1.134268 0.508186
0.175 0.275 1.084644 0.515044
0.175 0.300 1.147131 0.510635
0.175 0.325 1.137428 0.612226
0.175 0.350 1.102440 0.410239
0.175 0.375 1.085983 0.509569
0.175 0.400 1.257912 0.634106
0.175 0.425 1.123598 0.522553
0.175 0.450 1.070528 0.392747
0.175 0.475 1.164891 0.556791
0.175 0.500 1.076380 0.471330
0.175 0.525 1.134408 0.464914
0.175 0.550 1.081852 0.469972
0.175 0.575 1.187657 0.492421
0.175 0.600 1.103999 0.501666
0.175 0.625 1.127319 0.532079
0.175 0.650 1.184614 0.594594
0.175 0.675 1.076860 0.467281
0.175 0.700 1.113756 0.467020
0.175 0.725 1.147335 0.534968
0.175 0.750 1.092076 0.464017
0.175 0.775 1.134554 0.453733
0.175 0.800 1.152596 0.456260
0.175 0.825 1.123658 0.445333
0.175 0.850 1.164613 0.552218
0.175 0.875 1.117646 0.444342
0.175 0.900 1.222367 0.596449
0.175 0.925 1.071798 0.509772
0.175 0.950 1.235404 0.516107
0.175 0.975 1.233860 0.537228
0.175 1.000 1.119477 0.440436
0.200 0.025 1.145697 0.439526
0.200 0.050 1.022300 0.442815
0.200 0.075 1.107296 0.491966
0.200 0.100 1.203750 0.638610
0.200 0.125 1.235413 0.606901
0.200 0.150 1.135138 0.557809
0.200 0.175 1.148041 0.537494
0.200 0.200 1.000861 0.445817
0.200 0.225 1.170760 0.626649
0.200 0.250 1.114106 0.591148
0.200 0.275 1.218391 0.596924
0.200 0.300 1.150381 0.573841
0.200 0.325 1.045676 0.490640
0.200 0.350 1.194331 0.541085
0.200 0.375 1.021400 0.340613
0.200 0.400 1.119573 0.436050
0.200 0.425 1.137560 0.477282
0.200 0.450 1.180814 0.478654
0.200 0.475 1.066414 0.383801
0.200 0.500 1.251404 0.593731
0.200 0.525 1.129887 0.544347
0.200 0.550 1.106373 0.435752
0.200 0.575 1.190796 0.599747
0.200 0.600 1.150987 0.503989
0.200 0.625 1.200304 0.519600
0.200 0.650 1.139938 0.502669
0.200 0.675 1.171968 0.604537
0.200 0.700 1.131863 0.470950
0.200 0.725 1.081937 0.488036
0.200 0.750 1.148003 0.431594
0.200 0.775 1.137621 0.409236
0.200 0.800 1.163577 0.494268
0.200 0.825 1.185595 0.480726
0.200 0.850 1.121391 0.468940
0.200 0.875 1.173075 0.420121
0.200 0.900 1.103804 0.510822
0.200 0.925 1.068243 0.511610
0.200 0.950 1.212965 0.589159
0.200 0.975 1.074829 0.402900
0.200 1.000 1.103338 0.476438
0.225 0.025 1.140891 0.534257
0.225 0.050 1.138742 0.515520
0.225 0.075 1.149598 0.520540
0.225 0.100 1.038624 0.442553
0.225 0.125 1.191136 0.491612
0.225 0.150 1.175760 0.586668
0.225 0.175 1.219872 0.568366
0.225 0.200 1.170863 0.571959
0.225 0.225 1.090651 0.443126
0.225 0.250 1.171116 0.545531
0.225 0.275 1.153171 0.561448
0.225 0.300 1.195005 0.479931
0.225 0.325 1.109365 0.539869
0.225 0.350 1.186730 0.562667
0.225 0.375 1.200014 0.534079
0.225 0.400 1.130980 0.539093
0.225 0.425 1.073147 0.506017
0.225 0.450 1.090155 0.474893
0.225 0.475 1.051066 0.495401
0.225 0.500 1.163132 0.473809
0.225 0.525 1.184041 0.558743
0.225 0.550 1.136118 0.588425
0.225 0.575 1.205954 0.597467
0.225 0.600 1.142578 0.532857
0.225 0.625 1.147532 0.574639
0.225 0.650 1.092731 0.477380
0.225 0.675 1.166081 0.652071
0.225 0.700 1.191545 0.437642
0.225 0.725 1.079874 0.445079
0.225 0.750 1.202167 0.610445
0.225 0.775 1.157944 0.526202
0.225 0.800 1.140355 0.527520
0.225 0.825 1.102903 0.586662
0.225 0.850 1.181020 0.471631
0.225 0.875 1.196114 0.556750
0.225 0.900 1.148045 0.487269
0.225 0.925 1.100174 0.490308
0.225 0.950 1.112077 0.401721
0.225 0.975 1.147717 0.510390
0.225 1.000 1.226231 0.507409
0.250 0.025 1.207385 0.566843
0.250 0.050 1.068813 0.518927
0.250 0.075 1.083887 0.396987
0.250 0.100 1.151533 0.631323
0.250 0.125 1.140357 0.608629
0.250 0.150 1.162195 0.578766
0.250 0.175 1.128579 0.597852
0.250 0.200 1.166477 0.554219
0.250 0.225 1.154417 0.521649
0.250 0.250 1.058263 0.509823
0.250 0.275 1.180958 0.514762
0.250 0.300 1.110825 0.500418
0.250 0.325 1.162346 0.563004
0.250 0.350 1.137667 0.572036
0.250 0.375 1.179985 0.630291
0.250 0.400 1.060147 0.565260
0.250 0.425 1.156744 0.481586
0.250 0.450 1.171388 0.510555
0.250 0.475 1.068340 0.527128
0.250 0.500 1.128493 0.503856
0.250 0.525 1.160410 0.426421
0.250 0.550 1.129458 0.482174
0.250 0.575 1.125366 0.482655
0.250 0.600 1.103347 0.443231
0.250 0.625 1.136288 0.431241
0.250 0.650 1.125614 0.528051
0.250 0.675 1.131865 0.533116
0.250 0.700 1.093626 0.413918
0.250 0.725 1.140053 0.615424
0.250 0.750 1.109271 0.457861
0.250 0.775 0.983592 0.446561
0.250 0.800 1.175622 0.527695
0.250 0.825 1.181089 0.631392
0.250 0.850 1.179029 0.537157
0.250 0.875 1.115814 0.566204
0.250 0.900 1.132266 0.531341
0.250 0.925 1.092441 0.494090
0.250 0.950 1.128133 0.458409
0.250 0.975 1.139706 0.539900
0.250 1.000 1.146396 0.521776
0.275 0.025 1.088522 0.475957
0.275 0.050 1.157881 0.596835
0.275 0.075 1.171538 0.589552
0.275 0.100 1.211731 0.580244
0.275 0.125 1.145927 0.501602
0.275 0.150 1.038219 0.435610
0.275 0.175 1.149291 0.533018
0.275 0.200 1.121883 0.375815
0.275 0.225 1.236369 0.536091
0.275 0.250 1.148524 0.538790
0.275 0.275 1.204502 0.561848
0.275 0.300 1.177361 0.509156
0.275 0.325 1.200181 0.539255
0.275 0.350 1.159680 0.509239
0.275 0.375 1.161730 0.440313
0.275 0.400 1.102307 0.525811
0.275 0.425 1.060332 0.422424
0.275 0.450 1.092037 0.510168
0.275 0.475 1.160260 0.468729
0.275 0.500 1.157885 0.481572
0.275 0.525 1.137665 0.525546
0.275 0.550 1.097556 0.581883
0.275 0.575 1.188913 0.555214
0.275 0.600 1.076382 0.500563
0.275 0.625 1.124308 0.468332
0.275 0.650 1.206896 0.505395
0.275 0.675 1.205935 0.612946
0.275 0.700 1.190702 0.601209
0.275 0.725 1.071807 0.477969
0.275 0.750 1.128344 0.438076
0.275 0.775 1.051042 0.528405
0.275 0.800 1.112739 0.517660
0.275 0.825 1.178050 0.539840
0.275 0.850 1.178316 0.555721
0.275 0.875 1.123409 0.503672
0.275 0.900 1.189728 0.532135
0.275 0.925 1.079547 0.461083
0.275 0.950 1.078848 0.442262
0.275 0.975 1.190223 0.490992
0.275 1.000 1.107733 0.519492
0.300 0.025 1.183392 0.670662
0.300 0.050 1.060224 0.495519
0.300 0.075 1.155787 0.459230
0.300 0.100 1.187958 0.422897
0.300 0.125 1.102731 0.573136
0.300 0.150 1.162635 0.595310
0.300 0.175 1.250062 0.512112
0.300 0.200 1.138989 0.567520
0.300 0.225 1.050207 0.423225
0.300 0.250 1.160654 0.529810
0.300 0.275 1.127817 0.448482
0.300 0.300 1.128417 0.456064
0.300 0.325 1.172614 0.492961
0.300 0.350 1.264500 0.629638
0.300 0.375 1.119317 0.526690
0.300 0.400 1.166332 0.530671
0.300 0.425 1.077340 0.486376
0.300 0.450 1.053457 0.484791
0.300 0.475 1.119673 0.470702
0.300 0.500 1.169385 0.519289
0.300 0.525 1.087499 0.591243
0.300 0.550 1.088368 0.505911
0.300 0.575 1.166246 0.439369
0.300 0.600 1.118172 0.584787
0.300 0.625 1.171197 0.542291
0.300 0.650 1.023481 0.534978
0.300 0.675 1.086349 0.448528
0.300 0.700 1.175419 0.442044
0.300 0.725 1.151816 0.572439
0.300 0.750 1.076636 0.516987
0.300 0.775 1.085040 0.478372
0.300 0.800 1.089017 0.564520
0.300 0.825 1.124267 0.447382
0.300 0.850 1.105535 0.445274
0.300 0.875 1.109080 0.451121
0.300 0.900 1.153896 0.539586
0.300 0.925 1.093939 0.520092
0.300 0.950 1.126696 0.466516
0.300 0.975 1.149150 0.502895
0.300 1.000 1.216788 0.570627
0.325 0.025 1.055171 0.393404
0.325 0.050 1.071924 0.464902
0.325 0.075 1.059345 0.520371
0.325 0.100 1.035255 0.487389
0.325 0.125 1.129488 0.508541
0.325 0.150 1.087913 0.434537
0.325 0.175 1.085840 0.534673
0.325 0.200 1.096704 0.518478
0.325 0.225 1.086024 0.562862
0.325 0.250 1.024115 0.416266
0.325 0.275 1.084735 0.523100
0.325 0.300 1.070428 0.465695
0.325 0.325 1.178472 0.520167
0.325 0.350 1.202335 0.455622
0.325 0.375 1.237075 0.525304
0.325 0.400 1.178195 0.529586
0.325 0.425 1.182458 0.607599
0.325 0.450 1.156692 0.583367
0.325 0.475 1.196347 0.486770
0.325 0.500 1.128630 0.517572
0.325 0.525 1.152584 0.437446
0.325 0.550 1.146409 0.525983
0.325 0.575 1.052210 0.453117
0.325 0.600 1.165739 0.574936
0.325 0.625 1.169970 0.424820
0.325 0.650 1.045945 0.483091
0.325 0.675 1.099806 0.552736
0.325 0.700 1.246762 0.581431
0.325 0.725 1.047659 0.435217
0.325 0.750 1.131717 0.449256
0.325 0.775 1.153403 0.560961
0.325 0.800 1.128729 0.529810
0.325 0.825 1.046942 0.489813
0.325 0.850 1.130076 0.493409
0.325 0.875 1.154129 0.469391
0.325 0.900 1.094008 0.427878
0.325 0.925 1.148832 0.423153
0.325 0.950 1.179485 0.541052
0.325 0.975 1.208074 0.543166
0.325 1.000 1.154642 0.510220
0.350 0.025 1.100203 0.478098
0.350 0.050 1.280595 0.673947
0.350 0.075 1.221791 0.623423
0.350 0.100 1.100781 0.452010
0.350 0.125 1.116844 0.482806
0.350 0.150 1.176462 0.578045
0.350 0.175 1.112621 0.478296
0.350 0.200 1.114634 0.465900
0.350 0.225 1.173751 0.483200
0.350 0.250 1.063111 0.505559
0.350 0.275 1.172385 0.477901
0.350 0.300 1.039884 0.497639
0.350 0.325 1.105701 0.494547
0.350 0.350 1.130083 0.500685
0.350 0.375 1.160973 0.607140
0.350 0.400 1.156072 0.535681
0.350 0.425 1.156619 0.517977
0.350 0.450 1.160134 0.574752
0.350 0.475 1.153316 0.446909
0.350 0.500 1.131987 0.526316
0.350 0.525 1.131487 0.459081
0.350 0.550 1.138524 0.436852
0.350 0.575 1.158606 0.533682
0.350 0.600 1.145750 0.532838
0.350 0.625 1.174822 0.542631
0.350 0.650 1.020116 0.465189
0.350 0.675 1.261815 0.589367
0.350 0.700 1.155075 0.535788
0.350 0.725 1.087378 0.427117
0.350 0.750 1.154307 0.547581
0.350 0.775 1.137617 0.494439
0.350 0.800 1.170256 0.530675
0.350 0.825 1.114305 0.519089
0.350 0.850 1.112407 0.489631
0.350 0.875 1.074524 0.468866
0.350 0.900 1.128789 0.543430
0.350 0.925 1.128334 0.473803
0.350 0.950 1.115819 0.499793
0.350 0.975 1.113446 0.593596
0.350 1.000 1.151754 0.580947
0.375 0.025 1.146300 0.605734
0.375 0.050 1.110969 0.537849
0.375 0.075 1.235331 0.701966
0.375 0.100 1.152712 0.429727
0.375 0.125 1.143539 0.497173
0.375 0.150 1.171794 0.530391
0.375 0.175 1.132473 0.572516
0.375 0.200 1.068792 0.503884
0.375 0.225 1.104871 0.513863
0.375 0.250 1.192207 0.522821
0.375 0.275 1.159183 0.603227
0.375 0.300 1.175461 0.467752
0.375 0.325 1.170610 0.511494
0.375 0.350 1.165137 0.589806
0.375 0.375 1.151470 0.522817
0.375 0.400 1.179776 0.541321
0.375 0.425 1.021831 0.423638
0.375 0.450 1.191486 0.566208
0.375 0.475 1.091588 0.472776
0.375 0.500 1.173697 0.565808
0.375 0.525 1.054591 0.516747
0.375 0.550 1.197814 0.634555
0.375 0.575 1.078403 0.494127
0.375 0.600 1.158506 0.537414
0.375 0.625 1.114539 0.507206
0.375 0.650 1.168825 0.647148
0.375 0.675 1.140882 0.457364
0.375 0.700 1.099431 0.474242
0.375 0.725 1.122495 0.501215
0.375 0.750 1.095838 0.485458
0.375 0.775 1.134742 0.471895
0.375 0.800 1.128355 0.514310
0.375 0.825 1.138884 0.541208
0.375 0.850 1.170948 0.586894
0.375 0.875 1.044275 0.469653
0.375 0.900 1.169873 0.512609
0.375 0.925 1.146654 0.555292
0.375 0.950 1.168772 0.499807
0.375 0.975 1.194775 0.549761
0.375 1.000 1.136118 0.460641
0.400 0.025 1.192367 0.609964
0.400 0.050 1.167992 0.576760
0.400 0.075 1.162079 0.466319
0.400 0.100 1.148803 0.478129
0.400 0.125 1.166479 0.571318
0.400 0.150 1.216375 0.567726
0.400 0.175 1.017145 0.440116
0.400 0.200 1.171912 0.515409
0.400 0.225 1.138943 0.553927
0.400 0.250 1.149504 0.507686
0.400 0.275 1.165819 0.606173
0.400 0.300 1.156732 0.472091
0.400 0.325 1.094037 0.544453
0.400 0.350 1.191517 0.608673
0.400 0.375 1.138550 0.490113
0.400 0.400 1.094605 0.440730
0.400 0.425 1.089761 0.650057
0.400 0.450 1.144526 0.529180
0.400 0.475 1.042254 0.543461
0.400 0.500 1.058614 0.527585
0.400 0.525 1.163309 0.462032
0.400 0.550 1.168457 0.501977
0.400 0.575 1.061404 0.547015
0.400 0.600 1.248308 0.473211
0.400 0.625 1.164600 0.505916
0.400 0.650 1.181630 0.493146
0.400 0.675 1.167005 0.577583
0.400 0.700 1.163096 0.491368
0.400 0.725 1.096621 0.483262
0.400 0.750 1.156528 0.468471
0.400 0.775 1.239993 0.588091
0.400 0.800 1.216571 0.533294
0.400 0.825 1.152456 0.501595
0.400 0.850 1.089925 0.558949
0.400 0.875 1.231629 0.604263
0.400 0.900 1.074674 0.489732
0.400 0.925 1.080111 0.522059
0.400 0.950 1.145529 0.546060
0.400 0.975 1.220417 0.531326
0.400 1.000 1.100554 0.546450
0.425 0.025 1.205410 0.625381
0.425 0.050 1.103035 0.478355
0.425 0.075 1.146653 0.463601
0.425 0.100 1.231803 0.524368
0.425 0.125 1.226887 0.581438
0.425 0.150 1.202668 0.646568
0.425 0.175 1.217451 0.486964
0.425 0.200 1.183636 0.596209
0.425 0.225 1.138157 0.468353
0.425 0.250 1.117895 0.521776
0.425 0.275 1.092280 0.493789
0.425 0.300 1.079697 0.452443
0.425 0.325 1.149034 0.505595
0.425 0.350 1.156600 0.576092
0.425 0.375 1.164607 0.502030
0.425 0.400 1.120592 0.548520
0.425 0.425 1.090441 0.516917
0.425 0.450 1.148959 0.665028
0.425 0.475 1.128922 0.453044
0.425 0.500 1.171070 0.515585
0.425 0.525 1.046684 0.527444
0.425 0.550 1.114611 0.505869
0.425 0.575 1.090248 0.492087
0.425 0.600 1.095420 0.514926
0.425 0.625 1.122686 0.427268
0.425 0.650 1.101708 0.469723
0.425 0.675 1.172772 0.517282
0.425 0.700 1.094118 0.523330
0.425 0.725 1.138880 0.544909
0.425 0.750 1.112487 0.476107
0.425 0.775 1.066557 0.482125
0.425 0.800 1.195447 0.535133
0.425 0.825 1.253183 0.611028
0.425 0.850 0.994131 0.431137
0.425 0.875 1.153499 0.458751
0.425 0.900 1.220940 0.525930
0.425 0.925 1.187767 0.522807
0.425 0.950 1.235474 0.530665
0.425 0.975 0.986890 0.445519
0.425 1.000 1.170600 0.578934
0.450 0.025 1.160294 0.541031
0.450 0.050 1.169125 0.519382
0.450 0.075 1.220070 0.549872
0.450 0.100 1.168292 0.466518
0.450 0.125 1.235825 0.498032
0.450 0.150 1.054067 0.468097
0.450 0.175 1.124037 0.571387
0.450 0.200 1.093146 0.489066
0.450 0.225 1.212580 0.570335
0.450 0.250 1.060677 0.493097
0.450 0.275 1.108778 0.490006
0.450 0.300 1.073667 0.407168
0.450 0.325 1.131296 0.454044
0.450 0.350 1.036488 0.473391
0.450 0.375 1.088759 0.529534
0.450 0.400 1.110470 0.430578
0.450 0.425 1.167238 0.575455
0.450 0.450 1.235955 0.568572
0.450 0.475 1.077265 0.503076
0.450 0.500 1.125557 0.548493
0.450 0.525 1.168780 0.532518
0.450 0.550 1.200511 0.488319
0.450 0.575 1.089711 0.479048
0.450 0.600 1.254475 0.557993
0.450 0.625 1.146302 0.478969
0.450 0.650 1.211204 0.532209
0.450 0.675 1.173357 0.514633
0.450 0.700 1.150781 0.532190
0.450 0.725 1.122914 0.510631
0.450 0.750 1.082601 0.472400
0.450 0.775 1.133314 0.518988
0.450 0.800 1.195132 0.545886
0.450 0.825 1.046859 0.474566
0.450 0.850 1.148055 0.498786
0.450 0.875 1.183505 0.584156
0.450 0.900 1.145099 0.499285
0.450 0.925 1.124834 0.511757
0.450 0.950 1.173392 0.495591
0.450 0.975 1.086273 0.475967
0.450 1.000 1.198470 0.590712
0.475 0.025 1.087681 0.478645
0.475 0.050 1.097112 0.510877
0.475 0.075 1.083638 0.492218
0.475 0.100 1.044878 0.519053
0.475 0.125 1.105290 0.474102
0.475 0.150 1.198952 0.470691
0.475 0.175 1.209560 0.549749
0.475 0.200 1.158001 0.528412
0.475 0.225 1.158499 0.530440
0.475 0.250 1.163705 0.562798
0.475 0.275 1.127118 0.493368
0.475 0.300 1.088489 0.516158
0.475 0.325 1.102251 0.458329
0.475 0.350 1.160384 0.499062
0.475 0.375 1.054484 0.482930
0.475 0.400 1.139271 0.539392
0.475 0.425 1.141835 0.535572
0.475 0.450 1.042039 0.548781
0.475 0.475 1.152324 0.569866
0.475 0.500 1.140408 0.468602
0.475 0.525 1.164875 0.489826
0.475 0.550 1.169957 0.637273
0.475 0.575 1.076659 0.488879
0.475 0.600 1.105917 0.608810
0.475 0.625 1.068880 0.435130
0.475 0.650 1.083312 0.474457
0.475 0.675 1.137074 0.514745
0.475 0.700 1.155627 0.458564
0.475 0.725 1.161745 0.488903
0.475 0.750 1.012994 0.483359
0.475 0.775 1.169154 0.466265
0.475 0.800 1.075704 0.468993
0.475 0.825 1.185075 0.552580
0.475 0.850 1.107227 0.433553
0.475 0.875 0.993951 0.511729
0.475 0.900 1.227597 0.570699
0.475 0.925 1.134119 0.529769
0.475 0.950 1.122234 0.484673
0.475 0.975 1.179074 0.426220
0.475 1.000 1.152247 0.558265
0.500 0.025 1.116831 0.563025
0.500 0.050 1.159870 0.529016
0.500 0.075 1.132925 0.549026
0.500 0.100 1.199902 0.493833
0.500 0.125 1.165908 0.552348
0.500 0.150 1.054001 0.452774
0.500 0.175 1.162635 0.568613
0.500 0.200 1.081918 0.405538
0.500 0.225 1.163487 0.473373
0.500 0.250 1.170291 0.619728
0.500 0.275 1.191166 0.437416
0.500 0.300 1.122163 0.484809
0.500 0.325 1.173535 0.433514
0.500 0.350 1.185687 0.477805
0.500 0.375 1.120410 0.542837
0.500 0.400 1.161979 0.519446
0.500 0.425 1.164981 0.548327
0.500 0.450 1.132740 0.551377
0.500 0.475 1.251762 0.556434
0.500 0.500 1.029784 0.584718
0.500 0.525 1.038189 0.450221
0.500 0.550 1.119815 0.539304
0.500 0.575 1.119241 0.521316
0.500 0.600 1.115544 0.530245
0.500 0.625 1.154799 0.526008
0.500 0.650 1.059182 0.526774
0.500 0.675 1.182839 0.561133
0.500 0.700 1.278347 0.640863
0.500 0.725 1.143673 0.564797
0.500 0.750 1.146368 0.474956
0.500 0.775 1.146215 0.480162
0.500 0.800 1.127789 0.501159
0.500 0.825 1.145810 0.509487
0.500 0.850 1.187472 0.504540
0.500 0.875 1.146897 0.549270
0.500 0.900 1.037340 0.437991
0.500 0.925 1.157768 0.638935
0.500 0.950 1.053862 0.439541
0.500 0.975 1.222309 0.527921
0.500 1.000 1.268762 0.599154
0.525 0.025 1.042554 0.478381
0.525 0.050 1.008934 0.453834
0.525 0.075 1.055545 0.580905
0.525 0.100 1.149844 0.467490
0.525 0.125 1.124180 0.466042
0.525 0.150 1.249216 0.636024
0.525 0.175 1.110761 0.534101
0.525 0.200 1.039741 0.459302
0.525 0.225 1.089747 0.503259
0.525 0.250 1.078036 0.566518
0.525 0.275 1.039102 0.510860
0.525 0.300 1.056723 0.537523
0.525 0.325 1.082652 0.467566
0.525 0.350 1.199024 0.457493
0.525 0.375 1.223204 0.546768
