lengthscale l2regularizer rmse_mean rmse_std
0.5 0.7 1.1242139 0.47043306
0.6 0.05 1.0371383 0.5349108
0.5 0.6 1.0804461 0.53053504
0.55 0.9 1.1174017 0.48250094
0.6 0.1 1.1120636 0.554798
0.5 0.65 1.1193397 0.5363651
0.55 1.0 1.1398938 0.5601948
0.55 0.55 1.16658 0.5193153
0.55 0.45 1.1497554 0.55318934
0.55 0.85 1.0774292 0.4846085
0.5 0.9 1.1107371 0.47861406
0.55 0.5 1.1136787 0.51597834
0.5 0.8 1.0732976 0.4531785
0.55 0.6 1.1669458 0.50940174
0.55 0.35 1.0662794 0.45334882
0.6 0.35 1.150637 0.54251087
0.55 0.75 1.1545643 0.6254175
0.55 0.7 1.1507576 0.5421718
0.6 0.25 1.1647407 0.5507966
0.45 0.25 1.1173357 0.5073461
0.55 0.8 1.0438612 0.46441272
0.55 0.4 1.1508647 0.5007951
0.45 0.2 1.1780965 0.4587938
0.6 0.45 1.1267726 0.3997809
0.6 0.3 1.1406753 0.6055259
0.6 0.2 1.1504574 0.5092461
0.6 0.6 1.1018713 0.47676155
0.55 0.3 1.109448 0.48896408
0.75 0.6 1.1177541 0.44361812
0.7 0.2 1.0969223 0.53324753
0.55 0.65 1.0888946 0.5024689
0.6 0.4 1.1335018 0.48375642
0.6 0.15 1.1043975 0.546176
0.65 0.55 1.1464967 0.5625501
0.85 0.2 1.1042802 0.52528524
0.55 0.15 1.0795223 0.48122072
0.75 0.35 1.1502388 0.5527887
0.55 0.2 1.1677908 0.48009783
0.55 0.25 1.1548109 0.49668303
0.75 0.65 1.0443304 0.4712108
0.65 0.65 1.064059 0.45204756
0.6 0.55 1.0841569 0.5119457
0.6 0.7 1.1477362 0.48687184
0.6 0.5 1.11282 0.47778818
0.6 1.0 1.2022526 0.5225948
0.85 0.25 1.1025536 0.4798743
0.6 0.75 1.1826986 0.50819457
0.65 0.1 1.150802 0.5574204
0.65 0.2 1.1040609 0.523631
0.65 0.15 1.0911583 0.43677977
0.85 0.55 1.1127888 0.59228104
0.65 0.6 1.1348727 0.5449944
0.65 0.4 1.1291635 0.51394445
0.65 1.0 1.1080023 0.58823836
0.65 0.25 1.1131465 0.4945307
0.7 0.1 1.1455879 0.5669224
0.65 0.45 1.1409914 0.4265209
0.75 0.2 1.2591925 0.56077147
0.7 0.8 1.1597713 0.5530355
0.75 0.55 1.1281583 0.5307146
0.6 0.8 1.0704161 0.47741988
0.65 0.9 1.1678238 0.51139057
0.6 0.85 1.1565695 0.527336
0.85 0.45 1.1160195 0.4192712
0.65 0.35 1.0817271 0.45773503
0.85 0.4 1.1174271 0.5405923
0.95 0.2 1.0396231 0.3399916
0.6 0.65 1.1110321 0.5417508
0.7 0.65 1.1226513 0.5271464
0.95 0.25 1.1238682 0.5407042
0.7 0.9 1.0705354 0.5318381
0.8 0.2 1.1570078 0.5953601
0.7 0.6 1.1027949 0.48043707
0.7 0.05 1.153971 0.58926815
0.65 0.3 1.2283316 0.5170725
0.65 0.5 1.1756113 0.49246237
0.85 0.5 1.0349591 0.49108505
0.7 0.15 1.1702632 0.4692379
0.85 0.05 1.0572597 0.39887357
0.65 0.95 1.071561 0.49527466
0.75 0.7 1.109819 0.5251217
0.7 0.25 1.1150023 0.52096
0.85 0.1 1.0853157 0.50000525
0.8 0.55 1.1252655 0.450368
0.75 0.8 1.0941087 0.4871995
0.8 0.6 1.1546272 0.49326247
0.8 0.9 1.0634739 0.49208373
0.75 0.15 1.123564 0.43610236
0.7 0.85 1.1198463 0.59457767
0.8 0.25 1.0927429 0.45387548
0.9 0.45 1.0529488 0.4707783
0.7 0.95 1.1029831 0.49091467
0.75 0.9 1.1346536 0.58042043
0.65 0.7 1.2313251 0.57400584
0.9 0.4 1.1986029 0.571412
0.8 0.75 1.0956411 0.5848122
0.7 0.55 1.1143321 0.43764198
0.95 0.3 1.1065725 0.4837209
0.85 0.65 1.1102432 0.49941438
0.85 0.15 1.0397419 0.49613258
0.8 0.05 1.1356026 0.4662252
0.65 0.8 1.0929152 0.47583824
0.8 0.85 1.1876762 0.5870991
0.75 1.0 1.113376 0.49239627
0.75 0.05 1.0964847 0.4987453
0.8 0.65 1.1336735 0.5316097
0.75 0.25 1.1972749 0.56840014
0.8 0.8 1.1314049 0.54640037
0.7 0.75 1.0012653 0.49816054
0.9 0.7 1.1464329 0.56964976
0.75 0.75 1.0899217 0.44905072
0.9 0.35 1.0366585 0.44502178
0.9 0.65 1.1372228 0.5073693
0.8 0.4 1.1085101 0.4401679
0.8 0.15 1.1441681 0.5515095
0.75 0.85 1.1503456 0.51667386
0.8 0.1 1.1644675 0.5577093
0.9 1.0 1.030884 0.5186756
0.85 1.0 1.122966 0.48432273
0.85 0.9 1.1440341 0.42631677
0.75 0.4 1.1452067 0.56438875
0.8 0.95 1.1135756 0.43220887
0.65 0.75 1.0914131 0.513044
0.65 0.85 1.1220295 0.51087713
0.9 0.95 1.1107389 0.49408442
0.75 0.1 1.1059625 0.5190506
0.9 0.2 1.0805794 0.48200127
0.8 0.45 1.1106223 0.5174542
0.9 0.9 1.1271255 0.49742967
0.95 0.35 1.0815809 0.6071463
1.0 0.5 1.0488043 0.53486806
0.7 1.0 1.1106669 0.56473535
0.35 0.45 1.1062121 0.45464274
0.15 0.6 1.1527082 0.4511857
0.85 0.7 1.1806272 0.54466975
0.9 0.55 1.0747663 0.47718287
0.3 0.35 1.1278701 0.5071634
0.8 0.5 1.1914049 0.56545365
0.2 0.75 1.1195295 0.5158773
0.85 0.6 1.0592926 0.5931083
0.9 0.5 1.1501957 0.54386604
1.0 0.9 1.1063199 0.49958375
0.9 0.05 1.1478064 0.51863253
0.85 0.95 1.0617504 0.4604358
0.3 0.25 1.1269624 0.57356817
0.9 0.3 1.1119783 0.47966382
0.9 0.1 1.0907204 0.5463065
0.9 0.15 1.1097736 0.48879468
1.0 0.95 1.1035589 0.49987003
1.0 1.0 1.0974602 0.55488217
0.95 0.5 1.0484943 0.5057751
0.95 0.45 1.084026 0.50175023
0.95 0.6 1.0243979 0.49663568
0.75 0.3 1.122239 0.4917998
1.0 0.2 1.004733 0.4921285
0.95 0.8 1.0745404 0.44944686
1.0 0.35 1.0025635 0.43334958
0.95 0.15 1.0960964 0.47612205
0.15 0.65 1.1373451 0.48595384
0.95 0.75 1.1387445 0.46606454
0.35 0.05 1.0904007 0.49907058
0.95 0.7 1.1898624 0.5416603
1.0 0.7 1.1963413 0.6055535
0.6 0.95 1.1237497 0.49710596
0.7 0.3 1.1399075 0.4910569
1.0 0.55 1.1140802 0.5449378
0.95 0.4 1.1633662 0.55648047
0.6 0.9 1.1666677 0.5651321
0.95 0.1 1.1370904 0.5706885
1.0 0.65 1.068864 0.50300616
1.0 0.05 0.9675312 0.42700604
0.8 0.35 1.1895665 0.5336708
0.95 0.65 1.1490448 0.5604092
0.3 0.65 1.0861477 0.44421765
0.3 0.45 1.1787279 0.58899474
0.95 0.85 1.1598942 0.50899726
1.0 0.45 1.1356539 0.5470808
0.95 0.55 1.0874516 0.49533632
0.75 0.95 1.1049645 0.51579374
0.7 0.5 1.0956774 0.5670754
0.9 0.75 1.0939496 0.53055966
1.0 0.4 1.1257834 0.4951092
1.0 0.25 1.1276097 0.51651967
0.7 0.7 1.1128265 0.49624813
1.0 0.6 1.1371498 0.5364961
0.35 0.55 1.1693935 0.49868885
1.0 0.75 1.159101 0.46648872
0.4 0.25 1.1764537 0.5983926
1.0 0.85 1.2071078 0.5058065
0.85 0.75 1.0698757 0.498568
0.3 0.6 1.1935418 0.5512952
0.85 0.85 1.1368093 0.46754292
0.95 0.9 1.1445084 0.50017965
0.8 0.3 1.1031291 0.46387222
0.3 0.5 1.1326017 0.5039648
0.8 0.7 1.1658232 0.5395244
1.0 0.8 1.1376228 0.48867384
0.3 0.4 1.1161218 0.52782416
0.3 0.3 1.187286 0.5220829
0.9 0.6 1.0886601 0.48361954
0.75 0.45 1.0843611 0.48265025
1.0 0.3 1.0714238 0.5089977
0.85 0.8 1.0352194 0.43377814
0.8 1.0 1.119307 0.5511944
0.9 0.85 1.0511 0.48027924
0.3 0.85 1.1449865 0.576738
0.35 0.6 1.1592523 0.47948536
0.3 0.55 1.105886 0.5188959
0.3 0.8 1.0955988 0.5103722
0.4 0.4 1.1007074 0.4785941
0.85 0.35 1.0957863 0.48960158
0.35 1.0 1.0866419 0.4615596
0.9 0.8 1.0854204 0.43013817
0.35 0.1 1.075351 0.47129932
0.3 0.75 1.0962837 0.5136513
0.65 0.05 1.0778024 0.42359963
0.4 0.3 1.1270187 0.4995557
0.95 0.05 1.1108153 0.41374522
0.3 1.0 1.1225259 0.48912057
0.85 0.3 1.1071162 0.48964527
0.35 0.2 1.1370835 0.4994605
0.35 0.3 1.1801637 0.5215698
0.4 0.35 1.0449682 0.45405644
0.3 0.9 1.1660943 0.5198971
0.35 0.4 1.1168566 0.47120026
0.3 0.7 1.1272118 0.46674058
0.9 0.25 1.0944947 0.47049665
0.7 0.4 1.1400138 0.5339765
0.7 0.45 1.0815439 0.44946137
0.75 0.5 1.1966605 0.5699728
0.35 0.25 1.0538085 0.48479626
0.35 0.65 1.0896623 0.4900762
0.35 0.7 1.1038384 0.51068646
0.7 0.35 1.1972936 0.53137094
0.35 0.15 1.1609615 0.52883667
0.95 1.0 1.1137576 0.52210736
1.0 0.15 1.0548003 0.48846078
0.95 0.95 1.117986 0.4957059
1.0 0.1 1.113269 0.49467576
0.35 0.35 1.1348672 0.47543138
