lengthscale l2regularizer rmse_mean rmse_std
0.60 0.65 1.111032 0.541751
0.60 0.70 1.147736 0.486872
0.60 0.75 1.182699 0.508195
0.60 0.80 1.070416 0.477420
0.60 0.85 1.156570 0.527336
0.60 0.90 1.166668 0.565132
0.60 0.95 1.123750 0.497106
0.60 1.00 1.202253 0.522595
0.65 0.05 1.077802 0.423600
0.65 0.10 1.150802 0.557420
0.65 0.15 1.091158 0.436780
0.65 0.20 1.104061 0.523631
0.65 0.25 1.113147 0.494531
0.65 0.30 1.228332 0.517073
0.65 0.35 1.081727 0.457735
0.65 0.40 1.129163 0.513944
0.65 0.45 1.140991 0.426521
0.65 0.50 1.175611 0.492462
0.65 0.55 1.146497 0.562550
0.65 0.60 1.134873 0.544994
0.65 0.65 1.064059 0.452048
0.65 0.70 1.231325 0.574006
0.65 0.75 1.091413 0.513044
0.65 0.80 1.092915 0.475838
0.65 0.85 1.122030 0.510877
0.65 0.90 1.167824 0.511391
0.65 0.95 1.071561 0.495275
0.65 1.00 1.108002 0.588238
0.70 0.05 1.153971 0.589268
0.70 0.10 1.145588 0.566922
0.70 0.15 1.170263 0.469238
0.70 0.20 1.096922 0.533248
0.70 0.25 1.115002 0.520960
0.70 0.30 1.139908 0.491057
0.70 0.35 1.197294 0.531371
0.70 0.40 1.140014 0.533976
0.70 0.45 1.081544 0.449461
0.70 0.50 1.095677 0.567075
0.70 0.55 1.114332 0.437642
0.70 0.60 1.102795 0.480437
0.70 0.65 1.122651 0.527146
0.70 0.70 1.112826 0.496248
0.70 0.75 1.001265 0.498161
0.70 0.80 1.159771 0.553036
0.70 0.85 1.119846 0.594578
0.70 0.90 1.070535 0.531838
0.70 0.95 1.102983 0.490915
0.70 1.00 1.110667 0.564735
0.75 0.05 1.096485 0.498745
0.75 0.10 1.105962 0.519051
0.75 0.15 1.123564 0.436102
0.75 0.20 1.259192 0.560771
0.75 0.25 1.197275 0.568400
0.75 0.30 1.122239 0.491800
0.75 0.35 1.150239 0.552789
0.75 0.40 1.145207 0.564389
0.75 0.45 1.084361 0.482650
0.75 0.50 1.196660 0.569973
0.75 0.55 1.128158 0.530715
0.75 0.60 1.117754 0.443618
0.75 0.65 1.044330 0.471211
0.75 0.70 1.109819 0.525122
