lengthscale l2regularizer rmse_mean rmse_std

0.475 0.025 1.1429927 0.49195856
0.475 0.05 1.1099792 0.546089
0.475 0.075 1.0830629 0.5476535
0.475 0.1 1.2907832 0.5651699
0.475 0.125 1.0205181 0.51084226
0.475 0.15 1.1199925 0.54842234
0.475 0.175 1.2052517 0.5161602
0.475 0.2 1.1745703 0.40807155
0.475 0.225 1.1576679 0.6226495
0.475 0.25 1.1508857 0.49843058
0.475 0.275 1.1369126 0.6209585
0.475 0.3 1.1086348 0.46127054
0.475 0.325 1.182029 0.4482207
0.475 0.35 1.2013867 0.6410162
0.475 0.375 1.1628743 0.6841789
0.475 0.4 1.1678196 0.5984032
0.475 0.425 1.144137 0.596866
0.475 0.45 1.1938925 0.5105295
0.475 0.475 1.126816 0.49555683
0.475 0.5 1.1814167 0.5084355
0.475 0.525 1.1996713 0.59404916
0.475 0.55 1.1377399 0.44816
0.475 0.575 1.1326406 0.62787586
0.475 0.6 1.1972306 0.5996073
0.475 0.625 1.1926906 0.5789535
0.475 0.65 1.0658283 0.47974744
0.475 0.675 1.1109339 0.43013772
0.475 0.7 1.1573327 0.5763075
0.475 0.725 1.2033702 0.52114165
0.475 0.75 1.2466316 0.7108224
0.475 0.775 1.2205958 0.6399259
0.475 0.8 1.0571357 0.49756172
0.475 0.825 1.140228 0.4285199
0.475 0.85 1.1267964 0.52626693
0.475 0.875 1.1050789 0.49363628
0.475 0.9 1.1405115 0.5347718
0.475 0.925 1.1641319 0.5439495
0.475 0.95 1.07792 0.5508009
0.475 0.975 1.1679641 0.49767736
0.475 1.0 1.0699456 0.49845147
0.5 0.025 1.1584365 0.57928467
0.5 0.05 1.0920222 0.5090045
0.5 0.075 1.1889851 0.60011566
0.5 0.1 1.1427522 0.5178601
0.5 0.125 1.0595701 0.6177014
0.5 0.15 1.1263225 0.53614104
0.5 0.175 1.1822424 0.70708865
0.5 0.2 1.0918782 0.54497516
0.5 0.225 1.1721385 0.5368785
0.5 0.25 1.1024473 0.52168405
0.5 0.275 1.163344 0.6375804
0.5 0.3 1.2270772 0.6889364
0.5 0.325 1.1625292 0.5117358
0.5 0.35 1.2251761 0.63041145
0.5 0.375 1.1818893 0.5787062
0.5 0.4 1.1727735 0.44025525
0.5 0.425 1.0979788 0.55777854
0.5 0.45 1.1162721 0.54160136
0.5 0.475 1.1308416 0.4875185
0.5 0.5 1.1417729 0.5561255
0.5 0.525 1.1853802 0.65451014
0.5 0.55 1.1147923 0.5783603
0.5 0.575 1.153546 0.6095872
0.5 0.6 1.0709906 0.57226044
0.5 0.625 1.1846135 0.6314659
0.5 0.65 1.0994322 0.5254368
0.5 0.675 1.1798843 0.5495897
0.5 0.7 1.1696159 0.5276119
0.5 0.725 1.1167011 0.5013429
0.5 0.75 1.2887614 0.62961376
0.5 0.775 1.1310022 0.49317265
0.5 0.8 1.1284231 0.5650947
0.5 0.825 1.0963247 0.5044565
0.5 0.85 1.071617 0.53898495
0.5 0.875 1.1691977 0.53098327
0.5 0.9 1.0831404 0.43940207
0.5 0.925 1.1572814 0.5723747
0.5 0.95 1.1011288 0.47539496
0.5 0.975 1.0460377 0.5196447
0.5 1.0 1.1200925 0.5148959
