lengthscale l2regularizer rmse_mean rmse_std

0.825 0.025 1.1400713 0.5616754
0.825 0.05 1.1197398 0.40758795
0.825 0.025 1.0440992 0.49385688
0.825 0.05 1.1535804 0.5022847
0.825 0.075 1.1707698 0.6918669
0.825 0.1 1.0419996 0.50303876
0.825 0.125 1.0766438 0.4340383
0.825 0.15 1.0606327 0.5050616
0.825 0.175 1.160454 0.53732955
0.825 0.2 1.1366707 0.5087992
0.825 0.225 1.1903489 0.58483166
0.825 0.25 1.0888476 0.48362234
0.825 0.275 1.1521221 0.608962
0.825 0.3 1.1638647 0.5887292
0.825 0.325 1.1584924 0.5428455
0.825 0.35 1.0761049 0.50061375
0.825 0.375 1.1779549 0.631756
0.825 0.4 1.194844 0.54712915
0.825 0.425 1.1186268 0.6207699
0.825 0.45 1.0452 0.44377905
0.825 0.475 1.075382 0.43160602
0.825 0.5 1.1303079 0.46003756
0.825 0.525 1.0457766 0.49827632
0.825 0.55 1.0911617 0.44281825
0.825 0.575 1.2317086 0.6231991
0.825 0.6 1.1799712 0.54117584
0.825 0.625 1.2075827 0.6363504
0.825 0.65 1.1537684 0.65659
0.825 0.675 1.1055075 0.58885497
0.825 0.7 1.1534126 0.56405634
0.825 0.725 1.1541528 0.5400945
0.825 0.75 1.1509383 0.5560517
0.825 0.775 1.1437938 0.61518604
0.825 0.8 1.1641356 0.54027027
0.825 0.825 1.1611557 0.5937162
0.825 0.85 1.1354392 0.48959994
0.825 0.875 1.1447492 0.50159764
0.825 0.9 1.0822852 0.44891146
0.825 0.925 1.1224076 0.5990908
0.825 0.95 1.1686252 0.686661
0.825 0.975 1.0753468 0.5318245
0.825 1.0 1.1008459 0.46798584
0.85 0.025 1.1387165 0.6112989
0.85 0.05 1.2267034 0.61650664
0.85 0.075 1.0358998 0.46036762
0.85 0.1 0.99932766 0.5098079
0.85 0.125 1.139107 0.5705809
0.85 0.15 1.203932 0.68471014
0.85 0.175 1.1490853 0.587535
0.85 0.2 1.1436527 0.5437357
0.85 0.225 1.1960366 0.54182214
0.85 0.25 1.151819 0.6104558
0.85 0.275 1.1877596 0.6277701
0.85 0.3 1.1295887 0.48408726
0.85 0.325 1.063747 0.598083
0.85 0.35 1.1535602 0.5394268
0.85 0.375 1.109046 0.58491576
0.85 0.4 1.0128201 0.46006528
0.85 0.425 1.0612905 0.44314283
0.85 0.45 1.0843412 0.5239724
0.85 0.475 1.1567605 0.5417856
0.85 0.5 1.0865089 0.50490296
0.85 0.525 1.0447464 0.4714149
0.85 0.55 1.1348989 0.53756726
0.85 0.575 1.1295829 0.5018324
0.85 0.6 1.1528322 0.4852106
0.85 0.625 1.0913975 0.488338
0.85 0.65 1.094044 0.5563014
0.85 0.675 1.1039095 0.6165387
0.85 0.7 1.2389433 0.6654781
0.85 0.725 1.0400522 0.4618476
0.85 0.75 1.0909309 0.60771865
0.85 0.775 1.0817971 0.55815315
0.85 0.8 1.1528491 0.49874988
0.85 0.825 1.1607043 0.5521852
0.85 0.85 1.1075096 0.5234507
0.85 0.875 1.1977252 0.62254494
0.85 0.9 1.1135653 0.52107185
0.85 0.925 1.1203783 0.5549002
0.85 0.95 1.1590307 0.5270328
0.85 0.975 1.0691311 0.5382979
0.85 1.0 1.2300127 0.5753092
0.875 0.025 1.1476227 0.74143296
0.875 0.05 1.0718882 0.5654174
0.875 0.075 1.0624415 0.4039453
0.875 0.1 1.1250734 0.4910708
0.875 0.125 1.227629 0.6872753
0.875 0.15 1.2713197 0.57306993
0.875 0.175 1.1293372 0.58962756
0.875 0.2 1.1308281 0.5817041
0.875 0.225 1.1511908 0.47201145
0.875 0.25 1.2042251 0.59430283
0.875 0.275 1.1076124 0.4802607
0.875 0.3 1.0483682 0.49567795
0.875 0.325 1.0292333 0.47104064
0.875 0.35 1.1438702 0.40011683
0.875 0.375 1.1292012 0.47396794
0.875 0.4 1.1545075 0.47595084
0.875 0.425 1.1074092 0.5298365
0.875 0.45 1.1015694 0.5579925
0.875 0.475 1.1474526 0.718959
0.875 0.5 1.2130386 0.64294094
0.875 0.525 1.148606 0.45620218
0.875 0.55 1.173393 0.5357239
0.875 0.575 1.1109182 0.5086322
0.875 0.6 1.2491219 0.69794226
0.875 0.625 1.0219153 0.5456
0.875 0.65 1.172992 0.508833
0.875 0.675 1.0698031 0.40826485
0.875 0.7 1.1105576 0.49173075
0.875 0.725 1.1516321 0.5241137
0.875 0.75 1.2083904 0.653187
0.875 0.775 1.2366993 0.66869557
0.875 0.8 1.1058439 0.6811759
0.875 0.825 1.027581 0.48056576
0.875 0.85 1.0912054 0.47865522
0.875 0.875 1.2345563 0.7151449
0.875 0.9 1.1261468 0.50966436
0.875 0.925 1.0794134 0.45122033
0.875 0.95 1.1536045 0.6312605
0.875 0.975 1.0727309 0.5036743
0.875 1.0 1.1520545 0.5685605
0.9 0.025 1.1500556 0.5175866
0.9 0.05 0.95499134 0.51231307
0.9 0.075 1.0802311 0.47572157
0.9 0.1 1.0292363 0.4299162
0.9 0.125 1.042538 0.44727153
0.9 0.15 1.1579195 0.6180181
0.9 0.175 1.0847466 0.53879774
0.9 0.2 1.2454641 0.6244012
0.9 0.225 1.1387793 0.59745246
0.9 0.25 1.088965 0.5453922
0.9 0.275 1.1299094 0.63485837
0.9 0.3 1.1360065 0.47646222
0.9 0.325 1.2179605 0.61673427
0.9 0.35 1.146414 0.4259371
0.9 0.375 1.0985198 0.55109394
0.9 0.4 1.0616596 0.6100068
0.9 0.425 1.1973956 0.60062355
0.9 0.45 1.1622121 0.48912168
0.9 0.475 1.120536 0.5868603
0.9 0.5 1.1129826 0.47505793
0.9 0.525 1.1999884 0.5581598
0.9 0.55 1.1372751 0.46267614
0.9 0.575 1.0387279 0.41196132
0.9 0.6 1.0689698 0.48471308
0.9 0.625 1.1626155 0.5355929
0.9 0.65 1.1736473 0.53664917
0.9 0.675 1.131849 0.56106657
0.9 0.7 1.0599037 0.5771312
0.9 0.725 1.1226647 0.60920525
0.9 0.75 1.1934737 0.5499253
0.9 0.775 1.0896022 0.57067156
0.9 0.8 1.1954714 0.53452605
0.9 0.825 1.1838335 0.47071114
0.9 0.85 1.1624129 0.57808197
0.9 0.875 1.0594472 0.49656364
