lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.6 0.85 1.290027 0.9998276 0.85111207 0.9411764705882353 48 0.98130083 0.9133376 0.21937576
0.65 0.2 1.1229818 0.98245776 0.58265877 0.9607843137254902 49 1.0065792 0.9063256 0.28468058
0.65 0.15 1.0769987 0.96238184 0.5649802 0.9411764705882353 48 0.97761154 0.9237645 0.20196353
0.3 0.55 2.5587933 1.6285137 3.037661 0.9607843137254902 49 1.140271 1.150152 0.3018684
0.3 0.6 2.6238036 1.6501039 2.652315 0.9411764705882353 48 1.0554693 1.0965183 0.20195249
0.6 1.0 1.274185 1.0111146 0.74538815 0.9411764705882353 48 0.9992035 0.92817926 0.24067612
0.6 0.9 1.1216332 1.009969 0.5707846 0.9411764705882353 48 1.010041 0.921073 0.29136878
0.1 0.5 41.02017 14.895475 54.65195 0.8431372549019608 43 1.0879738 1.0236042 0.2097037
0.2 0.25 1.9621073 1.7326163 1.2562678 0.9215686274509803 47 1.0089294 0.94998777 0.1785104
0.3 0.2 2.3619294 1.3399522 2.9403224 0.9411764705882353 48 1.051985 0.96626735 0.24785034
0.15 1.0 4.0434966 2.7552476 3.2052147 0.9019607843137255 46 1.2231284 1.1085205 0.32020274
0.4 0.7 1.9490416 1.438351 1.7359909 0.9411764705882353 48 0.9708376 0.88248193 0.18391128
0.3 0.65 2.9111192 2.048606 2.7034938 0.9411764705882353 48 1.0234419 1.0482757 0.16852891
0.2 0.55 2.3201718 1.7024087 1.4662704 0.9411764705882353 48 0.9841833 0.9567547 0.15194479
0.3 0.9 2.4544463 1.5817842 2.9050195 0.9411764705882353 48 1.0829393 1.0524664 0.28897226
0.1 0.6 38.61904 10.83611 47.736607 0.8431372549019608 43 1.0807941 1.0248461 0.20244844
0.2 0.3 2.2808657 1.8862462 1.4834205 0.9215686274509803 47 1.0475712 0.9991534 0.20216034
0.2 0.7 1.9381492 1.6789473 1.202889 0.9215686274509803 47 1.0457217 1.0003397 0.23022331
0.1 0.2 42.513336 11.612766 54.572594 0.8627450980392157 44 1.0970113 1.0212486 0.24145843
0.7 0.05 1.057678 0.95685863 0.5423278 0.9411764705882353 48 0.96205044 0.9118372 0.14508104
0.1 0.95 41.554314 9.313997 62.37059 0.8431372549019608 43 1.1213043 1.0285487 0.21813017
0.2 0.75 2.1372051 1.8753886 1.3703039 0.8823529411764706 45 1.0607346 0.9909233 0.2236794
0.2 0.2 3.0034668 2.9461606 1.8986171 0.8823529411764706 45 1.3344744 1.0899229 0.79494673
0.25 0.45 2.014616 1.9510591 1.0237993 0.9019607843137255 46 1.0940319 0.92398494 0.32396805
0.2 0.8 2.1593635 2.2052288 1.3324498 0.9607843137254902 49 1.0150473 0.9880841 0.1196788
0.3 0.25 2.6640856 1.777103 2.9236178 0.9215686274509803 47 1.1648663 1.0559849 0.30392128
0.45 0.15 1.8479574 1.4856813 1.5636117 0.9215686274509803 47 0.9882914 0.9454857 0.18689352
0.25 0.5 3.2992637 1.9351864 3.5958395 0.9215686274509803 47 0.9928241 0.9512197 0.21075344
0.2 0.45 2.5283828 1.6837416 2.1174614 0.9019607843137255 46 1.230475 0.9818946 0.6707441
0.25 0.4 2.3676047 1.8971784 1.6863282 0.8823529411764706 45 1.1101897 1.0111885 0.33591494
0.25 0.3 2.0324538 1.6191475 1.6057191 0.9411764705882353 48 1.002124 0.9554265 0.19945742
0.2 1.0 2.0282907 1.6551731 2.049055 0.9411764705882353 48 1.1667812 0.99618477 0.5143593
0.2 0.5 2.3411472 1.8485162 1.472262 0.9607843137254902 49 1.0578763 1.006551 0.18849772
0.2 0.05 2.978827 3.0182166 1.8339986 0.9019607843137255 46 1.0462526 1.0383753 0.14258227
0.2 0.65 2.3213332 2.0794246 1.2612008 0.9215686274509803 47 1.0973902 1.097347 0.20707412
0.2 0.9 2.3636832 1.8018382 1.7222029 0.9215686274509803 47 1.1026461 1.0060127 0.31955892
0.25 0.1 1.7767417 1.4541335 0.8654605 0.9411764705882353 48 1.044397 0.8707214 0.25281888
0.2 0.4 2.718225 1.628507 1.9158529 0.9411764705882353 48 1.2613693 1.1588523 0.49648064
0.25 0.55 3.180434 1.657169 4.7901278 0.9215686274509803 47 1.0857418 0.95600843 0.31701604
0.25 0.35 3.858652 2.2849364 5.184463 0.9215686274509803 47 1.0153126 0.94889915 0.19173275
0.45 0.25 1.7338558 1.4060004 1.4815104 0.9411764705882353 48 0.99714327 0.9715482 0.18350194
0.3 0.3 2.476445 1.3858654 2.8180926 0.9411764705882353 48 1.1231929 1.0390599 0.28486514
0.7 0.1 1.0277174 0.92142385 0.5392323 0.9411764705882353 48 0.99980736 0.9509493 0.16968645
0.45 0.65 1.7142351 1.4633377 1.3581749 0.9607843137254902 49 0.99165237 0.93876934 0.1973816
0.35 0.35 2.3662286 1.476038 2.6664157 0.9411764705882353 48 1.0385779 0.929419 0.21932572
0.55 0.5 1.4277824 1.0544065 1.0855391 0.9411764705882353 48 0.9717649 0.8992286 0.1942391
0.55 0.45 1.3894514 1.0432153 1.0034966 0.9411764705882353 48 0.9683402 0.87980807 0.2126516
0.5 0.2 1.597315 1.2348231 1.3227111 0.9215686274509803 47 1.0516057 0.99656034 0.22800627
0.2 0.6 2.7841868 2.0893695 1.9488041 0.9019607843137255 46 1.2909421 1.1724024 0.4988716
0.25 0.6 2.3367286 1.5967665 2.059978 0.9215686274509803 47 1.042868 0.92826134 0.28817302
0.2 0.85 2.5048456 2.2528172 1.5497731 0.9411764705882353 48 1.2007856 1.0800824 0.38085705
0.5 0.35 1.6140549 1.1372799 1.3981621 0.9607843137254902 49 0.96043664 0.8750158 0.1803066
0.25 0.05 2.5928674 1.5959153 2.2828197 0.9215686274509803 47 1.0378644 0.97977567 0.18981288
0.5 0.15 1.2092212 1.170745 0.6232251 0.9411764705882353 48 1.0522559 0.8471924 0.44894952
0.45 0.7 1.7523549 1.3499277 1.5660733 0.9411764705882353 48 0.9837378 0.9570062 0.18376264
