lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.7 0.4 1.0481057 0.98186994 0.4907911 0.9607843137254902 49 1.0920691 1.0044997 0.259144
0.75 0.6 1.056104 0.9738498 0.5106967 0.9607843137254902 49 0.99535924 0.9644672 0.15985823
0.7 0.45 1.0859234 1.0211198 0.46579087 0.9607843137254902 49 0.98229617 0.96417904 0.16322601
0.15 0.05 2.363225 2.1904724 1.2523586 0.9411764705882353 48 1.0182291 0.9502817 0.21880804
0.7 0.1 1.099122 1.054114 0.50882864 0.9607843137254902 49 1.0078294 0.93971014 0.20970573
0.5 1.0 1.2245243 1.2938534 0.55328315 0.9607843137254902 49 1.045838 0.9092345 0.3571544
0.75 0.7 1.0621808 0.86639833 0.52500165 0.9411764705882353 48 0.98750335 0.95262504 0.14481096
0.35 0.4 1.6012014 1.5757687 0.8655799 0.9803921568627451 50 1.0009975 0.8757923 0.23447528
0.65 0.7 1.0959225 0.9749576 0.5173965 0.9803921568627451 50 0.9822749 0.9694184 0.13772747
0.7 0.3 1.068541 1.0297511 0.53673023 0.9803921568627451 50 0.9543446 0.9103323 0.14912364
0.6 1.0 1.1902177 1.2019215 0.5266449 0.9607843137254902 49 0.96631527 0.9472254 0.13897218
0.5 0.5 1.1404184 1.0997447 0.5907328 0.9803921568627451 50 0.9321253 0.8870107 0.13881814
0.85 0.6 1.1303523 1.118697 0.47226632 0.9411764705882353 48 1.0146778 0.9932239 0.20397411
0.75 0.55 1.0193242 0.8652103 0.4969292 0.9803921568627451 50 0.9004946 0.8320732 0.14255483
0.75 0.5 1.0837684 0.99416566 0.46912107 0.9607843137254902 49 1.029432 0.97805005 0.19514157
0.65 0.3 1.0414915 0.94059515 0.49127153 0.9607843137254902 49 0.9392719 0.9591019 0.11871478
0.6 0.85 1.2149984 1.2512624 0.5793412 0.9607843137254902 49 1.0085075 0.9671079 0.1808349
0.8 0.6 1.1157984 0.9220761 0.66400707 0.9607843137254902 49 0.9805888 0.9478816 0.15378082
0.85 0.7 1.044254 0.94513845 0.47985718 0.9411764705882353 48 1.0317953 0.9564466 0.24500169
