lengthscale l2regularizer bma_mean_rmse_mean bma_mean_rmse_median bma_mean_std bma_mean_cov nll_bma_mean_mean nll_bma_mean_median nll_bma_mean_std 
0.5 1.45 1.156128 1.1941843 0.39219135 0.8823529411764706 1.2261331 0.974453 0.5743919
0.2 1.3 1.1579804 1.117812 0.49454075 0.9215686274509803 1.267748 1.0985792 0.44647536
0.45 1.65 1.1731272 1.1841652 0.35215446 0.8823529411764706 1.2186173 0.9720068 0.533232
0.55 0.05 0.93094176 0.8814155 0.40104955 0.9215686274509803 1.1844109 0.9612391 0.40813974
0.5 1.35 1.1581815 1.2031586 0.3940736 0.8823529411764706 1.2390422 0.97431535 0.60144573
0.45 1.8 1.1622725 1.154756 0.3539903 0.8823529411764706 1.2197654 0.97198325 0.5396564
0.5 1.8 1.1610154 1.1924633 0.40023482 0.8823529411764706 1.2220503 0.97422683 0.5818322
0.6 2.0 1.1063424 1.0154214 0.4084013 0.9215686274509803 1.1116793 0.96310127 0.3852732
0.5 1.4 1.1546903 1.1970917 0.39487618 0.8823529411764706 1.2286819 0.9742863 0.57851344
0.25 0.95 1.1602883 1.1166887 0.40134573 0.9019607843137255 1.2692846 1.1127384 0.42795116
0.45 2.0 1.1571177 1.1434668 0.3576005 0.8823529411764706 1.2154927 0.97198844 0.52916026
0.45 1.5 1.168469 1.1963031 0.34439722 0.8823529411764706 1.2351109 0.9693008 0.56753975
0.65 0.05 0.91437775 0.8730119 0.3745629 0.9019607843137255 1.159666 0.9543172 0.43456748
0.2 1.25 1.1504234 1.1140372 0.51417994 0.9215686274509803 1.2649835 1.0567552 0.4950001
0.5 1.85 1.15284 1.169758 0.3992739 0.8823529411764706 1.2049664 0.9742105 0.5448486
0.2 1.6 1.154152 1.1198058 0.51180905 0.9215686274509803 1.2586957 1.0495238 0.4594521
0.5 0.1 0.9517367 0.93048704 0.39262998 0.9215686274509803 1.1644408 0.94130576 0.46413317
0.5 1.2 1.1515601 1.1866031 0.39714468 0.8823529411764706 1.2458245 0.9742644 0.62315005
0.2 1.9 1.1560899 1.1167815 0.5230553 0.9215686274509803 1.2360328 1.0513318 0.4439478864
0.2 1.85 1.1564541 1.1173277 0.5218375 0.9215686274509803 1.2464195 1.0492064 0.46008635
0.45 1.9 1.1668555 1.1654525 0.3513161 0.8823529411764706 1.2142812 0.9718765 0.5231118
0.5 0.2 1.0330657 0.97556937 0.30693492 0.8823529411764706 1.195398 0.9670727 0.49512947
0.5 1.65 1.1518773 1.1786656 0.38797495 0.8823529411764706 1.2107675 0.97293925 0.5482677
0.5 0.35 1.0621955 1.0297104 0.34082147 0.8823529411764706 1.2223305 0.960395 0.5655281
0.5 1.1 1.1562389 1.1988149 0.40275744 0.8823529411764706 1.2666172 0.9765623 0.6720152
0.45 1.6 1.1636755 1.179145 0.34411365 0.8823529411764706 1.2296305 0.9692188 0.55755484
0.5 1.9 1.1515126 1.1620625 0.3973098 0.8823529411764706 1.2019677 0.97426295 0.5321374
0.5 0.6 1.1371152 1.1297563 0.36392927 0.8823529411764706 1.2778198 0.9736469 0.7128067
0.5 1.3 1.1577299 1.2041152 0.39492318 0.8823529411764706 1.2380577 0.9742579 0.59886545
0.5 0.75 1.1625835 1.1812351 0.36346036 0.8823529411764706 1.2816547 0.97409356 0.7106849
0.5 1.75 1.1573356 1.1923141 0.4060284 0.8823529411764706 1.2211593 0.974067 0.57606184
0.25 0.5 1.1147236 1.1025326 0.43740407 0.9019607843137255 1.2061244 0.99219537 0.44015488
0.5 0.9 1.1602336 1.1791201 0.36644736 0.8823529411764706 1.2774575 0.9738264 0.7005731
0.5 0.3 1.0389078 1.0294826 0.342838 0.8823529411764706 1.1857392 0.961226 0.5105377
0.5 0.7 1.1579199 1.192622 0.35086104 0.8823529411764706 1.2851498 0.9711536 0.71741295
0.25 0.1 1.0307403 1.0167141 0.39955005 0.9019607843137255 1.3544397 1.0341551 0.59676
0.5 2.0 1.1500782 1.1553857 0.3960945 0.8823529411764706 1.1966711 0.9743726 0.52571535
0.5 1.95 1.1569864 1.1766297 0.3979443 0.8823529411764706 1.2101783 0.97440237 0.5543659
0.5 0.95 1.1425546 1.1764297 0.39366806 0.8823529411764706 1.2697184 0.97380936 0.689769
0.5 0.4 1.078227 1.0543809 0.36606213 0.8823529411764706 1.2180986 0.9625063 0.586077
0.55 0.4 1.0975405 1.0630224 0.34017152 0.8823529411764706 1.2490381 0.9675423 0.64042884
0.45 1.3 1.1631564 1.1789124 0.35132417 0.8823529411764706 1.2226012 0.9717196 0.5486637
0.25 1.1 1.1341474 1.1165819 0.42390242 0.9019607843137255 1.2458724 1.0589586 0.43085694
0.5 1.15 1.1545976 1.1971931 0.39996067 0.8823529411764706 1.2637963 0.97429395 0.6681134
0.5 1.55 1.1582669 1.1853609 0.40173808 0.8823529411764706 1.2203351 0.975415 0.5655628
0.25 1.05 1.1380752 1.117277 0.4332596 0.9019607843137255 1.2432042 1.0583076 0.4333726
0.55 0.2 0.98075557 0.97590095 0.36762133 0.9019607843137255 1.1821022 0.94159293 0.5018084
0.25 1.0 1.1718533 1.1198659 0.3866528 0.8823529411764706 1.2679477 1.0808692 0.4329428
0.5 1.25 1.1601905 1.2103572 0.39481473 0.8823529411764706 1.2472892 0.97430277 0.61786115
0.5 1.25 1.1601905 1.2103572 0.39481473 0.8823529411764706 1.2472892 0.97430277 0.61786115
0.25 1.8 1.1081806 1.1230178 0.4049014 0.9215686274509803 1.2088863 1.0425087 0.42989382
0.55 0.65 1.1105303 1.1073887 0.38560706 0.8823529411764706 1.2250949 0.965982 0.62065274
0.3 0.05 1.0382694 1.0700864 0.45412147 0.9019607843137255 1.2697853 0.98810685 0.57051367
0.55 0.15 0.9959476 0.99018824 0.38501692 0.9019607843137255 1.2344078 0.95481 0.51424855
0.25 0.4 1.109537 1.0340278 0.42265224 0.9019607843137255 1.2012032 1.0442269 0.41815913
0.5 1.05 1.157118 1.2001325 0.4017208 0.8823529411764706 1.2722107 0.9764342 0.6834135
0.55 0.3 1.0218848 0.9957825 0.36079848 0.8823529411764706 1.1898855 0.9530573 0.55950445
0.55 0.1 0.9424351 0.9159353 0.40508235 0.9215686274509803 1.1690661 0.9509537 0.46502262
0.55 0.45 1.0963918 1.0728242 0.37478915 0.8823529411764706 1.259141 0.9710547 0.68365985
0.5 1.6 1.1585234 1.1826236 0.39969388 0.8823529411764706 1.216522 0.97540516 0.5620395
0.6 0.75 1.0766641 1.0107809 0.37160313 0.9215686274509803 1.111878 0.9603877 0.37799677
0.25 1.4 1.1359521 1.1213489 0.44570813 0.9215686274509803 1.2212267 1.0101955 0.42755744
0.55 0.25 1.020438 1.014917 0.33757517 0.8823529411764706 1.2250482 0.94096065 0.5115575
0.2 1.4 1.1490413 1.1205075 0.5027025 0.9215686274509803 1.2960577 1.0585289 0.55897605
0.55 0.6 1.1090643 1.1254075 0.39723328 0.8823529411764706 1.2315965 0.9657362 0.64629686
0.25 1.5 1.1400915 1.1218777 0.3982845 0.9215686274509803 1.2322559 1.0582447 0.42230698
0.2 1.8 1.150288 1.115869 0.5323981 0.9215686274509803 1.2311965 1.0493574 0.4545789
0.55 0.55 1.1178035 1.1207855 0.38140082 0.8823529411764706 1.2382025 0.96599644 0.65209204
0.55 0.5 1.1182214 1.1088375 0.37991926 0.8823529411764706 1.2555023 0.9749509 0.6670549
0.25 0.2 1.0562357 1.0298069 0.46084753 0.8823529411764706 1.2530373 1.0307696 0.46385056
0.55 0.75 1.1025759 1.1084609 0.396098 0.8823529411764706 1.2083539 0.9644195 0.5997944
0.45 0.5 1.0783025 1.0528698 0.3724471 0.8823529411764706 1.2186813 0.9658033 0.5862341
0.25 1.6 1.1201421 1.1205941 0.40179095 0.9215686274509803 1.2150878 1.046839 0.42396718
0.25 1.15 1.1557757 1.1177053 0.40217876 0.9019607843137255 1.2454507 1.0703095 0.41545963
0.55 0.7 1.0988599 1.0996902 0.3991119 0.8823529411764706 1.2200835 0.9658356 0.6199895
0.3 0.3 1.1253906 1.0471172 0.34757957 0.8823529411764706 1.2591366 1.0613352 0.43639815
0.25 0.9 1.1694585 1.1164533 0.35446572 0.8823529411764706 1.2795883 1.1101674 0.42962757
0.2 1.95 1.1524197 1.1194341 0.5126726 0.9215686274509803 1.2462236 1.0520105 0.45337394
0.2 1.7 1.1452836 1.1163678 0.5213146 0.9215686274509803 1.2399765 1.0527606 0.44504994
0.25 0.8 1.1365494 1.1186464 0.39721265 0.9215686274509803 1.2536092 1.0362343 0.4419153
0.4 1.85 1.1831925 1.222311 0.32586157 0.8823529411764706 1.208589 0.970551 0.45013314
0.25 0.6 1.1124701 1.124517 0.4287409 0.9019607843137255 1.1987284 1.005398 0.44155633
0.25 0.15 1.08346 1.0055037 0.5295843 0.8823529411764706 1.2307394 1.0485313 0.44451493
0.35 1.85 1.1566515 1.1787115 0.32360473 0.8823529411764706 1.2049615 0.97993994 0.43244
0.25 0.05 1.0935782 1.1283941 0.5075211 0.9019607843137255 1.4192747 1.0664208 0.7444252
0.35 1.9 1.1379722 1.1310174 0.3335645 0.8823529411764706 1.1947349 0.9704663 0.4370216
0.55 0.8 1.1000284 1.1056025 0.39335033 0.8823529411764706 1.1995378 0.96442616 0.58217496
0.55 0.85 1.1065171 1.0996699 0.39768252 0.8823529411764706 1.198545 0.96660507 0.57622486
0.55 1.05 1.1111257 1.0810819 0.4094942 0.8823529411764706 1.1792225 0.9770789 0.5269556
0.55 1.0 1.1100248 1.081693 0.411403 0.8823529411764706 1.1857758 0.9770138 0.54152507
0.25 0.35 1.0976663 1.0516274 0.36144543 0.8823529411764706 1.24814 1.0703832 0.45862395
0.55 0.95 1.1106074 1.0922368 0.41053632 0.8823529411764706 1.1879108 0.9696832 0.55143225
0.2 1.75 1.1513548 1.1174208 0.5239471 0.9215686274509803 1.2483796 1.0480623 0.4505676
0.25 0.7 1.1383052 1.120291 0.42188942 0.9215686274509803 1.2213992 1.0384192 0.42849135
0.25 0.25 1.0794026 1.0081439 0.40342683 0.8823529411764706 1.225639 1.0515414 0.45066485
0.55 0.9 1.1044859 1.0943041 0.39826617 0.8823529411764706 1.194432 0.9664794 0.56707877
0.55 1.15 1.1183269 1.0941925 0.40696457 0.8823529411764706 1.179088 0.9770527 0.5266986
0.25 0.45 1.1436676 1.0992829 0.41210163 0.8823529411764706 1.2269274 1.0546107 0.42935023
0.55 1.65 1.1225463 1.0710859 0.41367844 0.9215686274509803 1.1524639 0.9799591 0.4586922
0.55 1.35 1.1256162 1.0848131 0.411874 0.9019607843137255 1.1664348 0.97974914 0.49643034
0.55 1.7 1.1220845 1.0694101 0.41386294 0.9215686274509803 1.1528702 0.98004067 0.46021298
0.55 1.9 1.1178063 1.0585915 0.40881076 0.9215686274509803 1.1472485 0.9776286 0.4516589
0.55 1.8 1.118337 1.0623015 0.41287193 0.9215686274509803 1.1483623 0.97864604 0.45197758
0.55 1.3 1.1178664 1.065585 0.41208524 0.9215686274509803 1.1524668 0.9796709 0.46580914
0.55 1.1 1.1185528 1.0978309 0.40842304 0.8823529411764706 1.1805563 0.97701436 0.53012174
0.55 1.85 1.1200038 1.0623244 0.41025493 0.9215686274509803 1.1505542 0.978814 0.45714477
0.35 1.75 1.1703738 1.2052292 0.3141671 0.8823529411764706 1.2211131 0.9871522 0.43161303
0.35 1.7 1.1590755 1.1862957 0.32234186 0.8823529411764706 1.2055534 0.98040533 0.43039688
0.55 1.25 1.1118196 1.070011 0.40283042 0.9019607843137255 1.1618484 0.9771575 0.48846084
0.55 1.75 1.1216329 1.0660598 0.41293114 0.9215686274509803 1.1496377 0.98008215 0.45351705
0.55 2.0 1.119572 1.059283 0.40848565 0.9215686274509803 1.1516134 0.97903323 0.4610995
0.6 0.15 0.99917865 0.9533291 0.37040505 0.9019607843137255 1.2468034 0.95416045 0.54962987
0.6 0.2 1.0018033 0.96640253 0.36238697 0.8823529411764706 1.2041823 0.9498629 0.5180186
0.6 0.05 0.91791934 0.8917419 0.39212972 0.9215686274509803 1.1783491 0.95741665 0.46883932
0.6 0.1 0.9801846 0.9479134 0.35184717 0.9215686274509803 1.2123197 0.9389174 0.47525835
0.55 1.95 1.1183552 1.0575757 0.40698087 0.9215686274509803 1.1469582 0.977669 0.45139432
0.6 0.25 1.0260812 0.98318505 0.37859076 0.8823529411764706 1.2050794 0.9590977 0.5301895
0.35 1.8 1.1694673 1.1981469 0.31715763 0.8823529411764706 1.2198913 0.9832511 0.42988738
0.6 0.3 1.0126673 0.9309162 0.3936248 0.9019607843137255 1.1753386 0.9689053 0.47427195
0.4 1.05 1.1667365 1.1752299 0.3299339 0.8823529411764706 1.18755 0.97525716 0.42115518
0.6 0.35 1.057215 0.9596944 0.3570252 0.9019607843137255 1.1623675 0.95471644 0.4741454
0.6 0.4 1.0441532 0.96550786 0.3543253 0.9019607843137255 1.1548884 0.9485122 0.4705061
0.2 1.5 1.1534542 1.1173074 0.5112305 0.9215686274509803 1.2500126 1.0546684 0.45982683
0.2 1.55 1.1531552 1.1189232 0.50845397 0.9215686274509803 1.2583193 1.072243 0.44088662
0.4 1.1 1.1680881 1.1848388 0.3301304 0.8823529411764706 1.1937935 0.9706305 0.42275643
0.6 1.1 1.0848538 0.9906942 0.4124197 0.9411764705882353 1.0925273 0.968341 0.3373631
0.6 0.6 1.0921245 1.0636071 0.36376125 0.9215686274509803 1.1540977 0.96337414 0.46648034
0.4 1.25 1.1735597 1.1986065 0.3275374 0.8823529411764706 1.1864057 0.9703349 0.42324403
0.4 1.3 1.1716858 1.1979711 0.3260349 0.8823529411764706 1.1852826 0.9673649 0.42354944
0.4 1.35 1.1812102 1.2211766 0.32542253 0.8823529411764706 1.1874939 0.9697315 0.4238312
0.6 1.95 1.1069576 1.0163397 0.4079965 0.9215686274509803 1.1101471 0.9634159 0.38174632
0.25 0.55 1.1411508 1.128525 0.41452676 0.9019607843137255 1.2014606 1.0103214 0.43240514
0.6 1.5 1.0887364 0.97518444 0.41797495 0.9411764705882353 1.0751675 0.9687911 0.29711774
0.6 0.65 1.0826923 1.0481484 0.36911982 0.9215686274509803 1.1251599 0.96082026 0.4112819
0.35 2.0 1.1572186 1.1840916 0.32685968 0.8823529411764706 1.2096149 0.97145265 0.43745667
0.6 0.95 1.0790933 0.98789287 0.39243555 0.9411764705882353 1.0884825 0.96530914 0.32670814
0.6 1.9 1.0906184 0.97329146 0.41113615 0.9411764705882353 1.0805836 0.96503097 0.31494737
0.4 0.7 1.1475922 1.1356983 0.34698364 0.8823529411764706 1.2030426 0.9882591 0.44359514
0.6 1.15 1.0757458 0.9736059 0.4120595 0.9411764705882353 1.073885 0.96822155 0.29813048
0.6 0.9 1.08716 0.99839735 0.38821036 0.9411764705882353 1.1023756 0.9656692 0.35212314
0.4 0.9 1.181618 1.199615 0.3162233 0.8823529411764706 1.1912042 0.9747973 0.42194533
0.6 1.4 1.0882748 0.9792998 0.41695914 0.9411764705882353 1.08066 0.96948373 0.3103963
0.65 0.6 1.0651176 1.0166682 0.36396343 0.9215686274509803 1.0944337 0.94895804 0.35013434
0.4 0.95 1.1832213 1.1980917 0.31723332 0.8823529411764706 1.1979989 0.9799533 0.42042717
0.4 0.2 1.0540143 1.031379 0.30540615 0.8823529411764706 1.2037932 0.9926866 0.4698135
0.4 0.25 1.0668482 1.0381626 0.30579063 0.8823529411764706 1.1876162 0.9785954 0.4524979
0.4 0.8 1.1516035 1.1175401 0.33586758 0.8823529411764706 1.1826271 0.98352206 0.42371282
0.6 0.5 1.0671767 1.0579966 0.36538377 0.9215686274509803 1.145181 0.94225407 0.471698
0.35 1.95 1.1649529 1.1928909 0.31342447 0.8823529411764706 1.2167327 0.9765605 0.43507776
0.6 1.35 1.0891542 0.98119783 0.41944602 0.9411764705882353 1.079266 0.9695807 0.30675194
0.4 1.55 1.1737368 1.2184114 0.32727182 0.8823529411764706 1.1931074 0.96444726 0.42796898
0.6 1.2 1.0836385 0.9857803 0.41377184 0.9411764705882353 1.0854982 0.9677948 0.3215988
0.6 1.3 1.0859455 0.979931 0.42369458 0.9411764705882353 1.0762752 0.9698288 0.3005854
0.6 1.25 1.0912226 0.98372126 0.42103302 0.9411764705882353 1.0838932 0.9700814 0.3152796
0.65 0.55 1.0840368 1.0378176 0.3581772 0.9215686274509803 1.1326548 0.9575461 0.42470336
0.4 0.3 1.1150318 1.0500134 0.31167275 0.8823529411764706 1.1954435 0.9882355 0.45591378
0.4 1.5 1.169475 1.184464 0.32927752 0.8823529411764706 1.1932386 0.9698248 0.42771783
0.6 0.7 1.0830307 1.0337747 0.3730785 0.9215686274509803 1.1272115 0.9606415 0.4120495
0.4 0.45 1.1239246 1.0527523 0.31889865 0.8823529411764706 1.2462177 1.0564876 0.46621236
0.4 1.7 1.1878909 1.241929 0.32392615 0.8823529411764706 1.2001487 0.9685019 0.42982736
0.6 1.45 1.0974933 0.993371 0.42027876 0.9411764705882353 1.093323 0.9688426 0.33563077
0.4 1.65 1.1850799 1.2440588 0.32969055 0.8823529411764706 1.1983064 0.96809554 0.43269548
0.4 1.45 1.1802195 1.2157054 0.32538798 0.8823529411764706 1.1905783 0.9697707 0.42472914
0.9 0.5 1.06589 0.8715927 0.37490255 0.9411764705882353 0.99746305 0.94791365 0.12723963
0.8 0.1 0.94892573 0.9056864 0.41143483 0.9215686274509803 1.1467904 0.9532474 0.44089413
0.4 0.5 1.1005243 1.1060895 0.3845915 0.9019607843137255 1.1695353 0.9661045 0.4548575
0.9 0.55 1.0675782 0.8729183 0.37700215 0.9411764705882353 0.99329495 0.93733287 0.12787858
0.6 1.75 1.0989076 1.0023015 0.4122614 0.9215686274509803 1.0951248 0.9666522 0.34690306
0.4 0.55 1.1086966 1.1043341 0.37288332 0.9019607843137255 1.1680623 0.97336453 0.4295406
0.8 0.05 0.92416745 0.857448 0.39266992 0.9019607843137255 1.1433486 0.95109963 0.392756
0.4 1.9 1.1851326 1.2332125 0.32422104 0.8823529411764706 1.2017463 0.96685266 0.4370998
0.55 0.35 1.0571679 1.0571122 0.37789017 0.8823529411764706 1.2161082 0.9583926 0.599289
0.4 1.75 1.1868185 1.2358062 0.31740487 0.8823529411764706 1.2013129 0.96501625 0.43435103
0.4 0.85 1.1772703 1.1806576 0.31593534 0.8823529411764706 1.2006508 0.98400086 0.41997537
0.4 0.75 1.1467236 1.1162102 0.34275192 0.8823529411764706 1.1906857 0.9854771 0.43758154
0.4 0.65 1.1375467 1.1051307 0.35128623 0.8823529411764706 1.1899234 1.0052279 0.45287523
0.7 0.95 1.0622364 0.9247474 0.38110963 0.9607843137254902 1.0328423 0.933565 0.21814635
0.4 0.6 1.1141096 1.1037929 0.3676213 0.9019607843137255 1.1735529 0.9863161 0.4310933
0.4 1.4 1.1788698 1.2127142 0.32648772 0.8823529411764706 1.1944458 0.96973205 0.42448962
0.7 1.65 1.0815221 0.9132734 0.40529308 0.9607843137254902 1.0283704 0.9521402 0.19081151
0.4 1.0 1.1722074 1.1704404 0.32113588 0.8823529411764706 1.1862525 0.9729663 0.42198688
0.6 1.65 1.0933878 0.9878153 0.41363063 0.9411764705882353 1.0797284 0.96766186 0.3122469
0.6 1.55 1.0876788 0.9742284 0.4158597 0.9411764705882353 1.0774755 0.9684184 0.30330127
0.7 1.7 1.0889102 0.91275996 0.4074998 0.9607843137254902 1.0294755 0.95563436 0.1904498
0.7 1.85 1.0875031 0.9141393 0.4093793 0.9607843137254902 1.0336539 0.95629466 0.19872361
0.6 1.6 1.0958456 0.98934627 0.4179388 0.9411764705882353 1.0880069 0.9678129 0.3280381
0.7 1.6 1.0814568 0.92400736 0.39168355 0.9607843137254902 1.0382792 0.9491732 0.21708575
0.75 0.1 0.93027455 0.88817304 0.41361618 0.9215686274509803 1.1403748 0.9564786 0.4388643
0.75 0.5 1.0606347 0.9160894 0.36599612 0.9607843137254902 1.062015 0.93296117 0.27955565
0.75 0.2 1.0163316 0.95766366 0.36028063 0.9019607843137255 1.1902163 0.9551575 0.4519188
0.75 0.3 1.0497693 0.8573562 0.3714054 0.9411764705882353 1.0576075 0.95640326 0.24471904
0.7 2.0 1.0912777 0.91491914 0.4053035 0.9607843137254902 1.0366492 0.95826805 0.2036681
0.7 1.95 1.0922581 0.91431 0.4008183 0.9607843137254902 1.0375019 0.9627929 0.20214863
0.75 0.35 1.0706201 0.9025929 0.34959033 0.9607843137254902 1.0669087 0.9547096 0.2716857
0.75 0.45 1.0598463 0.9240123 0.36441174 0.9607843137254902 1.0749135 0.9320991 0.30335164
0.7 1.9 1.0873511 0.9144036 0.40961096 0.9607843137254902 1.0345688 0.9563414 0.20069966
0.7 1.8 1.0906757 0.9127079 0.40281683 0.9607843137254902 1.0333006 0.96174884 0.19382085
0.75 0.15 0.98376036 0.9114076 0.39627942 0.9019607843137255 1.1326545 0.94802034 0.43030828
0.75 0.4 1.0776699 0.91969776 0.35308075 0.9607843137254902 1.0747329 0.9455644 0.29408702
0.75 0.6 1.0627825 0.9175482 0.37413892 0.9607843137254902 1.0324036 0.9327224 0.21885416
0.75 0.7 1.0702881 0.9227823 0.37308076 0.9607843137254902 1.037408 0.938142 0.22245723
0.75 0.55 1.0645549 0.9364036 0.37027276 0.9607843137254902 1.0560185 0.9286616 0.27525347
0.6 1.8 1.0994084 1.0024451 0.41168794 0.9215686274509803 1.0969648 0.9660914 0.35110742
0.65 0.1 0.9553625 0.892053 0.38296676 0.9215686274509803 1.1684529 0.95413387 0.42913887
0.7 0.9 1.0624528 0.9285207 0.3844477 0.9607843137254902 1.0301722 0.9339049 0.21262795
0.75 0.85 1.0693942 0.9205088 0.3778901 0.9607843137254902 1.028863 0.9345672 0.20785156
0.75 0.65 1.0616454 0.915581 0.37386546 0.9607843137254902 1.0310742 0.93294346 0.21643792
0.6 1.7 1.0970694 1.0046031 0.4120406 0.9215686274509803 1.1001185 0.96679103 0.3593421
0.75 0.9 1.0755905 0.9214467 0.37710723 0.9607843137254902 1.027291 0.9412433 0.1971031
0.65 0.2 0.9981541 0.98742604 0.36730057 0.8823529411764706 1.1881335 0.9499099 0.54429597
0.65 0.15 0.9981527 0.9668585 0.3822425 0.9019607843137255 1.2207144 0.95327 0.5035757
0.65 1.05 1.0670134 0.94933 0.3971572 0.9411764705882353 1.0508941 0.95697474 0.24852061
0.35 0.3 1.0564482 1.0611995 0.38861445 0.9215686274509803 1.2216952 0.9761315 0.46348226
0.65 1.1 1.0656537 0.94835466 0.39254072 0.9411764705882353 1.0498 0.95657545 0.24714102
0.65 0.25 1.0079058 0.9551512 0.39305207 0.9019607843137255 1.2022082 0.9655524 0.5357532
0.35 0.35 1.1197766 1.0621257 0.34067425 0.9019607843137255 1.2267318 1.0374098 0.43802705
0.65 0.5 1.0740919 1.0395293 0.3531924 0.9215686274509803 1.1295164 0.94288754 0.42728144
0.65 0.3 1.0423863 0.9201052 0.34740117 0.9019607843137255 1.1352606 0.9501749 0.418842
0.35 0.45 1.1271931 1.1023026 0.33601186 0.8823529411764706 1.2065164 1.0253335 0.43032202
0.4 1.6 1.170303 1.212668 0.3314343 0.8823529411764706 1.1955069 0.96441704 0.43093118
0.65 0.7 1.0630103 0.9628928 0.3850749 0.9411764705882353 1.0678451 0.96420866 0.27769545
0.35 0.4 1.1096532 1.0547972 0.3337204 0.8823529411764706 1.232462 1.0249939 0.44112954
0.65 0.75 1.0648338 0.9604758 0.3884673 0.9411764705882353 1.0637939 0.96344805 0.26791245
0.65 0.4 1.0732652 0.956198 0.3377003 0.9215686274509803 1.1205455 0.9535059 0.38513598
0.55 1.5 1.1248152 1.0651501 0.40643692 0.9215686274509803 1.1567203 0.97994554 0.46660253
0.55 1.45 1.130314 1.0831654 0.40809515 0.9019607843137255 1.1671487 0.9797836 0.48988557
0.65 0.35 1.0707848 0.94343746 0.32442403 0.9215686274509803 1.1356432 0.9717648 0.38742223
0.4 1.8 1.1831427 1.2340794 0.32214066 0.8823529411764706 1.2010463 0.9650786 0.43436643
0.9 1.6 1.1031982 0.8835759 0.4167818 0.9607843137254902 1.0447702 0.9797291 0.20249681
0.65 1.8 1.0827652 0.92891407 0.4130836 0.9607843137254902 1.0431793 0.9519382 0.22948281
0.8 0.15 0.98256296 0.8982759 0.38534456 0.9215686274509803 1.117746 0.9517877 0.39852786
0.75 1.85 1.0986902 0.91048217 0.40748838 0.9607843137254902 1.0369087 0.96445906 0.1981396
0.8 0.3 1.0595994 0.86669177 0.36561334 0.9607843137254902 1.0351815 0.9485433 0.20092921
0.65 0.45 1.0799661 0.9995054 0.34235373 0.9215686274509803 1.1345683 0.948205 0.42861485
0.8 0.45 1.0570261 0.8895402 0.36027724 0.9607843137254902 1.0554198 0.9327761 0.26579627
0.8 0.2 1.0264484 0.9268131 0.3954607 0.9019607843137255 1.1237959 0.9482255 0.41633976
0.8 0.25 1.0510871 0.9035764 0.38295415 0.9411764705882353 1.1195136 0.95267916 0.38798338
0.8 0.75 1.0734509 0.90504634 0.37205508 0.9607843137254902 1.0163234 0.93481576 0.17937806
0.8 0.35 1.05559 0.86433864 0.36855954 0.9607843137254902 1.0292326 0.94613016 0.19619076
0.8 0.5 1.0767602 0.94238144 0.36533985 0.9607843137254902 1.0650839 0.9338708 0.2884487
0.8 0.4 1.0791639 0.9131086 0.34416437 0.9607843137254902 1.0650979 0.9439566 0.27395508
0.8 0.6 1.0631168 0.90132403 0.36994252 0.9607843137254902 1.0290192 0.93501925 0.2086336
0.8 0.8 1.0742787 0.90514255 0.37168995 0.9607843137254902 1.0168108 0.93527097 0.1801591
0.65 0.85 1.0641416 0.95454353 0.39307883 0.9411764705882353 1.0576893 0.9577321 0.2598966
0.8 0.7 1.0747796 0.91210735 0.3679913 0.9607843137254902 1.0239663 0.9338062 0.19706203
0.8 1.05 1.0823148 0.8901473 0.38372844 0.9607843137254902 1.0138627 0.9477016 0.16274917
0.8 1.0 1.078999 0.8888951 0.3815493 0.9607843137254902 1.0129774 0.94553125 0.16208927
0.8 1.5 1.0992438 0.9061138 0.4021322 0.9607843137254902 1.0295899 0.96338713 0.18326087
0.8 0.95 1.0750775 0.8913625 0.38010252 0.9607843137254902 1.0109274 0.9391925 0.16353568
0.8 1.1 1.0831518 0.89015734 0.38606623 0.9607843137254902 1.0155905 0.9488961 0.16519618
0.65 0.95 1.0662576 0.95222044 0.38863653 0.9411764705882353 1.0593129 0.9573015 0.26296517
0.8 1.45 1.0984474 0.90586704 0.39961815 0.9607843137254902 1.027958 0.96248245 0.18055362
0.8 1.25 1.0869375 0.8905282 0.3918749 0.9607843137254902 1.0188706 0.95119333 0.17026275
0.7 0.2 1.0154872 0.9534623 0.38863137 0.9019607843137255 1.1756221 0.9617373 0.4584426
0.8 1.3 1.0880753 0.8911135 0.39375895 0.9607843137254902 1.0223297 0.9575974 0.17225951
0.8 0.55 1.0623736 0.9001255 0.37149018 0.9607843137254902 1.0332893 0.93418026 0.21739998
0.8 0.65 1.075662 0.92941153 0.36935997 0.9607843137254902 1.0499597 0.93553245 0.25336683
0.8 1.7 1.1033683 0.90601575 0.4078399 0.9607843137254902 1.035876 0.969531 0.19145146
0.65 1.75 1.0805887 0.9295285 0.4138816 0.9411764705882353 1.041299 0.9561231 0.22788797
0.8 0.9 1.076291 0.89231753 0.37322608 0.9607843137254902 1.010783 0.94084245 0.16214484
0.65 0.8 1.0637566 0.96165216 0.38990757 0.9411764705882353 1.0639402 0.9629928 0.27006042
0.8 1.2 1.0861008 0.8917002 0.39032495 0.9607843137254902 1.0200683 0.9554912 0.1694137
0.8 1.55 1.1015908 0.90604925 0.40466517 0.9607843137254902 1.0313982 0.9654244 0.18532714
0.85 0.5 1.0734352 0.87867963 0.3677497 0.9607843137254902 1.0117062 0.9428178 0.16418128
