lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.60 0.75 1.116419 0.989573 0.537768 0.980392 50 1.016861 1.014424 0.157535
0.60 0.80 1.092755 0.957779 0.523508 0.980392 50 1.011116 1.010503 0.142446
0.60 0.85 1.079238 1.000637 0.536043 0.980392 50 0.993601 0.989320 0.148746
0.60 0.90 1.106089 1.007095 0.548226 0.980392 50 1.005939 0.998347 0.160535
0.60 0.95 1.070344 0.978473 0.528107 0.980392 50 1.011891 0.995151 0.139521
0.60 1.00 1.065355 0.926976 0.537144 0.980392 50 1.012738 1.023893 0.155803
0.65 0.05 1.096672 1.001337 0.484575 0.980392 50 1.016140 0.999171 0.155856
0.65 0.10 1.100199 0.969324 0.515767 0.980392 50 1.002225 0.978559 0.142199
0.65 0.15 1.133332 1.042778 0.506711 0.980392 50 1.011031 0.985722 0.156709
0.65 0.20 1.103131 1.000879 0.503062 0.980392 50 1.015003 0.994890 0.156813
0.65 0.25 1.083965 1.013302 0.497017 0.980392 50 1.008053 1.001534 0.149498
0.65 0.30 1.102975 1.005986 0.501179 0.980392 50 1.014810 0.996216 0.152946
0.65 0.35 1.108032 1.031040 0.504344 0.980392 50 1.013715 0.976106 0.157992
0.65 0.40 1.098488 0.994065 0.512441 0.980392 50 0.993784 0.983592 0.147112
0.65 0.45 1.083800 1.005631 0.486405 0.980392 50 1.017207 1.021242 0.149213
0.65 0.50 1.104241 0.997182 0.503624 0.980392 50 1.006694 1.012713 0.145377
0.65 0.55 1.103327 1.014800 0.478956 0.980392 50 1.020057 1.009091 0.153225
0.65 0.60 1.105109 1.011836 0.512903 0.980392 50 1.018216 1.001324 0.158381
0.65 0.65 1.110968 1.006018 0.508552 0.980392 50 1.019567 1.020244 0.158556
0.65 0.70 1.082942 1.052772 0.486380 0.980392 50 1.010905 0.987740 0.153520
0.65 0.75 1.099577 1.011371 0.500972 0.980392 50 1.003736 0.986358 0.151290
0.65 0.80 1.122096 1.014954 0.524772 0.980392 50 1.017113 0.997876 0.156949
0.65 0.85 1.120252 1.030933 0.503400 0.980392 50 1.012880 1.003336 0.157325
0.65 0.90 1.112224 1.015346 0.506126 0.980392 50 1.025438 1.010502 0.164978
0.65 0.95 1.115510 1.027840 0.494081 0.980392 50 1.006070 0.975393 0.153683
0.65 1.00 1.111451 0.995749 0.510160 0.980392 50 1.007085 0.975237 0.147704
0.70 0.05 1.099644 1.025893 0.456831 0.980392 50 1.007300 0.977127 0.152735
0.70 0.10 1.097478 1.033433 0.444401 0.980392 50 1.017404 0.995847 0.154858
0.70 0.15 1.108137 1.022051 0.463145 0.980392 50 1.016747 0.984315 0.159526
0.70 0.20 1.108460 1.043618 0.458175 0.980392 50 1.023329 1.004678 0.157673
0.70 0.25 1.123820 1.042757 0.448723 0.980392 50 1.011228 0.976562 0.158215
0.70 0.30 1.103027 1.017973 0.456478 0.980392 50 1.006881 0.978702 0.152477
0.70 0.35 1.109239 1.030824 0.465270 0.980392 50 1.015659 0.998387 0.160783
0.70 0.40 1.108610 1.023599 0.460648 0.980392 50 1.016134 0.990317 0.156576
0.70 0.45 1.110368 1.023674 0.478784 0.980392 50 1.005424 0.985526 0.153171
0.70 0.50 1.098036 1.044993 0.443545 0.980392 50 1.008648 0.988446 0.154222
0.70 0.55 1.089755 1.029770 0.454882 0.980392 50 1.023851 0.979392 0.162536
0.70 0.60 1.100822 1.043482 0.469823 0.980392 50 1.010603 0.996155 0.154374
0.70 0.65 1.096986 1.048043 0.450475 0.980392 50 1.009945 1.015073 0.135881
0.70 0.70 1.118152 1.050177 0.473469 0.980392 50 1.013970 0.973272 0.154963
0.70 0.75 1.098307 1.037292 0.456922 0.980392 50 1.022583 0.992801 0.162895
0.70 0.80 1.103969 1.028189 0.468032 0.980392 50 1.017945 1.000357 0.157131
0.70 0.85 1.121547 1.055131 0.462696 0.980392 50 1.016011 1.006054 0.152379
0.70 0.90 1.091894 1.026916 0.445139 0.980392 50 1.017545 1.009600 0.153904
0.70 0.95 1.099439 1.027341 0.461101 0.980392 50 1.015299 0.998814 0.161635
0.70 1.00 1.109388 1.038557 0.462440 0.980392 50 1.016989 0.989418 0.158491
0.75 0.05 1.098880 1.046780 0.418231 1.000000 51 1.010032 0.971680 0.157280
0.75 0.10 1.094310 1.059045 0.416022 0.980392 50 1.017210 0.995439 0.157997
0.75 0.15 1.087940 1.052386 0.411092 0.980392 50 1.015494 0.995634 0.153053
0.75 0.20 1.096031 1.054169 0.417421 0.980392 50 1.010170 0.988166 0.155232
0.75 0.25 1.098512 1.042674 0.426001 0.980392 50 1.011923 0.982753 0.158931
0.75 0.30 1.108712 1.055752 0.421385 0.980392 50 1.012249 0.984384 0.153941
0.75 0.35 1.102532 1.050254 0.426767 1.000000 51 1.006862 0.971271 0.158600
0.75 0.40 1.087476 1.050455 0.431651 0.980392 50 1.005620 0.969921 0.151794
0.75 0.45 1.098750 1.052395 0.417096 1.000000 51 1.005492 0.977944 0.151851
0.75 0.50 1.095481 1.060030 0.420757 1.000000 51 1.011272 0.988605 0.151000
0.75 0.55 1.104940 1.048591 0.428568 1.000000 51 1.008581 0.973517 0.153523
0.75 0.60 1.101080 1.056233 0.428047 1.000000 51 1.015041 0.985009 0.160636
0.75 0.65 1.104567 1.057126 0.424542 0.980392 50 1.009382 0.985376 0.157023
0.75 0.70 1.097450 1.046714 0.421595 0.980392 50 1.005921 0.977225 0.151748
0.75 0.75 1.100181 1.054070 0.422461 0.980392 50 1.012894 0.991313 0.153493
0.75 0.80 1.089191 1.047100 0.416359 1.000000 51 1.007067 0.970903 0.157115
0.75 0.85 1.099818 1.042558 0.428487 1.000000 51 1.006144 0.965853 0.161169
0.75 0.90 1.102222 1.070638 0.420039 1.000000 51 1.009346 0.965718 0.159340
0.75 0.95 1.090038 1.046348 0.432173 0.980392 50 1.011622 0.984567 0.155818
0.75 1.00 1.089927 1.051036 0.421364 0.980392 50 1.012866 0.982242 0.160278
0.80 0.05 1.089045 1.058887 0.399361 1.000000 51 1.007793 0.978356 0.154066
