lengthscale l2regularizer bma_mean_rmse_mean bma_mean_rmse_median bma_mean_std bma_mean_cov bma_rmse_mean bma_rmse_median bma_std bma_cov bae_rmse_mean bae_rmse_median bae_std bae_cov
0.3 0.6 1.1572846 1.1145536 0.34418777 0.9019607843137255 1.1519703 1.1070533 0.353383 0.9019607843137255 2.7720726 2.576931 0.70392835 0.9215686274509803
0.35 0.05 0.9708548 0.9931194 0.46856263 0.9215686274509803 0.9661707 0.9845444 0.4804983 0.9607843137254902 2.0588253 1.8634481 0.94424886 0.9019607843137255
0.25 0.45 1.1436676 1.0992829 0.41210163 0.8823529411764706 1.1384176 1.0912807 0.42023513 0.8823529411764706 2.6797898 2.4910536 0.75142676 0.8823529411764706
0.25 0.65 1.1391246 1.115868 0.42198792 0.9019607843137255 1.133921 1.1083246 0.4297812 0.9019607843137255 2.8213089 2.6347117 0.73280376 0.9215686274509803
0.4 0.55 1.1086966 1.1043341 0.37288332 0.9019607843137255 1.1039115 1.0957191 0.38098362 0.8823529411764706 2.7886803 2.5583706 0.69363433 0.9019607843137255
0.5 0.75 1.1627457 1.1812351 0.3629757 0.8823529411764706 1.1571778 1.1781178 0.3737192 0.8823529411764706 2.882159 2.6235874 0.81684446 0.9019607843137255
0.5 0.65 1.1501709 1.1781399 0.36381364 0.8823529411764706 1.1449575 1.1753366 0.37427276 0.8823529411764706 2.930297 2.7338884 0.7872397 0.9019607843137255
0.5 0.9 1.1603872 1.1791201 0.36638016 0.8823529411764706 1.1549846 1.1761093 0.37694016 0.8823529411764706 2.9953516 2.8102336 0.768483 0.9019607843137255
0.25 0.55 1.1411508 1.128525 0.41452676 0.9019607843137255 1.1366725 1.1217327 0.42229328 0.8823529411764706 2.7681468 2.570509 0.75684774 0.8823529411764706
0.25 0.4 1.109537 1.0340278 0.42265224 0.9019607843137255 1.103714 1.0251031 0.43114397 0.9215686274509803 2.6743023 2.4003942 0.7865565 0.8823529411764706
0.25 0.8 1.1365494 1.1186464 0.39721265 0.9215686274509803 1.1314676 1.1113182 0.40406883 0.9019607843137255 2.8523014 2.5257149 0.74911714 0.9019607843137255
0.5 0.7 1.1592249 1.192622 0.34989852 0.8823529411764706 1.1538087 1.1890101 0.36050913 0.8823529411764706 2.9623852 2.7211409 0.8347645 0.9019607843137255
0.3 0.95 1.1619551 1.1136615 0.3801927 0.9019607843137255 1.1571548 1.1060711 0.38900626 0.9019607843137255 2.8313246 2.5590158 0.82332116 0.8823529411764706
0.3 0.9 1.1454458 1.112632 0.39590245 0.9019607843137255 1.140736 1.1049992 0.40413895 0.9019607843137255 2.8470736 2.7322402 0.78081125 0.9215686274509803
0.3 0.15 0.9844896 1.002382 0.45615244 0.9019607843137255 0.9787759 0.99061155 0.46559206 0.9019607843137255 2.4118364 2.1718917 0.9410279 0.9215686274509803
0.25 0.95 1.1602883 1.1166887 0.40134573 0.9019607843137255 1.1550035 1.1093333 0.4090276 0.9019607843137255 2.9344432 2.7706184 0.75845045 0.9215686274509803
0.3 0.35 1.1938689 1.2047043 0.32450286 0.9019607843137255 1.1888106 1.2014816 0.33591887 0.9019607843137255 2.6671515 2.5583096 0.80359554 0.9215686274509803
0.5 1.0 1.1506438 1.2011299 0.3937044 0.8823529411764706 1.144847 1.1972566 0.40489992 0.8823529411764706 2.933161 2.6070137 0.8021091 0.9019607843137255
0.35 0.35 1.1197766 1.0621257 0.34067425 0.9019607843137255 1.1149737 1.0541415 0.34862432 0.9019607843137255 2.4693682 2.2314959 0.8106964 0.9215686274509803
0.6 0.65 1.0820516 1.0469446 0.36891767 0.9215686274509803 1.0790117 1.0365574 0.37807593 0.9215686274509803 2.9442291 2.575479 0.9084832 0.9215686274509803
0.55 0.15 0.99255294 0.97360486 0.3904865 0.9019607843137255 0.9888358 0.9621426 0.39722538 0.9019607843137255 2.3406074 1.8799882 0.9787829 0.9019607843137255
0.55 0.05 0.93094176 0.8814155 0.40104955 0.9215686274509803 0.9257671 0.8685058 0.41231558 0.9411764705882353 2.121165 1.8239836 0.9822982 0.9019607843137255
0.25 0.6 1.1124701 1.124517 0.4287409 0.9019607843137255 1.107581 1.1174603 0.43614763 0.9019607843137255 2.830458 2.7398443 0.7932277 0.9019607843137255
0.3 0.55 1.1791716 1.153824 0.31791297 0.8823529411764706 1.1745994 1.150654 0.32831922 0.8823529411764706 2.820014 2.5685384 0.74843025 0.9215686274509803
0.25 1.0 1.1718533 1.1198659 0.3866528 0.8823529411764706 1.1667539 1.1126502 0.39445457 0.8823529411764706 2.9067862 2.7133174 0.76238865 0.9019607843137255
0.25 0.75 1.1489977 1.1170657 0.39471832 0.9019607843137255 1.1437591 1.1096187 0.40208894 0.9019607843137255 2.7733545 2.5005183 0.7805406 0.8823529411764706
0.3 0.25 1.062323 1.053045 0.35711655 0.9019607843137255 1.0583857 1.0455236 0.365622 0.9215686274509803 2.5264413 2.2443619 0.87789565 0.9215686274509803
0.35 0.4 1.1096532 1.0547972 0.3337204 0.8823529411764706 1.1049875 1.0464535 0.3417759 0.8823529411764706 2.6205406 2.2490077 0.7904339 0.9215686274509803
0.5 0.85 1.16251 1.1799953 0.36578974 0.8823529411764706 1.1570532 1.1769357 0.37635887 0.8823529411764706 2.9799278 2.8039038 0.8158527 0.9215686274509803
0.3 0.8 1.1806418 1.1473789 0.34859797 0.8823529411764706 1.1760012 1.1447864 0.3584507 0.8823529411764706 2.8351898 2.6570969 0.7896228 0.9215686274509803
0.3 0.1 0.98512554 0.9991698 0.4743373 0.9215686274509803 0.9784012 0.9889985 0.48518842 0.9215686274509803 2.176102 1.9237475 0.87699497 0.9215686274509803
0.3 1.0 1.1437391 1.1154908 0.39138296 0.9019607843137255 1.1392906 1.1080456 0.39929616 0.9019607843137255 2.8590424 2.5542798 0.74475676 0.8823529411764706
0.3 0.2 1.0361842 1.0069265 0.45883164 0.8823529411764706 1.0299448 0.9950843 0.46909502 0.9019607843137255 2.387428 2.1667767 0.88495237 0.9215686274509803
0.3 0.45 1.1888533 1.1473311 0.3115214 0.9019607843137255 1.1844836 1.1440291 0.3217161 0.9019607843137255 2.6859977 2.4704769 0.784297 0.9019607843137255
0.6 0.4 1.0441532 0.96550786 0.3543253 0.9019607843137255 1.0418179 0.95490897 0.3630589 0.9019607843137255 2.6263425 2.43954 1.0821968 0.9215686274509803
0.25 0.9 1.1694585 1.1164533 0.35446572 0.8823529411764706 1.1644679 1.1091187 0.36282772 0.8823529411764706 2.8984497 2.5451028 0.78009415 0.8627450980392157
0.5 0.15 0.9872296 0.9672954 0.38265577 0.9019607843137255 0.9845202 0.95649314 0.38922927 0.9019607843137255 2.3134484 1.9875808 0.86803263 0.9215686274509803
0.25 0.85 1.1438378 1.1238127 0.4176024 0.9215686274509803 1.1388074 1.1168472 0.42453104 0.9215686274509803 2.8536787 2.671576 0.7356842 0.8235294117647058
0.3 0.75 1.1428188 1.1118459 0.37397593 0.9019607843137255 1.1384035 1.1042567 0.38273576 0.9019607843137255 2.8669891 2.692995 0.74144655 0.9019607843137255
0.6 0.75 1.0890106 1.0112559 0.39058322 0.9215686274509803 1.0859333 1.0015122 0.39962542 0.9411764705882353 2.9693716 2.6371994 0.9415148 0.8627450980392157
0.5 0.1 0.94321036 0.93180645 0.37688828 0.9215686274509803 0.93939596 0.91923136 0.38714385 0.9215686274509803 2.1793556 1.8763902 0.8988721 0.9019607843137255
0.6 0.85 1.0891429 1.0021707 0.3864369 0.9411764705882353 1.0861856 0.992746 0.3954452 0.9411764705882353 2.9449904 2.6412268 0.91825205 0.9215686274509803
0.5 0.2 1.03466 0.9767134 0.30902576 0.8823529411764706 1.0313793 0.9671036 0.3196524 0.9019607843137255 2.344498 2.012873 1.0117078 0.9215686274509803
0.3 0.85 1.1586998 1.1136941 0.37731943 0.9019607843137255 1.1544272 1.1061544 0.38562024 0.9019607843137255 2.9153693 2.7230444 0.7478675 0.9215686274509803
0.6 0.95 1.0848508 1.0111061 0.3947025 0.9215686274509803 1.0817641 1.0014509 0.4040484 0.9411764705882353 2.9057505 2.574944 0.951822 0.9215686274509803
0.35 0.3 1.0564482 1.0611995 0.38861445 0.9215686274509803 1.05138 1.0529379 0.39626437 0.9215686274509803 2.477665 2.2477574 0.8577905 0.9215686274509803
0.6 0.9 1.08716 0.99839735 0.38821036 0.9411764705882353 1.0842308 0.98903906 0.39729068 0.9411764705882353 2.953838 2.6930137 0.94848645 0.9215686274509803
0.3 0.65 1.186875 1.1244011 0.34350973 0.9019607843137255 1.1819806 1.121683 0.35287818 0.9019607843137255 2.8262663 2.5610862 0.7113055 0.9215686274509803
0.3 0.3 1.1253906 1.0471172 0.34757957 0.8823529411764706 1.1203276 1.0303898 0.35552752 0.8823529411764706 2.5696824 2.3368459 0.7346448 0.8823529411764706
0.6 0.8 1.0841583 1.0043213 0.39029142 0.9215686274509803 1.081171 0.9948089 0.39946076 0.9411764705882353 2.9024038 2.4859955 0.9858776 0.8431372549019608
0.65 0.2 1.0134095 0.98755884 0.39310053 0.8823529411764706 1.0105938 0.97718835 0.4001737 0.8823529411764706 2.4420118 2.0368595 1.030417 0.9215686274509803
0.35 0.9 1.1248008 1.1208987 0.36792707 0.9019607843137255 1.1210815 1.1136193 0.3757471 0.8823529411764706 2.847804 2.6361446 0.7863625 0.9215686274509803
0.6 0.35 1.057215 0.9596944 0.3570252 0.9019607843137255 1.054797 0.94941056 0.36567548 0.9019607843137255 2.7071416 2.509396 1.0316405 0.9215686274509803
0.35 0.95 1.1250128 1.1198723 0.37016496 0.9215686274509803 1.1213635 1.1125377 0.37674224 0.9215686274509803 2.8582833 2.649314 0.7511028 0.9215686274509803
0.35 0.75 1.1385305 1.1142174 0.35107473 0.9019607843137255 1.1341797 1.1065758 0.3597644 0.8823529411764706 2.8682775 2.6510358 0.73944277 0.9215686274509803
0.65 0.1 0.9553625 0.892053 0.38296676 0.9215686274509803 0.95093614 0.8799968 0.39084378 0.9215686274509803 2.1451643 1.9288751 0.93517244 0.8627450980392157
0.65 0.15 0.9981527 0.9668585 0.3822425 0.9019607843137255 0.9948444 0.9564743 0.3883522 0.9215686274509803 2.3570993 1.9443858 1.0122609 0.9215686274509803
0.25 0.35 1.0976663 1.0516274 0.36144543 0.8823529411764706 1.0927209 1.0431708 0.37035692 0.8823529411764706 2.6826832 2.4613252 0.7664361 0.9215686274509803
0.65 0.05 0.9125111 0.85820866 0.38912678 0.9607843137254902 0.90985173 0.8463131 0.4004911 0.9607843137254902 2.0846322 1.7452874 0.9948235 0.9215686274509803
0.25 0.7 1.1383052 1.120291 0.42188942 0.9215686274509803 1.1331701 1.1130433 0.42863983 0.9215686274509803 2.8533058 2.6246848 0.7136086 0.9019607843137255
0.35 0.6 1.1261789 1.1155663 0.36340886 0.8823529411764706 1.1216677 1.1080986 0.3716997 0.8823529411764706 2.8366354 2.7124128 0.6231849 0.9215686274509803
0.65 0.25 1.0079058 0.9551512 0.39305207 0.9019607843137255 1.0047987 0.94488513 0.40022337 0.9019607843137255 2.5196066 2.2685962 1.0050037 0.9215686274509803
0.35 0.8 1.1414914 1.1165471 0.36315212 0.9019607843137255 1.1372012 1.1090633 0.3721787 0.9019607843137255 2.8511717 2.6586351 0.7956895 0.9215686274509803
0.65 0.55 1.0840368 1.0378176 0.3581772 0.9215686274509803 1.0811353 1.0276613 0.3670214 0.9215686274509803 2.920574 2.5764713 0.99696904 0.9019607843137255
0.5 0.25 1.0142703 1.0100389 0.3858226 0.9019607843137255 1.0107807 1.0002291 0.3941473 0.9019607843137255 2.3657143 2.0016332 0.93260175 0.9215686274509803
0.35 0.15 0.9879345 1.0208914 0.43664932 0.9019607843137255 0.98240596 1.0099177 0.4459018 0.9019607843137255 2.4790063 2.228212 0.87156016 0.9411764705882353
0.65 0.45 1.0799661 0.9995054 0.34235373 0.9215686274509803 1.0774068 0.9892634 0.35051504 0.9215686274509803 2.7244556 2.337821 1.0660181 0.9215686274509803
0.65 0.3 1.0423863 0.9201052 0.34740117 0.9019607843137255 1.0395323 0.9102476 0.3574375 0.9215686274509803 2.5587301 2.3784285 1.125356 0.9019607843137255
0.65 0.35 1.0707848 0.94343746 0.32442403 0.9215686274509803 1.0680414 0.9337183 0.33305904 0.9411764705882353 2.5779393 2.4186325 1.0832196 0.9019607843137255
0.35 0.55 1.1216944 1.1086264 0.37551054 0.9019607843137255 1.116255 1.1005435 0.38441432 0.8823529411764706 2.8565753 2.7133222 0.6953047 0.9215686274509803
0.35 0.5 1.1341401 1.1095365 0.3444919 0.8823529411764706 1.129402 1.1017911 0.35470742 0.8823529411764706 2.747918 2.453248 0.704232 0.9215686274509803
0.65 0.6 1.0651176 1.0166682 0.36396343 0.9215686274509803 1.0625873 1.007155 0.37303007 0.9411764705882353 2.922415 2.5896902 0.991149 0.9215686274509803
0.65 0.7 1.0632769 0.96347594 0.38512483 0.9411764705882353 1.0609053 0.9552852 0.39427227 0.9411764705882353 2.8149173 2.4846447 0.9566129 0.8823529411764706
0.65 0.4 1.0732652 0.956198 0.3377003 0.9215686274509803 1.0708976 0.9461777 0.34583014 0.9411764705882353 2.6321454 2.401733 1.0691819 0.9215686274509803
0.35 0.7 1.168643 1.1321127 0.34605408 0.9019607843137255 1.1642286 1.1296349 0.35550815 0.9019607843137255 2.8042688 2.5671165 0.72805107 0.9215686274509803
0.7 0.4 1.0872266 0.96705925 0.34690607 0.9411764705882353 1.0855519 0.95776224 0.3541475 0.9411764705882353 2.7611568 2.5602438 1.0518268 0.9215686274509803
0.35 0.65 1.1335152 1.1098344 0.38214558 0.9019607843137255 1.1287473 1.1019479 0.39067507 0.9019607843137255 2.825126 2.6264787 0.76780564 0.9019607843137255
0.35 0.85 1.1569997 1.1444288 0.33967954 0.9019607843137255 1.1530313 1.1420959 0.34901404 0.8823529411764706 2.862054 2.59901 0.77517253 0.9215686274509803
0.65 0.75 1.0633087 0.9570916 0.3882258 0.9411764705882353 1.0610183 0.94913185 0.39731786 0.9411764705882353 2.8502886 2.5538745 0.9403391 0.8627450980392157
0.6 1.0 1.0783286 1.0085886 0.40738794 0.9215686274509803 1.0751508 0.99897766 0.41692796 0.9411764705882353 2.9170504 2.6339288 0.8951702 0.9215686274509803
0.65 0.9 1.0664874 0.9542403 0.3902527 0.9411764705882353 1.0642353 0.9464961 0.3993416 0.9411764705882353 2.8710139 2.621068 0.9563552 0.9215686274509803
0.65 0.8 1.063208 0.96131605 0.3892501 0.9411764705882353 1.0608534 0.9532087 0.39845058 0.9411764705882353 2.928675 2.742516 0.91294795 0.9215686274509803
0.65 0.5 1.0740919 1.0395293 0.3531924 0.9215686274509803 1.0716844 1.0293226 0.3615279 0.9215686274509803 2.9154298 2.538646 0.9631911 0.9019607843137255
0.7 0.35 1.0573473 0.9070349 0.3460589 0.9411764705882353 1.0562338 0.8989767 0.35365286 0.9411764705882353 2.6457827 2.428328 1.118337 0.9215686274509803
0.65 0.85 1.0635878 0.95331085 0.3929874 0.9411764705882353 1.0613787 0.9454729 0.4020889 0.9411764705882353 2.916422 2.6320064 0.96857953 0.9411764705882353
0.35 0.1 0.9385169 0.885197 0.46275848 0.9019607843137255 0.93284273 0.87396276 0.47272074 0.9411764705882353 2.2274325 1.9845134 0.99072117 0.9411764705882353
0.65 0.65 1.0632254 0.98015386 0.37506348 0.9411764705882353 1.0608159 0.97156507 0.38419366 0.9411764705882353 2.9272223 2.6030614 0.9474637 0.9411764705882353
0.65 1.0 1.0676185 0.9516665 0.3893205 0.9411764705882353 1.0653735 0.9438007 0.398482 0.9411764705882353 2.8865328 2.6032765 0.9862145 0.9215686274509803
0.65 0.95 1.0674852 0.9548639 0.38888654 0.9411764705882353 1.065256 0.94691366 0.39804056 0.9411764705882353 2.9076881 2.635706 1.0245515 0.9215686274509803
0.7 0.25 1.0236515 0.92377234 0.37442744 0.9019607843137255 1.0206779 0.9148396 0.38293052 0.9215686274509803 2.54794 2.3182535 1.0844824 0.9215686274509803
0.7 0.1 0.96864575 0.8921956 0.37648308 0.9215686274509803 0.96517307 0.8803742 0.38524958 0.9019607843137255 2.2242842 2.0707543 0.9069158 0.9019607843137255
0.7 0.2 1.0116884 0.9542719 0.3814641 0.9019607843137255 1.0082654 0.9443263 0.3897851 0.9019607843137255 2.3976953 2.016721 1.0537664 0.9019607843137255
0.7 0.05 0.90502286 0.8607937 0.3808266 0.9019607843137255 0.9029939 0.8480218 0.393153 0.9215686274509803 2.1467307 1.770181 1.0138495 0.9215686274509803803
0.6 0.15 1.010583 0.96829426 0.37973556 0.9019607843137255 1.0074068 0.9576379 0.38629043 0.9215686274509803 2.4302433 2.1137638 0.9548532 0.9215686274509803
0.55 0.5 1.1206943 1.1162469 0.37847546 0.8823529411764706 1.116887 1.1044261 0.38659757 0.8823529411764706 2.9291103 2.5633907 0.8877696 0.9019607843137255
0.7 0.65 1.0654589 0.9521703 0.36619893 0.9607843137254902 1.0642058 0.9444895 0.37427133 0.9411764705882353 2.9219863 2.504303 1.1205078 0.9215686274509803
0.7 0.55 1.0475155 0.9213957 0.3582876 0.9411764705882353 1.0463828 0.91383123 0.36642814 0.9411764705882353 2.8300278 2.5142908 1.0802913 0.9215686274509803
0.6 0.05 0.9154988 0.89164186 0.38806236 0.9215686274509803 0.9129625 0.87814176 0.39899617 0.9215686274509803 2.1601353 1.7608645 1.0363989 0.9215686274509803
0.7 0.3 1.0588739 0.8915211 0.34801966 0.9411764705882353 1.0558738 0.88175046 0.35736236 0.9411764705882353 2.6542985 2.6038036 1.153844 0.9215686274509803
0.7 0.15 0.99425596 0.971596 0.3917409 0.9019607843137255 0.99192166 0.9609662 0.39831525 0.9215686274509803 2.375063 2.0496387 1.0315162 0.8823529411764706
0.6 0.1 0.9825862 0.9479134 0.34865043 0.9215686274509803 0.98031074 0.92849386 0.35372707 0.9215686274509803 2.2156997 2.0122988 0.9080612 0.8823529411764706
0.7 0.9 1.0584159 0.92978865 0.37716988 0.9607843137254902 1.0572841 0.92293596 0.38521323 0.9607843137254902 2.8688202 2.5356708 1.0474415 0.9215686274509803
0.3 0.05 1.0382694 1.0700864 0.45412147 0.9019607843137255 1.0314461 1.0599097 0.46615675 0.9019607843137255 1.9582872 1.7946428 0.767132 0.9019607843137255
0.55 0.9 1.110757 1.0900555 0.410948 0.8823529411764706 1.1069969 1.0787482 0.41997623 0.8823529411764706 3.003994 2.7148738 0.9224558 0.9215686274509803
0.55 0.35 1.0571679 1.0571122 0.37789017 0.8823529411764706 1.05438 1.0460348 0.38448912 0.8823529411764706 2.6158795 2.451603 0.9453934 0.9215686274509803
0.7 0.5 1.0645095 0.9591874 0.34844285 0.9607843137254902 1.0629438 0.9500555 0.35636425 0.9411764705882353 2.8163707 2.4343567 1.1235222 0.9215686274509803
0.55 0.6 1.1061743 1.1167338 0.39857343 0.8823529411764706 1.1024379 1.1048703 0.4071241 0.8823529411764706 2.906626 2.606108 0.8646093 0.9215686274509803
0.7 0.45 1.0760218 0.98259217 0.33902082 0.9215686274509803 1.0743045 0.9729209 0.34673947 0.9411764705882353 2.7436082 2.423606 1.1116927 0.9215686274509803
0.7 0.6 1.0657619 0.958059 0.3644103 0.9607843137254902 1.0644237 0.95015395 0.37249658 0.9411764705882353 2.9056256 2.5675309 1.0517263 0.9215686274509803
0.75 0.9 1.0764917 0.9237906 0.37699968 0.9607843137254902 1.0756143 0.9171889 0.38458213 0.9607843137254902 2.9031029 2.5900288 1.1162224 0.9215686274509803
0.55 0.8 1.0999755 1.1054375 0.39337686 0.8823529411764706 1.0962859 1.0937638 0.40239775 0.8823529411764706 2.8816154 2.484128 0.97789854 0.9411764705882353
0.55 0.4 1.0949643 1.0557809 0.34130716 0.8823529411764706 1.0923064 1.0447417 0.34893876 0.8823529411764706 2.70862 2.405822 0.9838837 0.9215686274509803
0.75 0.7 1.0702881 0.9227823 0.37308076 0.9607843137254902 1.0692182 0.9153718 0.38078967 0.9607843137254902 2.849048 2.6092153 1.1297295 0.9019607843137255
0.6 0.2 1.0053753 0.9669321 0.36832747 0.8823529411764706 1.0020483 0.9566921 0.37691683 0.9019607843137255 2.4023974 1.9988463 1.0430219 0.9215686274509803
0.75 0.85 1.0693942 0.9205088 0.3778901 0.9607843137254902 1.0684043 0.91389406 0.38586777 0.9411764705882353 2.820955 2.5408282 1.0377306 0.9215686274509803
0.7 0.75 1.0544496 0.928948 0.38001677 0.9607843137254902 1.0534296 0.92204607 0.388258 0.9411764705882353 2.8514059 2.4839263 1.0780522 0.9019607843137255
0.55 0.95 1.1089859 1.0874248 0.4112269 0.8823529411764706 1.1052276 1.0760853 0.42029756 0.9019607843137255 3.0812776 2.802527 0.95176595 0.9215686274509803
0.75 0.75 1.0669862 0.9068878 0.37644476 0.9607843137254902 1.0660495 0.89992654 0.38404316 0.9607843137254902 2.797498 2.5413482 1.1789069 0.9019607843137255
0.75 0.8 1.0696683 0.9229107 0.37910894 0.9607843137254902 1.068669 0.91626847 0.3870051 0.9607843137254902 2.8540113 2.5149708 1.0758991 0.9215686274509803
0.7 0.8 1.0563389 0.92902637 0.37899768 0.9607843137254902 1.055308 0.92213637 0.38718718 0.9411764705882353 2.8484633 2.520364 1.1060961 0.9215686274509803
0.55 0.3 1.0223606 0.99511874 0.36202928 0.8823529411764706 1.0201186 0.9852296 0.37019795 0.8823529411764706 2.5550423 2.2477322 0.991456 0.9215686274509803
0.7 0.7 1.05904 0.93336034 0.36965764 0.9411764705882353 1.0580627 0.9263895 0.37778705 0.9411764705882353 2.9166558 2.5581417 1.0695043 0.9215686274509803
0.6 0.55 1.0896608 1.0563618 0.36643016 0.9215686274509803 1.0865692 1.0456089 0.37516153 0.9215686274509803 2.8939202 2.5528011 1.008101 0.9215686274509803
0.6 0.25 1.026403 0.9832738 0.37908566 0.8823529411764706 1.0230299 0.9729204 0.3885362 0.9019607843137255 2.4506845 2.0157127 1.0493854 0.9019607843137255
0.6 0.7 1.0830307 1.0337747 0.3730785 0.9215686274509803 1.0799767 1.0235778 0.382115 0.9215686274509803 2.870838 2.5441308 0.93155056 0.9019607843137255
0.7 0.85 1.0617275 0.93059695 0.38083994 0.9607843137254902 1.0605587 0.9236556 0.38882086 0.9411764705882353 2.9181473 2.5970578 1.0626165 0.9215686274509803
0.75 0.65 1.0616454 0.915581 0.37386546 0.9607843137254902 1.060575 0.9084445 0.38187754 0.9411764705882353 2.8512967 2.5532727 1.138611 0.9019607843137255
0.55 0.45 1.0937244 1.064331 0.3765068 0.8823529411764706 1.0908219 1.0528262 0.38345972 0.8823529411764706 2.7369945 2.4375296 0.90890807 0.9215686274509803
0.75 0.15 0.98376036 0.9114076 0.39627942 0.9019607843137255 0.98182535 0.9004567 0.40394554 0.9019607843137255 2.1890051 1.9308248 0.89067924 0.8823529411764706
0.75 0.35 1.0706201 0.9025929 0.34959033 0.9607843137254902 1.0690597 0.8938439 0.35732573 0.9411764705882353 2.5630689 2.4189882 1.1990224 0.9215686274509803
0.7 1.0 1.0595721 0.92526114 0.37684265 0.9607843137254902 1.058393 0.91835207 0.38502407 0.9411764705882353 2.8729947 2.5265045 1.0992365 0.9215686274509803
0.75 0.2 1.0163316 0.95766366 0.36028063 0.9019607843137255 1.0136362 0.94784606 0.3678763 0.9019607843137255 2.4121096 1.9991913 1.0521805 0.9019607843137255
0.9 0.15 0.9854756 0.9045783 0.3860266 0.9215686274509803 0.9834213 0.8946263 0.39327183 0.9411764705882353 2.3797386 2.0068886 1.0877527 0.9019607843137255
0.75 0.1 0.93027455 0.88817304 0.41361618 0.9215686274509803 0.9275091 0.87609106 0.42160642 0.9215686274509803 2.1312335 1.9234285 0.9009391 0.9019607843137255
0.75 0.4 1.0776699 0.91969776 0.35308075 0.9607843137254902 1.076083 0.9119495 0.3608283 0.9411764705882353 2.7000742 2.504405 1.0667918 0.9019607843137255
0.75 0.3 1.0497693 0.8573562 0.3714054 0.9411764705882353 1.0479312 0.8617687 0.3798041 0.9411764705882353 2.6398761 2.504074 1.1583238 0.9019607843137255
0.75 0.25 1.022329 0.8848631 0.37590307 0.9215686274509803 1.0195595 0.87581015 0.38398743 0.9215686274509803 2.4792264 2.2667146 1.1142663 0.9215686274509803
0.75 0.45 1.0598463 0.9240123 0.36441174 0.9607843137254902 1.0587783 0.91627705 0.37223467 0.9607843137254902 2.7604654 2.4861362 1.103129 0.9215686274509803
0.75 0.5 1.0606347 0.9160894 0.36599612 0.9607843137254902 1.0596117 0.908495 0.3737958 0.9607843137254902 2.7675102 2.4825988 1.1548755 0.9215686274509803
0.75 0.6 1.0627825 0.9175482 0.37413892 0.9607843137254902 1.0616828 0.91036797 0.3820336 0.9607843137254902 2.7617922 2.4785762 1.135826 0.9215686274509803
0.75 0.55 1.0645549 0.9364036 0.37027276 0.9607843137254902 1.0632275 0.92830396 0.37840626 0.9607843137254902 2.9046564 2.5939229 1.1202929 0.9215686274509803
0.7 0.95 1.0622364 0.9247474 0.38110963 0.9607843137254902 1.0610971 0.91788465 0.3891886 0.9607843137254902 2.8727694 2.552734 1.0336605 0.9215686274509803
0.55 1.0 1.1100258 1.0817871 0.41134083 0.8823529411764706 1.1058443 1.070544 0.4212489 0.9019607843137255 2.9791546 2.6058173 0.89875853 0.9215686274509803
0.8 0.9 1.0774621 0.8917459 0.37562308 0.9607843137254902 1.0768696 0.8855207 0.38282478 0.9607843137254902 2.8603976 2.5630186 1.1508263 0.9215686274509803
1.0 1.0 1.0934979 0.8697257 0.42889103 0.9607843137254902 1.09129 0.8735173 0.43597376 0.9411764705882353 2.7174056 2.547328 1.2060524 0.8823529411764706
0.9 0.25 1.0578399 0.8624604 0.40571687 0.9607843137254902 1.0562248 0.85461783 0.41243938 0.9607843137254902 2.5763168 2.4414601 1.1772624 0.9215686274509803
0.55 0.75 1.1028142 1.1091975 0.3959814 0.8823529411764706 1.0990334 1.0974176 0.40492025 0.8823529411764706 2.9818623 2.6363158 0.9544146 0.9215686274509803
1.0 0.35 1.0792471 0.86422175 0.4004291 0.9607843137254902 1.0777031 0.86811435 0.4073412 0.9607843137254902 2.6541407 2.4805083 1.1319532 0.8823529411764706
1.0 0.8 1.0860964 0.86984706 0.41471824 0.9607843137254902 1.0844414 0.87363327 0.42176682 0.9411764705882353 2.7812138 2.6252923 1.2431316 0.8823529411764706
0.8 0.65 1.075662 0.92941153 0.36935997 0.9607843137254902 1.0745038 0.921574 0.377183 0.9607843137254902 2.7576182 2.542746 1.1502925 0.9215686274509803
1.0 0.85 1.0877417 0.8699971 0.41854498 0.9607843137254902 1.0858394 0.87378097 0.4257219 0.9411764705882353 2.6930053 2.4906344 1.2607038 0.9019607843137255
0.55 0.85 1.1062435 1.0989177 0.39775854 0.8823529411764706 1.1024297 1.087308 0.40691218 0.8823529411764706 3.0489922 2.7911968 0.9295486 0.9215686274509803
0.85 0.75 1.0799206 0.8937633 0.3769204 0.9607843137254902 1.0790833 0.8865335 0.38458094 0.9607843137254902 2.792842 2.5525491 1.2067845 0.9215686274509803
0.75 0.05 0.9151158 0.8515835 0.3848973 0.9019607843137255 0.91252416 0.83907664 0.39681774 0.9215686274509803 2.1300185 1.8375679 0.9281189 0.8823529411764706
0.85 0.7 1.0762182 0.8848419 0.3765071 0.9607843137254902 1.075581 0.8781422 0.38403937 0.9607843137254902 2.6921027 2.5145276 1.0947903 0.9215686274509803
0.5 0.05 0.9090422 0.84451044 0.40816876 0.9607843137254902 0.9046509 0.83241296 0.4189332 0.9607843137254902 2.0650818 1.8120508 0.97160834 0.9019607843137255
1.0 0.15 1.0350556 0.92645687 0.3734157 0.9019607843137255 1.0333487 0.91745496 0.38071007 0.9215686274509803 2.3864467 2.0611591 0.9228858 0.8823529411764706
