lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.6 0.4 1.0617597 1.012723 0.49240917 0.9411764705882353 48 0.98365974 0.9411317 0.14873937
0.65 0.75 1.0693403 1.0340537 0.48825034 0.9607843137254902 49 0.9755699 0.94171596 0.14568056
0.2 0.4 2.2460742 2.357912 0.9670545 0.8823529411764706 45 1.0453966 0.9013858 0.2959322
0.2 0.3 2.2570784 2.1285024 0.8596469 0.8823529411764706 45 1.071379 1.0050418 0.22995219
0.2 0.25 2.1521678 2.2213936 0.96595955 0.8823529411764706 45 1.1355911 0.94765556 0.4753101
0.2 0.35 1.9691026 1.8818747 0.93009174 0.9019607843137255 46 1.1851003 0.9152422 0.5718782
0.2 0.05 2.1820526 2.1014564 1.0267643 0.9019607843137255 46 1.124462 0.9287234 0.48346958
0.15 1.0 1.972106 1.9339349 0.637479 0.9215686274509803 47 1.1238607 1.1314809 0.23746368
0.05 0.55 4.434892 4.230789 1.7597375 0.9215686274509803 47 1.3166856 1.068314 0.52105373
0.05 0.6 4.3628693 3.7535372 1.7978531 0.9019607843137255 46 1.3247515 1.0100902 0.6057856
0.15 0.6 2.0494602 1.8704545 0.7529758 0.9411764705882353 48 1.0718098 1.0687447 0.1615763
0.1 0.55 3.696731 3.8996825 1.9472148 0.8431372549019608 43 1.2910442 1.1224763 0.5830616
0.1 0.15 3.6229415 3.9037828 1.9651977 0.803921568627451 41 1.375664 1.1781615 0.61924565
0.1 0.2 3.7481728 3.9556727 2.038858 0.803921568627451 41 1.3170764 1.2055693 0.5373448
0.1 0.25 3.6187148 3.817747 1.9581363 0.803921568627451 41 1.2327638 1.1506541 0.47599894
0.3 0.4 1.8318317 1.8533171 0.8096211 0.9215686274509803 47 1.0298642 0.87672305 0.34597775
0.15 0.2 2.1307116 1.9606888 0.67461646 0.9019607843137255 46 1.1080885 1.1291798 0.22835214
0.05 1.0 4.361824 3.924528 1.8205447 0.9019607843137255 46 1.2953697 1.0159111 0.535683
0.05 0.95 4.377753 3.97581 1.8873956 0.9411764705882353 48 1.3164655 1.0574353 0.543616
0.05 0.9 4.4081674 3.9512525 1.7505766 0.9215686274509803 47 1.3153136 1.0387506 0.55569875
