lengthscale l2regularizer bne_rmse_mean bne_rmse_median bne_std bne_cov nll_bne_mean nll_bne_median
0.9 1.7 1.01446 0.7433175 0.57142913 0.8431372549019608 1.3574859 1.0727344
0.8 5.0 0.96080333 0.77037024 0.3764723 0.8627450980392157 1.3376278 1.4297178
0.9 1.5 1.0440786 0.75409716 0.6214838 0.8431372549019608 1.3839716 1.0663953
0.8 4.75 0.9603384 0.7679679 0.38257608 0.8627450980392157 1.3242015 1.4231472
0.9 1.0 1.4231973 0.7871208 1.4129969 0.8627450980392157 1.4181057 1.1293896
0.8 3.5 0.96688145 0.75341314 0.43034872 0.8431372549019608 1.3124609 1.3841223
0.8 4.5 0.9616454 0.76557034 0.3906379 0.8627450980392157 1.324043 1.4205773
0.9 1.6 1.0273539 0.7535225 0.58556855 0.8627450980392157 1.3514193 1.0750948
0.9 4.75 0.9384094 0.7703463 0.36725998 0.8627450980392157 1.2965602 1.3021257
0.9 2.25 0.98332214 0.74592894 0.49925265 0.8627450980392157 1.3064796 1.1783553
0.9 0.2 7.103064 0.76228106 14.102757 0.8627450980392157 1.2303667 0.95886314
0.9 0.3 3.544216 0.7752359 6.13377 0.8627450980392157 1.3332715 1.0325077
0.8 3.75 0.9646592 0.7555024 0.4214098 0.8431372549019608 1.3105222 1.4243271
0.9 0.5 4.1283937 0.76494974 7.454889 0.8431372549019608 1.2632506 0.95635295
0.9 0.9 1.6997126 0.7333628 2.065706 0.8627450980392157 1.3148974 1.000086
1.0 0.5 3.7218733 0.7479586 6.578974 0.8823529411764706 1.2380488 0.96786547
1.0 0.4 3.2207336 0.76304114 5.442483 0.8627450980392157 1.305836 0.97328264
1.0 0.3 4.31904 0.75058997 7.895864 0.8627450980392157 1.2426592 0.9634235
0.9 0.4 4.7982235 0.73692536 9.000965 0.8431372549019608 1.1728276 0.9351988
0.9 1.2 1.2036512 0.75541496 0.9539217 0.8627450980392157 1.4434026 1.080917
1.0 0.8 1.5888816 0.7334585 1.8429898 0.8431372549019608 1.2935958 0.9314561
1.0 1.1 1.1601211 0.7267088 0.859783 0.8235294117647058 1.4040923 1.0370216
1.0 1.6 1.0194845 0.7475758 0.5748314 0.8627450980392157 1.372487 1.1232477
1.0 1.3 1.0700777 0.7515967 0.67974687 0.8431372549019608 1.4380554 1.0896027
1.0 1.2 1.1057539 0.7275237 0.76973736 0.803921568627451 1.4265347 1.0245183
1.0 1.8 0.99693877 0.7467329 0.5369199 0.8627450980392157 1.345138 1.1403959
1.0 1.0 1.3214905 0.7310101 1.2548956 0.8431372549019608 1.3829871 0.9686438
1.0 1.7 1.0036486 0.7456919 0.5532946 0.8627450980392157 1.347382 1.1044714
1.0 1.5 1.0494999 0.7370269 0.6521132 0.8431372549019608 1.4111238 1.0917213
0.9 2.75 0.96155286 0.7522851 0.4443221 0.8627450980392157 1.2896736 1.2923819
0.9 2.5 0.97153836 0.7490889 0.47137454 0.8627450980392157 1.3109436 1.227404
1.0 0.9 1.3489243 0.7314713 1.3152169 0.8431372549019608 1.3559796 0.94274116
1.0 1.4 1.090794 0.7445636 0.73193073 0.8431372549019608 1.4338809 1.0827758
1.0 1.9 0.98988944 0.7494807 0.5213343 0.8627450980392157 1.3339567 1.1497407
0.9 3.25 0.94942206 0.7586165 0.411168 0.8627450980392157 1.2859625 1.3289537
1.0 2.5 0.9551262 0.7544706 0.44184616 0.8627450980392157 1.2865734 1.285217
1.0 4.0 0.92724353 0.76982594 0.3712663 0.8823529411764706 1.2691494 1.2356259
1.0 0.7 2.3568327 0.7341894 3.5447125 0.8431372549019608 1.231946 0.97296345
1.0 3.5 0.9312038 0.76729786 0.38179576 0.8627450980392157 1.277428 1.2406799
1.1 0.7 1.6892177 0.73348844 2.0557957 0.8627450980392157 1.3200396 0.98173213
1.0 3.0 0.9412021 0.7629707 0.40741238 0.8627450980392157 1.2864417 1.2788806
1.0 2.25 0.96254015 0.75165856 0.4705068 0.8627450980392157 1.2880057 1.2078549
1.0 3.75 0.92849845 0.76913905 0.37664232 0.8823529411764706 1.2680098 1.2302135
1.0 3.25 0.9361756 0.76584405 0.39446342 0.8627450980392157 1.2759792 1.2641373
1.1 0.6 2.257612 0.74032843 3.3098457 0.8627450980392157 1.291095 0.9838064
1.1 0.5 2.5076406 0.7476232 3.8567317 0.8627450980392157 1.3105493 1.0618103
1.0 2.75 0.9428758 0.75918925 0.42015633 0.8627450980392157 1.2727183 1.2779849
1.1 0.3 3.6005735 0.7409935 6.3499312 0.8627450980392157 1.2457172 0.9453687
1.1 0.2 2.975269 0.74809444 4.9345956 0.8823529411764706 1.3077598 0.9923893
1.1 0.4 3.0410633 0.737563 5.0768433 0.8627450980392157 1.2356298 1.016421
1.1 1.5 1.028869 0.74148285 0.6072118 0.8627450980392157 1.3837563 1.1260583
1.1 1.7 1.0037696 0.74988365 0.5525746 0.8627450980392157 1.3601437 1.172123
1.0 5.0 0.9203527 0.7730296 0.3583205 0.8627450980392157 1.261382 1.2122672
1.1 0.1 3.1732073 0.7551205 5.3477015 0.8627450980392157 1.2961954 1.0244392
1.1 0.05 3.9349315 0.74389195 7.0759993 0.8627450980392157 1.2645515 0.98826766
1.1 1.6 1.0125153 0.74567986 0.57496864 0.8627450980392157 1.3720087 1.1505187
1.1 1.3 1.078129 0.74361145 0.70606446 0.8431372549019608 1.4574977 1.1585716
1.1 2.75 0.93223524 0.7622945 0.405721 0.8627450980392157 1.2588879 1.2284524
1.1 1.4 1.0541669 0.73427355 0.6693795 0.8431372549019608 1.4204636 1.0929255
1.1 1.8 0.98949105 0.7515688 0.53024393 0.8627450980392157 1.3460245 1.183092
1.1 1.9 0.9783008 0.7525988 0.5008196 0.8627450980392157 1.3261932 1.2213762
1.0 2.0 0.97863156 0.7512963 0.50100857 0.8627450980392157 1.3084024 1.1711702
1.1 3.5 0.91855305 0.7702652 0.3748547 0.8823529411764706 1.2529337 1.1733948
1.2 0.1 2.6793482 0.74121296 4.2926416 0.8627450980392157 1.3178495 1.0327687
1.2 0.05 3.0019076 0.7557261 5.015827 0.8627450980392157 1.322175 1.0292257
1.0 4.75 0.9210127 0.769071 0.36068183 0.8823529411764706 1.2641629 1.2148788
1.1 2.5 0.93998 0.75896704 0.4222292 0.8627450980392157 1.2748675 1.2676325
1.1 2.0 0.9651465 0.75211656 0.47460178 0.8627450980392157 1.3100657 1.2172827
1.1 4.0 0.91326714 0.76971024 0.36646274 0.8823529411764706 1.24251 1.1577713
1.1 1.2 1.0978569 0.7285713 0.7744633 0.8235294117647058 1.4204386 1.0243568
1.1 4.25 0.91118723 0.770578 0.363735 0.8823529411764706 1.2395855 1.1511118
1.1 1.1 1.2023435 0.733588 0.9847118 0.8627450980392157 1.4571648 1.063813
1.1 0.8 1.4228731 0.7343157 1.465935 0.8627450980392157 1.3701812 0.99437356
1.1 0.9 1.3752155 0.7313615 1.3831298 0.8627450980392157 1.4012426 1.0031966
1.1 1.0 1.1214706 0.73068833 0.8350559 0.8235294117647058 1.394361 0.9798412
1.1 5.0 0.90666866 0.7705691 0.35819712 0.9019607843137255 1.231521 1.1318591
1.1 3.75 0.91541284 0.77068955 0.370968 0.8823529411764706 1.2441846 1.1633364
1.1 4.75 0.90702134 0.7705195 0.36043072 0.9019607843137255 1.2269831 1.1398952
1.1 3.0 0.92750025 0.76803505 0.39122477 0.8627450980392157 1.2659905 1.2139606
1.1 3.25 0.9230056 0.7685683 0.38321736 0.8627450980392157 1.2568808 1.1933303
1.1 2.25 0.9509049 0.75757843 0.44648406 0.8627450980392157 1.2771218 1.2656605
1.1 4.5 0.9098282 0.7716437 0.36216545 0.8823529411764706 1.236376 1.1479707
1.2 0.2 3.2790391 0.7452302 5.6082773 0.8627450980392157 1.2957945 1.0352273
1.2 1.2 1.0909393 0.73605466 0.7736863 0.8431372549019608 1.4174696 1.0429709
1.2 1.4 1.0320678 0.7481624 0.61952347 0.8431372549019608 1.3947906 1.156342
1.2 0.8 1.4638027 0.7350245 1.5759538 0.8627450980392157 1.3769702 1.0421262
1.2 1.1 1.1231668 0.7331815 0.8230018 0.8235294117647058 1.4656264 1.1161876
1.2 0.7 1.6547841 0.73725826 1.9708467 0.8627450980392157 1.388785 1.037806
1.2 1.0 1.1842982 0.72787964 0.9751803 0.8431372549019608 1.4192148 1.0085386
1.2 1.3 1.0457497 0.7453372 0.6546506 0.8431372549019608 1.4162544 1.1424406
1.2 0.9 1.2939001 0.73528636 1.2099471 0.8627450980392157 1.4163064 1.0053828
1.2 0.3 2.484329 0.7441719 3.864327 0.8627450980392157 1.3272809 0.985656
1.2 0.6 1.7438163 0.7379937 2.18628 0.8627450980392157 1.3656869 1.0651057
1.2 0.4 3.7154083 0.74188405 6.5907464 0.8627450980392157 1.2623773 1.0260768
1.2 2.5 0.9275918 0.76654 0.4024318 0.8627450980392157 1.2543306 1.1976018
1.2 1.5 1.0097705 0.74787223 0.5715121 0.8627450980392157 1.3798513 1.1671143
1.2 2.0 0.9523637 0.7623465 0.45082316 0.8627450980392157 1.2878524 1.2694693
1.2 1.7 0.98140174 0.74953973 0.51381576 0.8627450980392157 1.3389697 1.2005726
1.2 1.8 0.9714184 0.75344217 0.4914879 0.8627450980392157 1.319101 1.2292271
1.2 2.25 0.9361029 0.76433384 0.4223845 0.8627450980392157 1.265245 1.2440553
1.2 1.9 0.96174026 0.7563409 0.47033 0.8627450980392157 1.299554 1.2494445
1.2 1.6 0.9951331 0.7452321 0.54805255 0.8627450980392157 1.3582201 1.1662841
1.2 0.5 2.893423 0.7392708 4.768506 0.8627450980392157 1.263178 1.0230646
1.3 0.6 1.4777689 0.74648416 1.5802492 0.8627450980392157 1.4443989 1.0551275
1.3 0.7 1.4349116 0.7289076 1.523015 0.8627450980392157 1.4055005 1.0177063
1.3 0.5 1.7888144 0.7392062 2.3104894 0.8627450980392157 1.3412056 0.99635506
1.3 0.8 1.3537164 0.7342397 1.3478363 0.8627450980392157 1.420036 1.0013213
1.3 0.3 2.620858 0.7521195 4.1381755 0.8627450980392157 1.3313428 1.0536784
1.3 0.1 2.1540625 0.7408643 3.0961645 0.8627450980392157 1.3420452 1.0735248
1.3 0.2 2.352074 0.74696654 3.5514412 0.8627450980392157 1.3358072 1.0731074
1.3 0.05 2.5579283 0.7422045 4.0408864 0.8627450980392157 1.2917645 1.0458171
1.3 1.1 1.0805308 0.7267915 0.75519437 0.8431372549019608 1.4224187 1.038545
1.3 1.9 0.9478664 0.76382947 0.44905975 0.8627450980392157 1.283788 1.2717975
1.3 1.0 1.1784614 0.7280867 0.9566156 0.8235294117647058 1.4480656 1.0471135
1.3 1.8 0.9568638 0.7633734 0.46628144 0.8627450980392157 1.2949356 1.2611741
1.2 5.0 0.89683604 0.76812243 0.3635323 0.9215686274509803 1.2012242 1.0707191
1.3 2.25 0.9261345 0.76791775 0.407873 0.8627450980392157 1.2518879 1.1843772
1.3 2.0 0.93957657 0.7644514 0.4335979 0.8627450980392157 1.2695776 1.2586731
1.3 4.25 0.8908315 0.76758564 0.36649796 0.9215686274509803 1.1872112 1.0423203
1.3 0.9 1.1524316 0.72823125 0.90014184 0.8235294117647058 1.4196857 1.0259652
1.3 3.5 0.8989535 0.77089643 0.36929673 0.8823529411764706 1.2052677 1.0684026
1.3 3.0 0.9042125 0.7690407 0.37733036 0.8823529411764706 1.2161965 1.0956576
1.3 3.25 0.90089864 0.7689123 0.37397978 0.8823529411764706 1.2103668 1.072851
1.3 2.75 0.90901536 0.76810277 0.38222963 0.8823529411764706 1.2215831 1.1167159
1.3 4.0 0.89281064 0.769455 0.3669094 0.9215686274509803 1.1913996 1.0466081
1.3 4.75 0.88918304 0.7680452 0.36567092 0.9215686274509803 1.181368 1.0364517
1.2 4.5 0.89871097 0.7690686 0.3637738 0.9019607843137255 1.2080184 1.086702
1.3 4.5 0.88991666 0.7678914 0.3660439 0.9215686274509803 1.1840959 1.0371593
1.2 4.75 0.8967414 0.768847 0.36194408 0.9215686274509803 1.2061819 1.0814558
1.3 0.4 2.3981752 0.7340544 3.6678028 0.8627450980392157 1.2623706 1.0014247
1.3 1.4 1.0141101 0.7511959 0.5854884 0.8627450980392157 1.3862449 1.1980593
1.3 1.6 0.97822076 0.75689816 0.5063224 0.8627450980392157 1.3229262 1.2323608
1.3 1.5 0.9986991 0.75562286 0.55337936 0.8627450980392157 1.3573326 1.200042
1.3 1.3 1.0400416 0.74618596 0.63872045 0.8431372549019608 1.4153048 1.1923813
1.4 0.5 1.735855 0.7381896 2.1592734 0.8627450980392157 1.3850776 1.1158558
1.4 0.6 1.4800485 0.7395617 1.6284381 0.8627450980392157 1.4073952 1.033946
1.3 1.2 1.0552056 0.7510667 0.6598602 0.8431372549019608 1.4527065 1.2159667
1.2 4.0 0.90278673 0.7709746 0.36504963 0.8823529411764706 1.2210122 1.09838
1.2 4.25 0.8998199 0.77030635 0.36425674 0.9019607843137255 1.2105211 1.0879989
1.3 2.5 0.91699475 0.76732266 0.39385098 0.8823529411764706 1.24216 1.1595635
1.4 0.8 1.1970385 0.7336875 0.9939996 0.8235294117647058 1.4557137 1.1106513
1.4 0.7 1.2897404 0.73441535 1.1762199 0.8431372549019608 1.4626635 1.0926049
1.4 1.3 1.0134636 0.73736584 0.60022163 0.8627450980392157 1.3715035 1.1567776
1.3 3.75 0.8955191 0.7699246 0.36859402 0.9019607843137255 1.1983067 1.0571979
1.4 1.2 1.0450745 0.741385 0.66178584 0.8431372549019608 1.4155134 1.1422218
1.4 1.0 1.1382389 0.7527926 0.86256665 0.8235294117647058 1.4807067 1.192231
1.4 1.5 0.9776874 0.7592861 0.5071476 0.8627450980392157 1.3317981 1.2583635
1.4 1.1 1.0674037 0.74090254 0.7219156 0.8431372549019608 1.4135731 1.115181
1.4 1.6 0.9667118 0.76072216 0.48942745 0.8627450980392157 1.3061477 1.2576659
1.4 1.8 0.9396085 0.76453084 0.44128883 0.8627450980392157 1.2627584 1.2596753
1.4 3.5 0.8907551 0.7689663 0.3705237 0.9215686274509803 1.1858665 1.0304207
1.3 5.0 0.8873439 0.7672787 0.3657842 0.9215686274509803 1.176444 1.028424
1.4 1.7 0.9554915 0.7654726 0.46832576 0.8627450980392157 1.2959849 1.2820528
1.4 3.25 0.8943682 0.77105284 0.3729076 0.8823529411764706 1.1952511 1.0363934
1.4 2.25 0.9159741 0.7672305 0.4006837 0.8823529411764706 1.2373983 1.1483207
1.4 2.75 0.90103084 0.7687912 0.38022524 0.8823529411764706 1.2089341 1.0761948
1.4 2.0 0.92806894 0.7672605 0.41987246 0.8627450980392157 1.2470858 1.1977301
1.4 2.5 0.9073306 0.768407 0.38564733 0.8823529411764706 1.220543 1.1050274
1.3 1.7 0.9693306 0.7626511 0.48878908 0.8627450980392157 1.3202682 1.2530375
1.4 0.9 1.1527151 0.7239134 0.89646256 0.8235294117647058 1.4520789 1.091101
1.4 1.4 0.9919196 0.74282 0.5496176 0.8627450980392157 1.3480383 1.1733896
1.4 1.9 0.93273234 0.7641053 0.428387 0.8627450980392157 1.2642182 1.2293879
1.4 3.0 0.89650315 0.7686218 0.3750383 0.8823529411764706 1.1972088 1.0573189
1.2 3.0 0.9152424 0.7681225 0.38186014 0.8823529411764706 1.2404038 1.1513689
1.5 0.4 1.8052038 0.7389942 2.335352 0.8627450980392157 1.3616806 1.0764518
1.5 0.6 1.4409184 0.7402416 1.5173023 0.8627450980392157 1.4436116 1.1259961
1.5 0.9 1.1704389 0.73700505 0.94338894 0.8235294117647058 1.4692186 1.1067886
1.5 0.5 1.5020676 0.74133563 1.6770643 0.8627450980392157 1.41821 1.069844
1.5 0.8 1.2122048 0.73476416 1.0097775 0.8235294117647058 1.480074 1.1323988
1.5 1.0 1.0860744 0.7410736 0.77181536 0.8431372549019608 1.4561248 1.1319809
1.5 1.1 1.0431808 0.743713 0.66363 0.8431372549019608 1.4258 1.2097816
1.5 1.5 0.96059084 0.7612457 0.48393157 0.8627450980392157 1.3083138 1.2741903
1.5 1.8 0.9287081 0.7653315 0.42976707 0.8823529411764706 1.2514102 1.2096012
1.5 0.7 1.2453387 0.7381463 1.1061089 0.8431372549019608 1.4623526 1.1189547
1.6 3.75 0.88081026 0.7682406 0.37565076 0.9215686274509803 1.1546828 0.97185194
1.5 2.0 0.9172118 0.7662533 0.4075963 0.8823529411764706 1.2356626 1.1469465
1.6 3.5 0.8801361 0.76788104 0.37399292 0.9215686274509803 1.1588551 0.9753506
1.5 1.2 0.9974971 0.747679 0.57516706 0.8627450980392157 1.3588921 1.1858411
1.4 4.25 0.8856959 0.76867604 0.36893517 0.9215686274509803 1.1714461 1.0096061
1.5 1.9 0.9208641 0.7655399 0.41510564 0.8823529411764706 1.2394387 1.1670899
1.6 4.0 0.8774929 0.7672227 0.37429678 0.9215686274509803 1.1462699 0.9610263
1.5 1.4 0.9762554 0.757422 0.51615626 0.8627450980392157 1.3303779 1.2467885
1.5 1.7 0.9377071 0.76623607 0.43797004 0.8627450980392157 1.278142 1.2529671
1.4 3.75 0.888747 0.7699362 0.3692385 0.9215686274509803 1.1832091 1.0215783
1.4 4.75 0.88173795 0.7669655 0.36915696 0.9215686274509803 1.1615957 0.9973855
1.5 1.6 0.9485645 0.76537025 0.45619798 0.8627450980392157 1.2937297 1.2886124
1.4 4.5 0.8833085 0.7670885 0.36777696 0.9215686274509803 1.1643765 1.000582
1.6 4.75 0.87280804 0.7642676 0.37526986 0.9215686274509803 1.1305686 0.94948214
1.4 5.0 0.8808357 0.7651776 0.36871812 0.9215686274509803 1.1548496 0.9936321
1.5 0.2 2.195411 0.74962616 3.2113054 0.8627450980392157 1.3610191 1.0668371
1.6 0.1 2.2014873 0.7472015 3.2288406 0.8627450980392157 1.370669 1.1036514
1.6 0.05 2.042586 0.74058604 2.8688571 0.8627450980392157 1.366375 1.139491
1.5 0.05 1.7927557 0.74745846 2.3094957 0.8627450980392157 1.4096991 1.0670632
1.5 0.1 2.185331 0.73846704 3.1989703 0.8627450980392157 1.3475431 1.0878934
1.7 1.6 0.9260276 0.76796496 0.42700696 0.8823529411764706 1.2478417 1.193494
1.5 2.75 0.8954546 0.7702273 0.37602082 0.8823529411764706 1.2003343 1.0452623
1.5 2.25 0.906784 0.7700127 0.39021388 0.8627450980392157 1.22363 1.097158
1.7 0.8 1.2003378 0.75340074 0.96780795 0.8235294117647058 1.528397 1.2502383
1.7 0.7 1.2509643 0.7625509 1.0811827 0.8431372549019608 1.5397295 1.2999163
1.5 0.3 2.1976616 0.7398694 3.2116575 0.8627450980392157 1.3520833 1.0826671
1.7 1.7 0.91833335 0.7688705 0.41733783 0.8823529411764706 1.2443002 1.159426
1.6 1.0 1.0890651 0.7466668 0.7686488 0.8431372549019608 1.4605957 1.1876898
1.6 1.2 1.0022258 0.74785113 0.6003506 0.8627450980392157 1.3786167 1.1872358
1.6 1.4 0.96682477 0.76284945 0.49959335 0.8627450980392157 1.3182632 1.2703326
1.6 1.3 0.9800356 0.7626003 0.5258633 0.8627450980392157 1.3503708 1.2928504
1.6 1.7 0.9278243 0.7684581 0.42822126 0.8823529411764706 1.2543626 1.2047441
1.7 1.9 0.90670556 0.7698078 0.40105078 0.8823529411764706 1.2209784 1.0884461
1.7 1.8 0.91488796 0.7691194 0.4090799 0.8823529411764706 1.2294776 1.1337509
1.6 1.8 0.92251104 0.7688389 0.41668805 0.8823529411764706 1.2430514 1.1805637
1.6 0.7 1.3827168 0.73282325 1.3949494 0.8627450980392157 1.4447604 1.1387079
1.6 0.8 1.1355743 0.75307274 0.85416543 0.8235294117647058 1.4821836 1.2157533
1.6 1.6 0.9376392 0.7688323 0.44018796 0.8627450980392157 1.279764 1.2429833
1.6 0.6 1.417147 0.73156905 1.4634156 0.8627450980392157 1.4444908 1.1124139
1.6 1.1 1.0389239 0.7562014 0.65150386 0.8431372549019608 1.4331895 1.2253811
1.4 4.0 0.886975 0.7680671 0.36928904 0.9215686274509803 1.1768279 1.0136864
1.6 4.5 0.8738292 0.7640016 0.37403062 0.9215686274509803 1.1348981 0.95241815
1.5 2.5 0.8994965 0.7690153 0.3815635 0.8823529411764706 1.2040259 1.0645064
1.5 3.75 0.88223505 0.7661741 0.37209076 0.9215686274509803 1.1620849 0.99013555
1.6 2.5 0.8941503 0.7709185 0.37972036 0.8823529411764706 1.1966516 1.0374974
1.6 3.25 0.8833547 0.7693042 0.37372178 0.9215686274509803 1.1670192 0.9890536
1.6 2.75 0.8888047 0.7708013 0.37687132 0.9019607843137255 1.1829907 1.0104796
1.6 4.25 0.8755956 0.76768 0.37373734 0.9215686274509803 1.1423157 0.9576328
1.6 3.0 0.8856624 0.76915205 0.37433422 0.9215686274509803 1.1754571 1.0003942
1.7 0.1 1.989048 0.74999774 2.7610588 0.8627450980392157 1.3778561 1.0941486
1.5 4.25 0.87909436 0.7670516 0.3709613 0.9215686274509803 1.1531307 0.97839475
1.7 1.5 0.93721086 0.76611763 0.44630507 0.8823529411764706 1.2693533 1.2484636
1.5 3.0 0.891037 0.7705571 0.3737921 0.8823529411764706 1.1907223 1.0249703
1.5 5.0 0.8756899 0.7635911 0.37371182 0.9215686274509803 1.138523 0.96756834
1.6 0.2 1.9192896 0.74660337 2.604055 0.8627450980392157 1.3737055 1.0386078
1.6 0.9 1.123345 0.7271224 0.85389525 0.8235294117647058 1.4650544 1.1321812
1.5 1.3 0.99874306 0.7558904 0.5608644 0.8627450980392157 1.3673363 1.2446963
1.5 3.25 0.88684577 0.768075 0.37279963 0.9215686274509803 1.1740357 1.0092599
1.6 2.0 0.90993184 0.7708341 0.4009643 0.8823529411764706 1.2214949 1.1075615
1.6 2.25 0.8992885 0.77022386 0.38902372 0.8823529411764706 1.2009472 1.0620419
1.7 1.4 0.95353484 0.7661383 0.47575822 0.8627450980392157 1.3123512 1.2978355
1.7 0.9 1.131314 0.7471881 0.8472756 0.8235294117647058 1.4993658 1.2569366
1.7 1.0 1.0582436 0.7571433 0.7089323 0.8431372549019608 1.4468406 1.2139179
1.7 1.2 0.98526007 0.7553482 0.5433056 0.8627450980392157 1.3619875 1.2885292
1.5 3.5 0.884851 0.768139 0.37243748 0.9215686274509803 1.1682717 1.000582
1.7 1.1 1.0208913 0.76670074 0.6189907 0.8627450980392157 1.4207935 1.2858859
1.7 0.3 1.6161786 0.7442234 1.9311975 0.8627450980392157 1.4296316 1.099313
1.7 0.4 1.4281217 0.74261224 1.507039 0.8627450980392157 1.4511806 1.0921713
1.6 5.0 0.8720326 0.7631214 0.37630183 0.9215686274509803 1.126851 0.9473859
1.7 0.2 1.8238908 0.7426121 2.4058032 0.8627450980392157 1.3637724 1.0248293
1.7 0.5 1.3637708 0.73105025 1.3576767 0.8627450980392157 1.4566075 1.1076751
1.5 4.5 0.87833387 0.7660146 0.37164336 0.9215686274509803 1.1488651 0.9767126
1.7 0.05 1.7316118 0.74333835 2.1774654 0.8627450980392157 1.4178594 1.1332395
1.7 1.3 0.96422595 0.7585968 0.51379347 0.8627450980392157 1.3198313 1.2529132
1.8 2.0 0.89681745 0.7704331 0.38913366 0.8823529411764706 1.1957165 1.0455447
1.6 0.3 1.7942985 0.7421403 2.3336112 0.8627450980392157 1.3760022 1.0278555
1.7 0.6 1.4321738 0.738639 1.4634274 0.8627450980392157 1.5061613 1.249794
1.8 0.1 1.8118534 0.74930155 2.3624449 0.8627450980392157 1.4126034 1.1038737
1.8 1.3 0.9525087 0.75954974 0.4864968 0.8823529411764706 1.2913815 1.2513301
1.5 4.75 0.8772896 0.7643704 0.3737391 0.9215686274509803 1.143031 0.97181153
1.5 4.0 0.8806744 0.76582944 0.37198278 0.9215686274509803 1.1579922 0.98400426
1.8 2.75 0.8811059 0.77065396 0.37740692 0.9215686274509803 1.162317 0.97080004
1.6 0.4 1.5045003 0.7442708 1.6822076 0.8627450980392157 1.4372915 1.0488877
1.6 1.9 0.9139314 0.76957756 0.40844363 0.8823529411764706 1.2234308 1.1277118
1.8 2.5 0.88412505 0.7699353 0.37855786 0.9215686274509803 1.1662118 0.98179126
1.8 1.7 0.91096354 0.7699232 0.40880546 0.8823529411764706 1.2283956 1.1156973
1.8 0.2 1.5256857 0.7501143 1.7177868 0.8627450980392157 1.4712744 1.1030968
1.8 1.2 0.9659787 0.76290333 0.52496177 0.8627450980392157 1.3210689 1.2196388
1.8 4.75 0.86721325 0.7632032 0.3809102 0.9215686274509803 1.1102804 0.92324376
1.8 4.5 0.86739916 0.76202023 0.3798811 0.9215686274509803 1.1141263 0.9263917
1.6 0.5 1.6461421 0.74143064 1.9800131 0.8627450980392157 1.4368434 1.1121482
1.7 3.5 0.8766716 0.76752895 0.37561786 0.9215686274509803 1.1459934 0.95648384
1.8 0.3 1.4726453 0.74361026 1.6148237 0.8627450980392157 1.4525212 1.1253008
1.8 3.25 0.87407285 0.76575756 0.37733772 0.9215686274509803 1.1385528 0.9499786
1.8 5.0 0.86648154 0.76166826 0.38092795 0.9215686274509803 1.1094651 0.9213747
1.8 3.75 0.8717827 0.7663691 0.3780039 0.9215686274509803 1.129288 0.93554616
1.8 3.0 0.8781798 0.7695236 0.37712148 0.9215686274509803 1.15238 0.96040154
1.8 3.5 0.87398535 0.76627827 0.37709212 0.9215686274509803 1.1380824 0.94277763
1.7 3.0 0.8817892 0.770092 0.3757543 0.9215686274509803 1.1622599 0.97743726
1.7 2.5 0.88796836 0.77018416 0.3775403 0.9019607843137255 1.1813394 1.0086238
1.9 0.05 1.4994944 0.738903 1.6793813 0.8627450980392157 1.4184977 1.0725319
1.7 3.25 0.87905055 0.7674519 0.3755355 0.9215686274509803 1.1550545 0.97169125
1.7 2.75 0.88378507 0.77132595 0.37598693 0.9215686274509803 1.1708347 0.98444664
1.7 2.25 0.89536864 0.77167726 0.38405675 0.8823529411764706 1.1965188 1.0393933
1.7 2.0 0.90229225 0.7702209 0.39541778 0.8823529411764706 1.2070541 1.0737848
1.7 3.75 0.8752753 0.7673234 0.37486675 0.9215686274509803 1.1431732 0.95220995
1.8 1.9 0.89981395 0.7702146 0.39430058 0.8823529411764706 1.1987414 1.0598737
1.7 4.75 0.8699577 0.76452106 0.3785784 0.9215686274509803 1.1189479 0.9339874
1.9 0.2 1.4144281 0.74124324 1.4926996 0.8627450980392157 1.475716 1.0942988
1.7 4.5 0.8709448 0.7631173 0.37809792 0.9215686274509803 1.1240715 0.939113
1.8 4.25 0.86981344 0.7651844 0.3793966 0.9215686274509803 1.1218863 0.92924905
1.6 1.5 0.94910336 0.76565915 0.46336728 0.8627450980392157 1.2951385 1.2903832
1.7 4.25 0.8724033 0.7664646 0.37590685 0.9215686274509803 1.1316309 0.94232136
1.8 4.0 0.87088233 0.7652253 0.37879014 0.9215686274509803 1.1271263 0.93357635
1.7 4.0 0.8750003 0.7657578 0.3789544 0.9215686274509803 1.1360058 0.94918436
1.9 1.7 0.90423936 0.770947 0.40283036 0.8823529411764706 1.2087286 1.0848064
1.8 0.05 1.6352892 0.74430823 1.9732348 0.8627450980392157 1.43093 1.0869188
1.8 0.9 1.1008748 0.7585155 0.79668546 0.8235294117647058 1.4913927 1.2566072
1.9 1.8 0.8991645 0.7714734 0.39481142 0.8823529411764706 1.2011374 1.064116
1.8 0.8 1.1228629 0.7496434 0.8197083 0.8235294117647058 1.4789227 1.2105646
1.9 0.3 1.5120611 0.75267047 1.6896961 0.8627450980392157 1.4856268 1.1455082
1.8 0.6 1.2688237 0.7375409 1.1412431 0.8431372549019608 1.5160643 1.1697326
1.9 0.4 1.3798275 0.73416734 1.4054302 0.8627450980392157 1.467518 1.1579014
1.9 1.2 0.9605542 0.76813626 0.50922877 0.8627450980392157 1.3266386 1.2991115
1.9 1.5 0.9187734 0.77018124 0.4237736 0.8823529411764706 1.2420293 1.1572806
