lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.45 0.15 1.197282 1.215767 0.609322 0.941176 48 0.985777 0.952344 0.182276
0.45 0.20 1.349852 1.338746 0.535782 0.941176 48 1.051975 0.916148 0.247254
0.45 0.25 1.362093 1.356558 0.605850 0.941176 48 1.062071 0.953081 0.232871
0.45 0.30 1.244081 1.358767 0.592717 0.941176 48 1.009749 0.897297 0.237756
0.45 0.35 1.379811 1.384124 0.681126 0.960784 49 1.013847 0.916967 0.210006
0.45 0.40 1.262622 1.318902 0.571485 0.941176 48 1.037386 0.940246 0.258862
0.45 0.45 1.404221 1.380855 0.626537 0.941176 48 1.058522 0.931772 0.277468
0.45 0.50 1.324692 1.406781 0.529565 0.921569 47 1.149864 1.144112 0.291035
0.45 0.55 1.358448 1.229850 0.631634 0.960784 49 1.068015 0.939401 0.253388
0.45 0.60 1.236564 1.247130 0.546876 0.941176 48 1.013368 0.914505 0.205366
0.45 0.65 1.262218 1.207939 0.608442 0.960784 49 0.950816 0.859037 0.156641
0.45 0.70 1.420402 1.328361 0.672196 0.980392 50 0.987361 0.929919 0.190269
0.45 0.75 1.221654 1.027100 0.514620 0.921569 47 1.058191 0.992496 0.235237
0.45 0.80 1.368576 1.298306 0.652829 0.960784 49 0.947620 0.872907 0.177983
0.45 0.85 1.420060 1.392307 0.707160 0.960784 49 0.985626 0.966984 0.142194
0.45 0.90 1.197064 1.158858 0.698250 0.941176 48 1.049946 0.986695 0.247368
0.45 0.95 1.399396 1.419989 0.651072 0.941176 48 1.041571 0.929992 0.256234
0.45 1.00 1.217230 1.257092 0.600375 0.941176 48 1.005929 0.975361 0.186623
0.50 0.05 1.295363 1.475068 0.586589 0.941176 48 0.981287 0.916741 0.189062
0.50 0.10 1.171142 0.972106 0.560063 0.980392 50 0.955235 0.844402 0.182975
0.50 0.15 1.255216 1.214920 0.497783 0.941176 48 0.983022 0.919320 0.161609
0.50 0.20 1.237977 1.231468 0.551222 0.941176 48 0.988898 0.895253 0.211722
0.50 0.25 1.282526 1.261433 0.528918 0.941176 48 1.077452 0.958261 0.308800
0.50 0.30 1.273588 1.262103 0.526430 0.960784 49 1.004840 0.922482 0.221854
0.50 0.35 1.269156 1.260912 0.629114 0.960784 49 0.970554 0.900150 0.188310
0.50 0.40 1.375924 1.455690 0.612605 0.941176 48 1.030991 0.968856 0.205767
0.50 0.45 1.248846 1.157876 0.469622 0.960784 49 1.076361 0.912626 0.346513
0.50 0.50 1.140418 1.099745 0.590733 0.980392 50 0.932125 0.887011 0.138818
0.50 0.55 1.142910 1.172295 0.510953 0.941176 48 1.008594 1.010408 0.167254
0.50 0.60 1.185490 1.349803 0.553386 0.980392 50 0.990603 0.898725 0.178544
0.50 0.65 1.366148 1.369775 0.765938 0.960784 49 0.979490 0.908955 0.160544
0.50 0.70 1.379528 1.223126 0.720093 0.960784 49 1.021506 0.936584 0.206161
0.50 0.75 1.190469 1.189591 0.573450 0.960784 49 1.004221 0.935011 0.199111
0.50 0.80 1.220063 1.194533 0.560908 0.941176 48 1.018334 0.971706 0.175575
0.50 0.85 1.207736 1.098893 0.494476 0.960784 49 0.999029 1.006213 0.123238
0.50 0.90 1.091882 1.010089 0.520976 0.980392 50 0.934602 0.873513 0.157359
0.50 0.95 1.232484 1.185537 0.529990 0.960784 49 1.070408 1.053116 0.164162
0.50 1.00 1.224524 1.293853 0.553283 0.960784 49 1.045838 0.909234 0.357154
0.55 0.05 1.211865 1.070528 0.673764 0.960784 49 0.939098 0.850588 0.159103
0.55 0.10 1.216153 1.268657 0.553618 1.000000 51 0.908796 0.897382 0.094930
0.55 0.15 1.321478 1.281456 0.460469 0.941176 48 1.035847 1.021621 0.193108
0.55 0.20 1.145586 1.074536 0.526273 0.960784 49 0.968344 0.827935 0.231784
0.55 0.25 1.294616 1.321810 0.475459 0.941176 48 1.136001 0.982011 0.382110
0.55 0.30 1.123705 1.141566 0.506592 0.960784 49 1.001971 0.945281 0.189753
0.55 0.35 1.170811 0.949324 0.656487 0.960784 49 0.977041 0.895400 0.208309
0.55 0.40 1.275953 1.326309 0.574471 0.960784 49 0.985143 0.900528 0.180177
0.55 0.45 1.161272 1.178529 0.514028 0.941176 48 0.989879 0.957239 0.183997
0.55 0.50 1.240595 1.297336 0.546224 0.980392 50 0.963374 0.899449 0.163667
0.55 0.55 1.239909 1.024430 0.479905 0.941176 48 1.067644 1.023521 0.221103
0.55 0.60 1.262639 1.226095 0.531081 0.960784 49 0.994156 0.986171 0.139886
0.55 0.65 1.144126 1.334509 0.553802 0.960784 49 0.970188 0.899712 0.194992
0.55 0.70 1.249608 1.317118 0.504791 0.980392 50 0.947603 0.913257 0.136486
0.55 0.75 1.114383 1.159802 0.546865 0.980392 50 0.957736 0.901968 0.165534
0.55 0.80 1.213587 1.193211 0.452388 0.921569 47 1.092641 0.986809 0.300016
0.55 0.85 1.220923 1.183435 0.562362 0.921569 47 1.071898 0.923317 0.309118
0.55 0.90 1.167163 1.151580 0.547129 0.941176 48 0.992822 0.950417 0.170872
0.55 0.95 1.250131 1.292582 0.495844 0.980392 50 1.046675 0.891341 0.299777
0.55 1.00 1.131204 1.102811 0.463896 0.980392 50 0.978031 0.901838 0.209512
0.60 0.05 1.131660 1.135877 0.497389 0.960784 49 0.967273 0.904737 0.175673
0.60 0.10 1.237531 0.963058 0.766183 0.960784 49 0.972236 0.860674 0.216725
0.60 0.15 1.111650 1.104134 0.533254 0.941176 48 1.006452 0.960555 0.183422
0.60 0.20 1.167211 1.163814 0.460206 0.980392 50 0.940672 0.871984 0.163821
0.60 0.25 1.238468 1.190938 0.447403 0.960784 49 1.015877 0.976990 0.179378
0.60 0.30 1.171824 1.094400 0.409666 0.960784 49 1.026628 0.908680 0.275363
0.60 0.35 1.211602 1.209942 0.520218 0.960784 49 0.970370 0.901560 0.188961
0.60 0.40 1.173731 1.169414 0.479486 0.980392 50 0.978561 0.960618 0.120454
0.60 0.45 1.154869 1.100493 0.544411 0.980392 50 0.954943 0.892054 0.174962
0.60 0.50 1.147535 1.161096 0.503750 0.960784 49 0.943518 0.922415 0.126431
0.60 0.55 1.107636 1.052818 0.521981 0.941176 48 1.016061 0.882257 0.274627
0.60 0.60 1.133307 1.120672 0.490531 0.980392 50 0.971392 0.955117 0.127383
0.60 0.65 1.095770 1.129982 0.456737 0.960784 49 0.956874 0.930209 0.156277
0.60 0.70 1.217030 1.220892 0.498471 0.941176 48 1.015133 0.919938 0.205302
0.60 0.75 1.137064 1.115877 0.487733 0.960784 49 0.948598 0.922357 0.136631
0.60 0.80 1.114282 0.990066 0.477697 0.980392 50 0.916140 0.851918 0.118047
0.60 0.85 1.214998 1.251262 0.579341 0.960784 49 1.008507 0.967108 0.180835
0.60 0.90 1.179550 1.188978 0.516882 1.000000 51 0.912329 0.885389 0.101799
0.60 0.95 1.243387 1.109800 0.605334 0.980392 50 0.926591 0.900201 0.117250
0.60 1.00 1.190218 1.201922 0.526645 0.960784 49 0.966315 0.947225 0.138972
0.65 0.05 1.113467 1.044001 0.491739 0.960784 49 0.970719 0.935937 0.165211
0.65 0.10 1.058050 0.969671 0.490669 0.980392 50 0.966992 0.931883 0.129059
0.65 0.15 1.100694 0.998891 0.476012 0.960784 49 0.988938 0.997482 0.157143
0.65 0.20 1.105221 1.088152 0.500820 0.960784 49 0.951317 0.984720 0.108127
0.65 0.25 1.104367 1.078161 0.493708 0.960784 49 0.934638 0.907767 0.126003
0.65 0.30 1.041492 0.940595 0.491272 0.960784 49 0.939272 0.959102 0.118715
0.65 0.35 1.143835 1.101496 0.471229 0.960784 49 1.009248 0.958328 0.181952
0.65 0.40 1.100595 1.094057 0.499519 0.960784 49 1.076670 0.952275 0.403350
0.65 0.45 1.101004 1.146152 0.399233 0.960784 49 1.012690 0.962507 0.193814
0.65 0.50 1.119107 1.089560 0.508409 0.960784 49 1.028819 1.028552 0.209741
0.65 0.55 1.134025 1.159290 0.478329 0.960784 49 1.015582 0.918616 0.244556
0.65 0.60 1.117850 1.120213 0.487632 0.960784 49 1.007284 0.937960 0.206356
0.65 0.65 1.131876 1.079498 0.498859 0.960784 49 0.948106 0.908249 0.151577
0.65 0.70 1.095922 0.974958 0.517397 0.980392 50 0.982275 0.969418 0.137727
0.65 0.75 1.122862 1.068770 0.506224 0.960784 49 0.920297 0.881477 0.125544
0.65 0.80 1.332158 1.247594 0.606441 0.941176 48 1.086096 1.027391 0.211016
0.65 0.85 1.112166 1.084404 0.481289 0.960784 49 1.014032 0.980234 0.165916
0.65 0.90 1.080621 1.093215 0.436086 0.960784 49 0.957031 0.872527 0.162202
0.65 0.95 1.136764 1.125126 0.495845 0.960784 49 1.008708 1.000076 0.124620
0.65 1.00 1.103384 1.103016 0.514387 0.980392 50 0.977924 0.971249 0.157004
0.70 0.05 1.033601 0.861330 0.507980 0.980392 50 0.980143 0.946454 0.155949
0.70 0.10 1.099122 1.054114 0.508829 0.960784 49 1.007829 0.939710 0.209706
0.70 0.15 1.065058 0.967988 0.453132 0.960784 49 0.986348 1.008053 0.141474
0.70 0.20 1.099502 1.033603 0.513944 0.960784 49 1.022634 0.900951 0.253384
0.70 0.25 1.084838 0.994151 0.473939 0.960784 49 0.974248 1.015137 0.110858
0.70 0.30 1.068541 1.029751 0.536730 0.980392 50 0.954345 0.910332 0.149124
0.70 0.35 1.143638 1.012638 0.465576 0.941176 48 1.113123 1.035020 0.280142
0.70 0.40 1.048106 0.981870 0.490791 0.960784 49 1.092069 1.004500 0.259144
0.70 0.45 1.085923 1.021120 0.465791 0.960784 49 0.982296 0.964179 0.163226
0.70 0.50 1.057816 0.947180 0.465348 0.941176 48 0.965599 0.922423 0.163833
0.70 0.55 1.051611 0.929537 0.532519 0.980392 50 0.952136 0.926577 0.157365
0.70 0.60 1.142805 1.034675 0.737515 0.960784 49 0.982197 0.994451 0.137921
0.70 0.65 1.126363 1.089914 0.439009 0.960784 49 0.996926 0.960567 0.161462
0.70 0.70 1.081316 0.950560 0.487095 0.980392 50 0.944542 0.929604 0.130866
0.70 0.75 1.095869 1.001903 0.474077 0.960784 49 1.010443 1.015595 0.170918
0.70 0.80 0.977010 0.866402 0.440141 0.980392 50 0.953106 0.884967 0.158012
0.70 0.85 1.045469 0.951285 0.515735 0.960784 49 1.088829 0.996381 0.313639
0.70 0.90 1.085460 0.964172 0.479236 0.960784 49 0.973806 0.973572 0.107678
0.70 0.95 1.114162 1.039901 0.498754 0.941176 48 1.002193 0.941922 0.232636
0.70 1.00 1.050664 1.009169 0.486508 0.980392 50 0.995995 1.010156 0.139076
0.75 0.05 1.045717 0.925185 0.480140 0.960784 49 0.987865 0.956537 0.152744
0.75 0.10 1.003891 0.802664 0.481693 0.941176 48 1.050479 0.953979 0.222351
0.75 0.15 1.075192 1.017964 0.508666 0.941176 48 0.986847 0.942996 0.150857
